N_params_B,D_tokens_B,val_loss,step,interpolated,pred
1.416184,0.138,4.164,0,1,4.164392160853323
1.416184,0.14,4.1568,0,1,4.155706117632372
1.416184,0.143,4.1465,0,1,4.1429706094428855
1.416184,0.145,4.1391,0,1,4.1346687523166175
1.416184,0.147,4.1275,0,1,4.126512194000268
1.416184,0.149,4.1183,0,1,4.118496465892669
1.416184,0.152,4.1122,0,1,4.106727632661416
1.416184,0.154,4.1068,0,1,4.099045683325901
1.416184,0.156,4.0963,0,1,4.091490390178807
1.416184,0.159,4.0834,0,1,4.080386939142702
1.416184,0.161,4.0759,0,1,4.073132548626923
1.416184,0.164,4.0663,0,1,4.0624645537931405
1.416184,0.166,4.0624,0,1,4.055490364202193
1.416184,0.169,4.0539,0,1,4.045228310536161
1.416184,0.172,4.0441,0,1,4.035196831577825
1.416184,0.174,4.0407,0,1,4.0286327763511025
1.416184,0.177,4.026,0,1,4.018965686041016
1.416184,0.18,4.0184,0,1,4.009506089728996
1.416184,0.183,4.0078,0,1,4.0002461852285975
1.416184,0.185,3.9994,0,1,3.9941801913521813
1.416184,0.188,3.9954,0,1,3.9852368831546006
1.416184,0.191,3.9851,0,1,3.976474414854586
1.416184,0.194,3.9776,0,1,3.967886374273747
1.416184,0.197,3.972,0,1,3.9594666713084257
1.416184,0.2,3.9602,0,1,3.9512095171383974
1.416184,0.203,3.9492,0,1,3.9431094050667475
1.416184,0.207,3.9406,0,1,3.932544518695679
1.416184,0.21,3.9326,0,1,3.924790878287806
1.416184,0.213,3.9252,0,1,3.917177744739767
1.416184,0.216,3.9187,0,1,3.909700646016554
1.416184,0.22,3.9041,0,1,3.899935437986727
1.416184,0.223,3.8989,0,1,3.892759475115052
1.416184,0.227,3.8913,0,1,3.88338147445766
1.416184,0.23,3.8778,0,1,3.8764857038665004
1.416184,0.234,3.8748,0,1,3.86746838442732
1.416184,0.237,3.8655,0,1,3.8608338959425765
1.416184,0.241,3.857,0,1,3.852153269530433
1.416184,0.245,3.8488,0,1,3.843655138468889
1.416184,0.249,3.8381,0,1,3.8353327791814866
1.416184,0.253,3.8324,0,1,3.827179818786668
1.416184,0.256,3.8214,0,1,3.8211726179754084
1.416184,0.26,3.8121,0,1,3.813301742829366
1.416184,0.265,3.8052,0,1,3.8036783823656655
1.416184,0.269,3.7971,0,1,3.7961455191832685
1.416184,0.273,3.7847,0,1,3.7887546918015915
1.416184,0.277,3.7827,0,1,3.781501199047283
1.416184,0.281,3.7741,0,1,3.7743805603931477
1.416184,0.286,3.7654,0,1,3.7656600969271583
1.416184,0.29,3.7626,0,1,3.758823052034477
1.416184,0.295,3.7554,0,1,3.7504445853409587
1.416184,0.299,3.748,0,1,3.7438716231419527
1.416184,0.304,3.7385,0,1,3.7358119731242025
1.416184,0.309,3.7319,0,1,3.7279202465767556
1.416184,0.314,3.7251,0,1,3.7201903112880172
1.416184,0.318,3.7186,0,1,3.71411893488557
1.416184,0.323,3.7168,0,1,3.706665769307687
1.416184,0.328,3.7057,0,1,3.6993588455037414
1.416184,0.334,3.7017,0,1,3.6907765056092963
1.416184,0.339,3.6883,0,1,3.6837739385446717
1.416184,0.344,3.6828,0,1,3.676902347147804
1.416184,0.349,3.6761,0,1,3.670157430658316
1.416184,0.355,3.6701,0,1,3.662224981650642
1.416184,0.36,3.6649,0,1,3.655744580557128
1.416184,0.366,3.6546,0,1,3.64811852992674
1.416184,0.372,3.6449,0,1,3.640650853110391
1.416184,0.377,3.6425,0,1,3.6345446008484013
1.416184,0.383,3.6347,0,1,3.6273525179949884
1.416184,0.389,3.6257,0,1,3.6203032322862545
1.416184,0.395,3.6192,0,1,3.613391770685462
1.416184,0.402,3.614,0,1,3.6054962989308743
1.416184,0.408,3.602,0,1,3.598867543640811
1.416184,0.414,3.6022,0,1,3.592362410981946
1.416184,0.421,3.5898,0,1,3.5849239453750097
1.416184,0.427,3.5837,0,1,3.578673026167892
1.416184,0.434,3.5756,0,1,3.571520881081839
1.416184,0.441,3.5682,0,1,3.5645148966198392
1.416184,0.447,3.5616,0,1,3.5586221220969625
1.416184,0.454,3.5546,0,1,3.5518738871006272
1.416184,0.461,3.5504,0,1,3.5452575422540655
1.416184,0.469,3.5398,0,1,3.537851712194273
1.416184,0.476,3.541,0,1,3.5315030416853026
1.416184,0.483,3.5276,0,1,3.5252727703807967
1.416184,0.491,3.5201,0,1,3.5182924743345714
1.416184,0.499,3.5116,0,1,3.51145626476624
1.416184,0.506,3.505,0,1,3.5055886719949907
1.416184,0.514,3.5008,0,1,3.4990087824398626
1.416184,0.522,3.4902,0,1,3.4925586961481416
1.416184,0.53,3.4855,0,1,3.486233921195381
1.416184,0.539,3.4811,0,1,3.4792630250078673
1.416184,0.547,3.475,0,1,3.4731906099399397
1.416184,0.556,3.4644,0,1,3.4664935886332082
1.416184,0.564,3.463,0,1,3.4606561402738474
1.416184,0.573,3.4566,0,1,3.454214398580177
1.416184,0.582,3.4487,0,1,3.4479008876854875
1.416184,0.591,3.4459,0,1,3.441711130440952
1.416184,0.6,3.4377,0,1,3.435640871186714
1.416184,0.61,3.4344,0,1,3.42903137348262
1.416184,0.619,3.4233,0,1,3.4232003295304216
1.416184,0.629,3.4227,0,1,3.416847351206959
1.416184,0.638,3.4135,0,1,3.411239232739703
1.416184,0.648,3.4096,0,1,3.4051255624166616
1.416184,0.659,3.4043,0,1,3.3985384943960897
1.416184,0.669,3.3966,0,1,3.3926712352568575
1.416184,0.679,3.3932,0,1,3.3869151794756185
1.416184,0.69,3.3882,0,1,3.3807075479514364
1.416184,0.701,3.3797,0,1,3.374625318982928
1.416184,0.711,3.3761,0,1,3.3692010979155844
1.416184,0.723,3.3662,0,1,3.3628195224083517
1.416184,0.734,3.3641,0,1,3.357087724582334
1.416184,0.745,3.3611,0,1,3.3514648412439625
1.416184,0.757,3.3545,0,1,3.3454507394958233
1.416184,0.769,3.3492,0,1,3.3395574518393345
1.416184,0.781,3.3372,0,1,3.33378072205724
1.416184,0.793,3.3364,0,1,3.328116506360616
1.416184,0.805,3.3277,0,1,3.322560959761362
1.416184,0.818,3.3216,0,1,3.3166608417825425
1.416184,0.83,3.3198,0,1,3.311320140219272
1.416184,0.843,3.3102,0,1,3.3056447988115236
1.416184,0.856,3.3041,0,1,3.3000803971152206
1.416184,0.87,3.3018,0,1,3.294207673242294
1.416184,0.883,3.2922,0,1,3.2888617395872792
1.416184,0.897,3.2892,0,1,3.283216107900282
1.416184,0.911,3.282,0,1,3.277682156472843
1.416184,0.925,3.2806,0,1,3.27225601003507
1.416184,0.94,3.2688,0,1,3.266557729644271
1.416184,0.954,3.2653,0,1,3.2613433745701563
1.416184,0.969,3.2614,0,1,3.2558641687335097
1.416184,0.984,3.2543,0,1,3.2504924727559885
1.416184,1.0,3.2418,0,1,3.2448769971639644
1.416184,1.015,3.241,0,1,3.239715964047198
1.416184,1.031,3.2357,0,1,3.2343173903421123
1.416184,1.047,3.2302,0,1,3.22902500889953
1.416184,1.063,3.2254,0,1,3.2238351552973348
1.416184,1.08,3.2201,0,1,3.2184293805625597
1.416184,1.097,3.2124,0,1,3.2131314446134267
1.416184,1.114,3.2088,0,1,3.2079375743529024
1.416184,1.131,3.2047,0,1,3.2028441837300154
1.416184,1.149,3.1992,0,1,3.1975569132492674
1.416184,1.167,3.1943,0,1,3.192374620303287
1.416184,1.185,3.1908,0,1,3.1872936489566692
1.416184,1.203,3.1844,0,1,3.1823105236832108
1.416184,1.222,3.1814,0,1,3.1771530578452105
1.416184,1.241,3.1739,0,1,3.172097231677393
1.416184,1.26,3.1715,0,1,3.1671395313831203
1.416184,1.28,3.1652,0,1,3.1620232369881442
1.416184,1.3,3.1606,0,1,3.157008263500453
1.416184,1.32,3.1556,0,1,3.1520910912902114
1.416184,1.341,3.1554,0,1,3.1470296597722984
1.416184,1.362,3.1462,0,1,3.1420686847083994
1.416184,1.383,3.1434,0,1,3.137204668885629
1.416184,1.404,3.1384,0,1,3.1324342876060376
1.416184,1.426,3.1309,0,1,3.127533729689725
1.416184,1.449,3.1301,0,1,3.1225128339132504
1.416184,1.471,3.1208,0,1,3.1178047899810775
1.416184,1.494,3.1168,0,1,3.1129781554863296
1.416184,1.517,3.1131,0,1,3.108245711703132
1.416184,1.541,3.1132,0,1,3.103404445820782
1.416184,1.565,3.1085,0,1,3.098658746270079
1.416184,1.589,3.0971,0,1,3.0940053038245248
1.416184,1.614,3.098,0,1,3.0892526802042504
1.416184,1.639,3.0878,0,1,3.0845933670746035
1.416184,1.665,3.087,0,1,3.0798432120830435
1.416184,1.691,3.0802,0,1,3.075187071187374
1.416184,1.717,3.0745,0,1,3.0706216804903956
1.416184,1.744,3.0711,0,1,3.0659734255489157
1.416184,1.771,3.065,0,1,3.0614163863783177
1.416184,1.799,3.0595,0,1,3.056783557579146
1.416184,1.827,3.0532,0,1,3.052242121848491
1.416184,1.855,3.0472,0,1,3.0477889164711165
1.416184,1.884,3.0451,0,1,3.04326647429075
1.416184,1.913,3.0429,0,1,3.0388322744739726
1.416184,1.943,3.0393,0,1,3.034334816200254
1.416184,1.973,3.0328,0,1,3.029925379612715
1.416184,2.004,3.0277,0,1,3.025458224374473
1.416184,2.035,3.0255,0,1,3.0210786604768405
1.416184,2.067,3.0185,0,1,3.016646502373015
1.416184,2.099,3.0093,1,1,3.0123013178861204
1.416184,2.132,3.0075,1,1,3.0079082719450243
1.416184,2.165,3.0001,1,1,3.0036014158443303
1.416184,2.199,2.9999,1,1,2.9992510630869726
1.416184,2.233,2.9945,1,1,2.994985970532371
1.416184,2.268,2.9913,1,1,2.99068140163286
1.416184,2.303,2.988,1,1,2.986461036383155
1.416184,2.339,2.9826,1,1,2.982204893548929
1.416184,2.375,2.9806,1,1,2.97803178853054
1.416184,2.412,2.9768,1,1,2.9738263053351854
1.416184,2.45,2.9721,1,1,2.9695922581795515
1.416184,2.488,2.9697,1,1,2.9654414502637745
1.416184,2.527,2.9674,1,1,2.9612649540625657
1.416184,2.566,2.96,1,1,2.95717016262548
1.416184,2.606,2.9588,1,1,2.9530523136485742
1.416184,2.647,2.952,1,1,2.9489146467194747
1.416184,2.688,2.9518,1,1,2.944858215331963
1.416184,2.73,2.9449,1,1,2.9407841544255056
1.416184,2.773,2.9386,1,1,2.9366953812659555
1.416184,2.816,2.9374,1,1,2.9326869732031198
1.416184,2.86,2.9294,1,1,2.9286656467322585
1.416184,2.904,2.9279,1,1,2.924722743580456
1.416184,2.949,2.9227,1,1,2.9207685503290692
1.416184,2.995,2.9213,1,1,2.9168055271817903
1.416184,3.042,2.9179,1,1,2.912836024179981
1.416184,3.089,2.9152,1,1,2.9089442614487604
1.416184,3.138,2.9102,1,1,2.90496678179566
1.416184,3.186,2.9051,1,1,2.901146818691469
1.416184,3.236,2.902,1,1,2.897245245498187
1.416184,3.286,2.8947,1,1,2.89342008619209
1.416184,3.338,2.8934,1,1,2.889520159361547
1.416184,3.39,2.8902,1,1,2.8856972359104187
1.416184,3.442,2.885,1,1,2.8819486487523314
1.416184,3.496,2.8799,1,1,2.8781318475626696
1.416184,3.551,2.8776,1,1,2.874321166902967
1.416184,3.606,2.8689,1,1,2.870585298952799
1.416184,3.662,2.8687,1,1,2.866855708732285
1.416184,3.719,2.8687,1,1,2.8631337528058887
1.416184,3.777,2.8613,1,1,2.859420713001579
1.416184,3.836,2.8583,1,1,2.8557177987977447
1.416184,3.896,2.8519,1,1,2.85202614973596
1.416184,3.956,2.8501,1,1,2.8484065678718307
1.416184,4.018,2.8471,1,1,2.8447394230170966
1.416184,4.08,2.8461,1,1,2.841144005795636
1.416184,4.144,2.8356,1,1,2.8375052345213643
1.416184,4.209,2.8345,2,1,2.8338825065951747
1.416184,4.274,2.8266,2,1,2.8303306945333797
1.416184,4.341,2.8252,2,1,2.8267412442305884
1.416184,4.408,2.8225,2,1,2.823222018424784
1.416184,4.477,2.8236,2,1,2.819668597763987
1.416184,4.547,2.8189,2,1,2.816134603720529
1.416184,4.618,2.8153,2,1,2.8126205617322904
1.416184,4.69,2.8112,2,1,2.8091269547577196
1.416184,4.763,2.8066,2,1,2.8056542252750947
1.416184,4.837,2.8054,2,1,2.802202777220822
1.416184,4.912,2.8012,2,1,2.7987729778657884
1.416184,4.989,2.7958,2,1,2.795320763688669
1.416184,5.066,2.7935,2,1,2.7919360879016413
1.416184,5.145,2.7876,2,1,2.788531261684142
1.416184,5.225,2.789,2,1,2.785150862810794
1.416184,5.307,2.786,2,1,2.7817540270063814
1.416184,5.389,2.7802,2,1,2.7784237201000455
1.416184,5.473,2.7736,2,1,2.7750787800167798
1.416184,5.559,2.7702,2,1,2.771721601796434
1.416184,5.645,2.7664,2,1,2.7684302563201464
1.416184,5.733,2.7685,2,1,2.7651281530572307
1.416184,5.823,2.766,2,1,2.7618174441359837
1.416184,5.913,2.7598,2,1,2.758571596635168
1.416184,6.005,2.7555,2,1,2.7553183380349733
1.416184,6.099,2.7541,2,1,2.752059598344443
1.416184,6.194,2.7486,2,1,2.7488308677552653
1.416184,6.29,2.7424,3,1,2.745631912410622
1.416184,6.388,2.7411,3,1,2.742430138974929
1.416184,6.488,2.7459,3,1,2.7392271934931496
1.416184,6.589,2.7356,3,1,2.7360557307870903
1.416184,6.692,2.7367,3,1,2.7328849212413435
1.416184,6.796,2.727,3,1,2.7297460880623663
1.416184,6.902,2.7283,3,1,2.7266095385551785
1.416184,7.009,2.7248,3,1,2.7235053222512144
1.416184,7.118,2.7238,3,1,2.7204048409015855
1.416184,7.229,2.715,3,1,2.7173093111233277
1.416184,7.342,2.7138,3,1,2.714219884204128
1.416184,7.456,2.7114,3,1,2.7111641873677383
1.416184,7.572,2.7085,3,1,2.7081156649515763
1.416184,7.69,2.7062,3,1,2.705075312687206
1.416184,7.81,2.7003,3,1,2.702044069026655
1.416184,7.932,2.697,3,1,2.699022817115529
1.416184,8.055,2.6972,3,1,2.6960364267259167
1.416184,8.181,2.6941,3,1,2.6930371235070654
1.416184,8.308,2.6909,3,1,2.6900732654895343
1.416184,8.438,2.6862,4,1,2.687098865640964
1.416184,8.569,2.6807,4,1,2.6841603405345147
1.416184,8.703,2.6823,4,1,2.681213425705751
1.416184,8.838,2.6777,4,1,2.6783026754752552
1.416184,8.976,2.673,4,1,2.6753854840704276
1.416184,9.116,2.6764,4,1,2.67248409969879
1.416184,9.258,2.664,4,1,2.669598957636446
1.416184,9.402,2.6659,4,1,2.6667304582870868
1.416184,9.548,2.6676,4,1,2.663878968813537
1.416184,9.697,2.6614,4,1,2.661025863775934
1.416184,9.848,2.661,4,1,2.658191149816376
1.416184,10.002,2.6548,4,1,2.6553568556695257
1.416184,10.157,2.6521,4,1,2.6525600105701583
1.416184,10.316,2.6491,4,1,2.6497471922614735
1.416184,10.476,2.6468,5,1,2.646972153990031
1.416184,10.64,2.6449,5,1,2.6441834849874644
1.416184,10.805,2.6447,5,1,2.6414327928304266
1.416184,10.974,2.6392,5,1,2.6386706041497465
1.416184,11.145,2.6374,5,1,2.635930601568035
1.416184,11.318,2.6338,5,1,2.633212776155157
1.416184,11.495,2.6305,5,1,2.6304866010306087
1.416184,11.674,2.6301,5,1,2.627783731154171
1.416184,11.855,2.6251,5,1,2.6251040751038976
1.416184,12.04,2.6252,5,1,2.6224187838653137
1.416184,12.228,2.6173,5,1,2.6197435200140693
1.416184,12.418,2.6199,5,1,2.6170927631596865
1.416184,12.612,2.6142,6,1,2.6144392374012906
1.416184,12.808,2.6146,6,1,2.6118108928584696
1.416184,13.008,2.6073,6,1,2.6091814558668944
1.416184,13.21,2.6057,6,1,2.606577737443415
1.416184,13.416,2.6042,6,1,2.6039744303018635
1.416184,13.625,2.6006,6,1,2.60138498638884
1.416184,13.837,2.5997,6,1,2.5988098063819045
1.416184,14.053,2.5926,6,1,2.596237467260514
1.416184,14.272,2.594,6,1,2.5936805614211256
1.416184,14.494,2.5904,6,1,2.591139384492276
1.416184,14.72,2.588,7,1,2.588603092585843
1.416184,14.949,2.5883,7,1,2.586083475179508
1.416184,15.182,2.585,7,1,2.5835700552191603
1.416184,15.418,2.5806,7,1,2.581074112716642
1.416184,15.659,2.578,7,1,2.5785752595508815
1.416184,15.903,2.575,7,1,2.5760949580091896
1.416184,16.15,2.5739,7,1,2.573633288288457
1.416184,16.402,2.5704,7,1,2.571170962208578
1.416184,16.657,2.5673,7,1,2.5687281319161674
1.416184,16.917,2.5693,8,1,2.5662862029010136
1.416184,17.18,2.5621,8,1,2.5638644926652026
1.416184,17.448,2.5579,8,1,2.5614450768724675
1.416184,17.72,2.5602,8,1,2.55903771012182
1.416184,17.996,2.556,8,1,2.556642814337823
1.416184,18.276,2.5556,8,1,2.5542607800412362
1.416184,18.561,2.5498,8,1,2.5518837089909456
1.416184,18.85,2.5483,9,1,2.549520514772211
1.416184,19.144,2.549,9,1,2.5471635535512016
1.416184,19.442,2.5437,9,1,2.5448213424154607
1.416184,19.745,2.5434,9,1,2.542486485152048
1.416184,20.052,2.5396,9,1,2.540167120861402
1.416184,20.365,2.5354,9,1,2.537848760036222
1.416184,20.682,2.537,9,1,2.5355468027066257
1.416184,21.004,2.5327,10,1,2.5332543192761974
1.416184,21.331,2.5315,10,1,2.530971824882016
1.416184,21.664,2.5283,10,1,2.5286930243108077
1.416184,22.001,2.5265,10,1,2.5264320499752877
1.416184,22.344,2.5227,10,1,2.524175893757685
1.416184,22.692,2.5234,10,1,2.5219317097589142
1.416184,23.045,2.519,11,1,2.5196998473559633
1.416184,23.404,2.5181,11,1,2.517474490538643
1.416184,23.769,2.5168,11,1,2.515256295316794
1.416184,24.139,2.5115,11,1,2.513051777818876
1.416184,24.515,2.5087,11,1,2.510855385967773
1.416184,24.897,2.5116,11,1,2.5086676688179352
1.416184,25.285,2.5073,12,1,2.506489140330441
1.416184,25.679,2.5054,12,1,2.504320280759951
1.416184,26.079,2.5007,12,1,2.50216153802185
1.416184,26.485,2.4981,12,1,2.500013329036218
1.416184,26.898,2.4971,12,1,2.497870904528039
1.416184,27.317,2.4969,13,1,2.4957399609047446
1.416184,27.742,2.493,13,1,2.493620823641206
1.416184,28.174,2.4911,13,1,2.491508951785227
1.416184,28.613,2.4926,13,1,2.489404904388811
1.416184,29.059,2.486,13,1,2.487309205591204
1.416184,29.512,2.484,14,1,2.485222345963881
1.416184,29.971,2.4834,14,1,2.483149255927693
1.416184,30.438,2.4805,14,1,2.4810813310732547
1.416184,30.912,2.4814,14,1,2.479023530658506
1.416184,31.394,2.478,15,1,2.4769720095993506
1.416184,31.883,2.4759,15,1,2.474931489533008
1.416184,32.38,2.4762,15,1,2.4728982307332967
1.416184,32.884,2.4673,15,1,2.470876729016553
1.416184,33.396,2.4676,15,1,2.4688633485218827
1.416184,33.917,2.468,16,1,2.466854735815346
1.416184,34.445,2.4643,16,1,2.4648590337843115
1.416184,34.982,2.4633,16,1,2.4628690834859097
1.416184,35.526,2.4623,16,1,2.460892671066011
1.416184,36.08,2.457,17,1,2.4589193488973726
1.416184,36.642,2.4555,17,1,2.4569567700491635
1.416184,37.213,2.4517,17,1,2.4550018343667865
1.416184,37.792,2.4515,18,1,2.4530583310815386
1.416184,38.381,2.4524,18,1,2.4511199830381143
1.416184,38.979,2.452,18,1,2.4491905863987125
1.416184,39.586,2.4446,18,1,2.447270519307786
1.416184,40.203,2.4477,19,1,2.445357062395619
1.416184,40.829,2.4408,19,1,2.443453732388578
1.416184,41.465,2.442,19,1,2.441557875241779
1.416184,42.111,2.4384,20,1,2.439669938489051
1.416184,42.767,2.4363,20,1,2.4377903403886094
1.416184,43.433,2.4386,20,1,2.435919471107558
1.416184,44.11,2.4352,21,1,2.434054966882659
1.416184,44.797,2.4314,21,1,2.4321999989351175
1.416184,45.495,2.4315,21,1,2.430352255578084
1.416184,46.204,2.4272,22,1,2.4285121767119824
1.416184,46.923,2.4255,22,1,2.4266826929951657
1.416184,47.654,2.4224,22,1,2.4248590998418993
1.416184,48.397,2.4286,23,1,2.4230419026261303
1.416184,49.15,2.4196,23,1,2.421236324156151
1.416184,49.916,2.417,23,1,2.4194355465429727
1.416184,50.694,2.415,24,1,2.417642410029692
1.416184,51.483,2.4131,24,1,2.4158595429906464
1.416184,52.285,2.4112,25,1,2.4140827912480236
1.416184,53.1,2.413,25,1,2.4123126254613507
1.416184,53.927,2.412,25,1,2.4105515953410714
1.416184,54.767,2.4103,26,1,2.408797922755563
1.416184,55.62,2.4037,26,1,2.407051995982471
1.416184,56.487,2.4041,27,1,2.4053121902544587
1.416184,57.367,2.4019,27,1,2.4035809075689194
1.416184,58.26,2.4037,27,1,2.401858458825398
1.416184,59.168,2.3999,28,1,2.4001413871031714
1.416184,60.09,2.4004,28,1,2.398432014277224
1.416184,61.026,2.3967,29,1,2.3967306888775917
1.416184,61.976,2.3921,29,1,2.3950377351830885
1.416184,62.942,2.3952,30,1,2.393349994286608
1.416184,63.922,2.3887,30,1,2.391671340395612
1.416184,64.918,2.3911,31,1,2.3899987012060584
1.416184,65.929,2.3862,31,1,2.388334135462211
1.416184,66.956,2.3853,32,1,2.38667635036287
1.416184,67.999,2.384,32,1,2.3850257230704757
1.416184,69.058,2.3863,33,1,2.3833826056993015
1.416184,70.134,2.3837,33,1,2.3817458201182804
1.416184,71.227,2.3841,34,1,2.3801157599003657
1.416184,72.336,2.3796,34,1,2.3784942408119067
1.416184,73.463,2.3779,35,1,2.3768786824366077
1.416184,74.608,2.3731,35,1,2.375269489823674
1.416184,75.77,2.3753,36,1,2.373668406460695
1.416184,76.95,2.3718,36,1,2.3720743689050474
1.416184,78.149,2.3686,37,1,2.370486397850909
1.416184,79.366,2.3695,37,1,2.3689061652595864
1.416184,80.603,2.3632,38,1,2.367331435850033
1.416184,81.858,2.3675,39,1,2.3657650941352824
1.416184,83.133,2.3653,39,1,2.364204958626175
1.416184,84.428,2.3629,40,1,2.362651394245102
1.416184,85.744,2.3636,41,1,2.3611035773711033
1.416184,87.079,2.3573,41,1,2.359564177963061
1.416184,88.436,2.356,42,1,2.358030065301238
1.416184,89.813,2.3577,42,1,2.356503840699628
1.416184,91.212,2.3538,43,1,2.354983604176678
1.416184,92.633,2.355,44,1,2.3534697148162875
1.416184,94.076,2.3535,45,1,2.351962508219504
1.416184,95.542,2.3481,45,1,2.3504612834950835
1.416184,97.03,2.3455,46,1,2.3489673857813593
1.416184,98.542,2.3518,47,1,2.347479135411854
1.416184,100.077,2.3462,47,1,2.3459978521966303
1.416184,101.636,2.3476,48,1,2.3445228839771617
1.416184,103.219,2.3433,49,1,2.3430545501069364
1.416184,104.827,2.3402,50,1,2.3415922478354525
1.416184,106.46,2.3431,50,1,2.34013630701381
1.416184,108.118,2.3384,51,1,2.33868703550654
1.416184,109.802,2.3367,52,1,2.3372438715340778
1.416184,111.513,2.337,53,1,2.33580629958882
1.416184,113.25,2.3354,54,1,2.3343754792815314
1.416184,115.014,2.3334,55,1,2.3329508846154985
1.416184,116.806,2.3336,55,1,2.331532032660593
1.416184,118.625,2.33,56,1,2.3301200185443847
1.416184,120.473,2.3273,57,1,2.328713594878587
1.416184,122.35,2.3252,58,1,2.327313091049109
1.416184,124.256,2.3247,59,1,2.3259188148221615
1.416184,126.191,2.324,60,1,2.324531053221847
1.416184,128.157,2.3248,61,1,2.3231486809329063
1.416184,130.154,2.3234,62,1,2.321772027855033
1.416184,132.181,2.3173,63,1,2.320402071602039
1.416184,134.24,2.3192,64,1,2.3190377484366884
1.416184,136.331,2.319,65,1,2.317679365701653
1.416184,138.455,2.317,66,1,2.316326579602666
1.416184,140.612,2.3148,67,1,2.314979694391861
1.416184,142.802,2.3141,68,1,2.31363899401368
1.416184,145.027,2.3113,69,1,2.312303554345434
1.416184,147.286,2.3108,70,1,2.310974273686707
1.416184,149.58,2.3095,71,1,2.3096508415625094
1.416184,151.91,2.307,72,1,2.3083329737998777
1.416184,154.277,2.3066,73,1,2.30702041110094
1.416184,156.68,2.3052,74,1,2.3057139943042526
1.416184,159.121,2.3048,76,1,2.304412918770303
1.416184,161.6,2.3041,77,1,2.303117479498028
1.416184,164.117,2.2993,78,1,2.3018279518624043
1.416184,166.674,2.3017,79,1,2.30054359771672
1.416184,169.27,2.2986,80,1,2.299265201631867
1.416184,171.907,2.296,82,1,2.2979920562150777
1.416184,174.585,2.297,83,1,2.2967244486977423
1.416184,177.304,2.2944,84,1,2.295462647166576
1.416184,180.066,2.293,86,1,2.2942060003411893
1.416184,182.871,2.2885,87,1,2.292954793290747
1.416184,185.72,2.293,88,1,2.2917088591056705
1.416184,188.613,2.292,90,1,2.290468471165031
1.416184,191.551,2.288,91,1,2.2892334681913935
1.416184,194.535,2.2891,93,1,2.288003703843681
1.416184,197.566,2.2854,94,1,2.286779045848668
1.416184,200.643,2.2844,96,1,2.2855601596330803
1.416184,203.769,2.2861,97,1,2.2843461233988656
1.416184,206.943,2.2839,99,1,2.2831375971638015
1.416184,210.167,2.2836,100,1,2.281934083907747
1.416184,213.441,2.2797,102,1,2.280735852327068
1.416184,216.766,2.2786,103,1,2.2795427978448957
1.416184,220.142,2.2759,105,1,2.2783551747973703
1.416184,223.572,2.2795,106,1,2.277172195658557
1.416184,227.054,2.2763,108,1,2.2759948105852432
1.416184,230.591,2.2795,110,1,2.2748222576884403
1.416184,234.183,2.2721,112,1,2.273654801670046
1.416184,237.831,2.2724,113,1,2.272492374080501
1.416184,241.536,2.2717,115,1,2.271334914277205
1.416184,245.299,2.2722,117,1,2.270182368908337
1.416184,249.12,2.2693,119,1,2.2690349887496057
1.416184,253.001,2.2654,121,1,2.2678924245966887
1.416184,256.942,2.2673,122,1,2.266754928242925
1.416184,260.944,2.2679,124,1,2.265622454339754
1.416184,265.009,2.2632,126,1,2.264494688536272
1.416184,269.138,2.2651,128,1,2.2633716126284216
1.416184,273.33,2.2638,130,1,2.262253740779254
1.416184,277.588,2.2602,132,1,2.261140514208323
1.416184,281.912,2.2616,134,1,2.260032180927414
1.416184,286.304,2.2539,136,1,2.2589284746753244
1.416184,290.764,2.2589,139,1,2.25782964015715
1.416184,295.293,2.2523,141,1,2.2567356664748273
1.416184,299.893,2.2583,143,1,2.2556463112279324
11.965825,0.134,4.0229,0,1,4.02001039196573
11.965825,0.136,4.0139,0,1,4.0109935358327355
11.965825,0.138,4.0009,0,1,4.0021448390949095
11.965825,0.14,3.9916,0,1,3.9934587958739582
11.965825,0.143,3.9808,0,1,3.9807232876844716
11.965825,0.145,3.9771,0,1,3.9724214305582035
11.965825,0.147,3.9668,0,1,3.9642648722418543
11.965825,0.149,3.9594,0,1,3.9562491441342553
11.965825,0.152,3.952,0,1,3.944480310903003
11.965825,0.154,3.9419,0,1,3.936798361567487
11.965825,0.156,3.935,0,1,3.929243068420393
11.965825,0.159,3.9255,0,1,3.9181396173842886
11.965825,0.161,3.9139,0,1,3.9108852268685093
11.965825,0.164,3.9102,0,1,3.900217232034727
11.965825,0.166,3.8952,0,1,3.893243042443779
11.965825,0.169,3.8889,0,1,3.8829809887777476
11.965825,0.172,3.8828,0,1,3.8729495098194118
11.965825,0.174,3.873,0,1,3.8663854545926886
11.965825,0.177,3.8644,0,1,3.8567183642826017
11.965825,0.18,3.8529,0,1,3.8472587679705827
11.965825,0.183,3.846,0,1,3.8379988634701845
11.965825,0.185,3.8379,0,1,3.8319328695937678
11.965825,0.188,3.8296,0,1,3.822989561396187
11.965825,0.191,3.8217,0,1,3.8142270930961724
11.965825,0.194,3.8074,0,1,3.8056390525153336
11.965825,0.197,3.8053,0,1,3.797219349550012
11.965825,0.2,3.7942,0,1,3.788962195379984
11.965825,0.203,3.7885,0,1,3.780862083308334
11.965825,0.207,3.7773,0,1,3.7702971969372654
11.965825,0.21,3.7723,0,1,3.7625435565293923
11.965825,0.213,3.765,0,1,3.7549304229813534
