g_form,L_ctx,wall,C,var,local_exponent
log,8192,D≤1.8e13,1.584893192461111e+17,D,0.8815244829496578
log,8192,D≤1.8e13,1.995262314968883e+17,D,0.8759261382193841
log,8192,D≤1.8e13,2.511886431509572e+17,D,0.8701011110675765
log,8192,D≤1.8e13,3.1622776601683795e+17,D,0.8640463859036771
log,8192,D≤1.8e13,3.9810717055349856e+17,D,0.8577599206396371
log,8192,D≤1.8e13,5.011872336272715e+17,D,0.8512407012089014
log,8192,D≤1.8e13,6.309573444801943e+17,D,0.8444892591425273
log,8192,D≤1.8e13,7.943282347242789e+17,D,0.8375076232070384
log,8192,D≤1.8e13,1e+18,D,0.8302991090281537
log,8192,D≤1.8e13,1.2589254117941714e+18,D,0.8228693281980455
log,8192,D≤1.8e13,1.5848931924611108e+18,D,0.8152258612947705
log,8192,D≤1.8e13,1.995262314968883e+18,D,0.8073780483924722
log,8192,D≤1.8e13,2.511886431509572e+18,D,0.7993381252025316
log,8192,D≤1.8e13,3.1622776601683794e+18,D,0.7911204634106141
log,8192,D≤1.8e13,3.9810717055349857e+18,D,0.7827418103031007
log,8192,D≤1.8e13,5.011872336272715e+18,D,0.7742218563880385
log,8192,D≤1.8e13,6.309573444801943e+18,D,0.7655820854874236
log,8192,D≤1.8e13,7.943282347242789e+18,D,0.7568471224784048
log,8192,D≤1.8e13,1e+19,D,0.7480433873839516
log,8192,D≤1.8e13,1.2589254117941713e+19,D,0.7391993174256299
log,8192,D≤1.8e13,1.5848931924611109e+19,D,0.7303456706924223
log,8192,D≤1.8e13,1.9952623149688828e+19,D,0.721512165604409
log,8192,D≤1.8e13,2.511886431509572e+19,D,0.7127317658856853
log,8192,D≤1.8e13,3.162277660168379e+19,D,0.7040384523874863
log,8192,D≤1.8e13,3.981071705534986e+19,D,0.695464028456044
log,8192,D≤1.8e13,5.011872336272715e+19,D,0.6870379002500684
log,8192,D≤1.8e13,6.309573444801942e+19,D,0.6787914753835125
log,8192,D≤1.8e13,7.94328234724279e+19,D,0.670754216024541
log,8192,D≤1.8e13,1e+20,D,0.6629525256314324
log,8192,D≤1.8e13,1.2589254117941713e+20,D,0.6554086889760313
log,8192,D≤1.8e13,1.5848931924611108e+20,D,0.6481402229224358
log,8192,D≤1.8e13,1.995262314968883e+20,D,0.6411693377469376
log,8192,D≤1.8e13,2.5118864315095718e+20,D,0.6345087532996274
log,8192,D≤1.8e13,3.1622776601683794e+20,D,0.6281618001047988
log,8192,D≤1.8e13,3.9810717055349857e+20,D,0.6221442197070033
log,8192,D≤1.8e13,5.0118723362727146e+20,D,0.6164552178853384
log,8192,D≤1.8e13,6.309573444801943e+20,D,0.6110934127102041
log,8192,D≤1.8e13,7.943282347242789e+20,D,0.6060585896172199
log,8192,D≤1.8e13,1e+21,D,0.6013422927003873
log,8192,D≤1.8e13,1.2589254117941712e+21,D,0.5969412937729004
log,8192,D≤1.8e13,1.5848931924611107e+21,D,0.5928421376608526
log,8192,D≤1.8e13,1.995262314968883e+21,D,0.5890380287439498
log,8192,D≤1.8e13,2.5118864315095717e+21,D,0.5855125721379295
log,8192,D≤1.8e13,3.1622776601683794e+21,D,0.5822512931981123
log,8192,D≤1.8e13,3.9810717055349854e+21,D,0.5792480354106573
log,8192,D≤1.8e13,5.011872336272714e+21,D,0.576481141322752
log,8192,D≤1.8e13,6.309573444801943e+21,D,0.5739379459336433
log,8192,D≤1.8e13,7.943282347242789e+21,D,0.5716068101119163
log,8192,D≤1.8e13,1e+22,D,0.5694720799647257
log,8192,D≤1.8e13,1.2589254117941714e+22,D,0.5675179896979046
log,8192,D≤1.8e13,1.584893192461111e+22,D,0.5657339748145276
log,8192,D≤1.8e13,1.995262314968883e+22,D,0.5641074805002262
log,8192,D≤1.8e13,2.511886431509572e+22,D,0.5626240767229973
log,8192,D≤1.8e13,3.1622776601683792e+22,D,0.5612748738935309
log,8192,D≤1.8e13,3.981071705534985e+22,D,0.560045524068542
log,8192,D≤1.8e13,5.011872336272714e+22,D,0.5589313600081027
log,8192,D≤1.8e13,6.309573444801943e+22,D,0.5579199442122373
log,8192,D≤1.8e13,7.94328234724279e+22,D,0.5570018212249224
log,8192,D≤1.8e13,1e+23,D,0.5561686054418615
log,8192,D≤1.8e13,1.2589254117941712e+23,D,0.5554107975066955
log,8192,D≤1.8e13,1.584893192461124e+23,D,0.554727266409401
log,8192,D≤1.8e13,1.9952623149688827e+23,D,0.5541098776338842
log,8192,D≤1.8e13,2.5118864315095718e+23,D,0.5535495660134515
log,8192,D≤1.8e13,3.162277660168379e+23,D,0.5530415849859409
log,8192,D≤1.8e13,3.9810717055349855e+23,D,0.5525853706505401
log,8192,D≤1.8e13,5.011872336272756e+23,D,0.5521714628523782
log,8192,D≤1.8e13,6.309573444801942e+23,D,0.551796427512599
log,8192,D≤1.8e13,7.94328234724279e+23,D,0.5514595104516147
log,8192,D≤1.8e13,1e+24,D,0.5511530300125003
log,8192,D≤1.8e13,1.2589254117941714e+24,D,0.5508734555928072
log,8192,D≤1.8e13,1.584893192461124e+24,D,0.5506252441686215
log,8192,D≤1.8e13,1.9952623149688828e+24,D,0.550406151011515
log,8192,D≤1.8e13,2.511886431509572e+24,D,0.5501999198928971
log,8192,D≤1.8e13,3.1622776601683796e+24,D,0.5500126660125915
log,8192,D≤1.8e13,3.9810717055349857e+24,D,0.5498547580650808
log,8192,D≤1.8e13,5.011872336272756e+24,D,0.5497045257551747
log,8192,D≤1.8e13,6.309573444801943e+24,D,0.5495648397577355
log,8192,D≤1.8e13,7.943282347242789e+24,D,0.5494446553629189
log,8192,D≤1.8e13,1e+25,D,0.5493366836627729
log,8192,D≤1.8e13,1.2589254117941714e+25,D,0.4036826748721154
log,8192,D≤1.8e13,1.5848931924611239e+25,D,0.12903899447843514
log,8192,D≤1.8e13,1.995262314968883e+25,D,0.0
log,8192,D≤1.8e13,2.5118864315095717e+25,D,0.0
log,8192,D≤1.8e13,3.1622776601683795e+25,D,0.0
log,8192,D≤1.8e13,3.9810717055349854e+25,D,0.0
log,8192,D≤1.8e13,5.0118723362727555e+25,D,0.0
log,8192,D≤1.8e13,6.309573444801943e+25,D,0.0
log,8192,D≤1.8e13,7.943282347242788e+25,D,1.4210854715202004e-14
log,8192,D≤1.8e13,1e+26,D,0.0
log,8192,D≤1.8e13,1.2589254117941714e+26,D,0.0
log,8192,D≤1.8e13,1.584893192461124e+26,D,0.0
log,8192,D≤1.8e13,1.995262314968883e+26,D,0.0
log,8192,D≤1.8e13,2.511886431509572e+26,D,1.4210854715202004e-14
log,8192,D≤1.8e13,3.1622776601683796e+26,D,0.0
log,8192,D≤1.8e13,3.9810717055349854e+26,D,0.0
log,8192,D≤1.8e13,5.0118723362727554e+26,D,-1.4210854715202004e-14
log,8192,D≤1.8e13,6.309573444801942e+26,D,0.0
log,8192,D≤1.8e13,7.94328234724279e+26,D,0.0
log,8192,D≤1.8e13,1e+27,D,0.0
log,8192,D≤1.8e13,1000000000000000.0,tokens_per_param,0.09667054683015162
log,8192,D≤1.8e13,1258925411794166.2,tokens_per_param,0.09667192641407318
log,8192,D≤1.8e13,1584893192461110.8,tokens_per_param,0.09667223908082878
log,8192,D≤1.8e13,1995262314968882.8,tokens_per_param,0.09667015079542995
log,8192,D≤1.8e13,2511886431509582.0,tokens_per_param,0.09666992509313133
log,8192,D≤1.8e13,3162277660168379.5,tokens_per_param,0.0966707375333744
log,8192,D≤1.8e13,3981071705534969.0,tokens_per_param,0.09667198819244138
log,8192,D≤1.8e13,5011872336272715.0,tokens_per_param,0.09667120059540846
log,8192,D≤1.8e13,6309573444801943.0,tokens_per_param,0.09667023859894375
log,8192,D≤1.8e13,7943282347242821.0,tokens_per_param,0.09667192419183213
log,8192,D≤1.8e13,1e+16,tokens_per_param,0.09667143046319282
log,8192,D≤1.8e13,1.2589254117941714e+16,tokens_per_param,0.096671084868313
log,8192,D≤1.8e13,1.5848931924611108e+16,tokens_per_param,0.09667119696715432
log,8192,D≤1.8e13,1.9952623149688828e+16,tokens_per_param,0.0966710924970231
log,8192,D≤1.8e13,2.511886431509572e+16,tokens_per_param,0.09667092763970331
log,8192,D≤1.8e13,3.162277660168379e+16,tokens_per_param,0.09667037373142406
log,8192,D≤1.8e13,3.981071705534986e+16,tokens_per_param,0.09667168812812488
log,8192,D≤1.8e13,5.0118723362727144e+16,tokens_per_param,0.09667175003574258
log,8192,D≤1.8e13,6.309573444801943e+16,tokens_per_param,0.09667029183291387
log,8192,D≤1.8e13,7.943282347242789e+16,tokens_per_param,-5.649453743337162
log,8192,D≤1.8e13,1e+17,tokens_per_param,-5.387198186751016
log,8192,D≤1.8e13,1.2589254117941714e+17,tokens_per_param,0.6171345287527973
log,8192,D≤1.8e13,1.584893192461111e+17,tokens_per_param,0.6088713192763002
log,8192,D≤1.8e13,1.995262314968883e+17,tokens_per_param,0.6002650462500054
log,8192,D≤1.8e13,2.511886431509572e+17,tokens_per_param,0.5913103871366134
log,8192,D≤1.8e13,3.1622776601683795e+17,tokens_per_param,0.58200269093698
log,8192,D≤1.8e13,3.9810717055349856e+17,tokens_per_param,0.5723387937945237
log,8192,D≤1.8e13,5.011872336272715e+17,tokens_per_param,0.5623169607607039
log,8192,D≤1.8e13,6.309573444801943e+17,tokens_per_param,0.5519381607360723
log,8192,D≤1.8e13,7.943282347242789e+17,tokens_per_param,0.5412056585681699
log,8192,D≤1.8e13,1e+18,tokens_per_param,0.5301241922967113
log,8192,D≤1.8e13,1.2589254117941714e+18,tokens_per_param,0.5187026011613987
log,8192,D≤1.8e13,1.5848931924611108e+18,tokens_per_param,0.5069526726479872
log,8192,D≤1.8e13,1.995262314968883e+18,tokens_per_param,0.4948884050384619
log,8192,D≤1.8e13,2.511886431509572e+18,tokens_per_param,0.4825288985278977
log,8192,D≤1.8e13,3.1622776601683794e+18,tokens_per_param,0.46989621868740983
log,8192,D≤1.8e13,3.9810717055349857e+18,tokens_per_param,0.45701594655958555
log,8192,D≤1.8e13,5.011872336272715e+18,tokens_per_param,0.4439186190625888
log,8192,D≤1.8e13,6.309573444801943e+18,tokens_per_param,0.4306368823147846
log,8192,D≤1.8e13,7.943282347242789e+18,tokens_per_param,0.41720889037012565
log,8192,D≤1.8e13,1e+19,tokens_per_param,0.4036752081736976
log,8192,D≤1.8e13,1.2589254117941713e+19,tokens_per_param,0.3900794978427937
log,8192,D≤1.8e13,1.5848931924611109e+19,tokens_per_param,0.3764695435795087
log,8192,D≤1.8e13,1.9952623149688828e+19,tokens_per_param,0.36288974770203186
log,8192,D≤1.8e13,2.511886431509572e+19,tokens_per_param,0.34939137803283504
log,8192,D≤1.8e13,3.162277660168379e+19,tokens_per_param,0.3360277376944678
log,8192,D≤1.8e13,3.981071705534986e+19,tokens_per_param,0.3228472622333829
log,8192,D≤1.8e13,5.011872336272715e+19,tokens_per_param,0.30989372455214337
log,8192,D≤1.8e13,6.309573444801942e+19,tokens_per_param,0.2972162134991754
log,8192,D≤1.8e13,7.94328234724279e+19,tokens_per_param,0.28486075786403475
log,8192,D≤1.8e13,1e+20,tokens_per_param,0.27286805366871114
log,8192,D≤1.8e13,1.2589254117941713e+20,tokens_per_param,0.26127170853693293
log,8192,D≤1.8e13,1.5848931924611108e+20,tokens_per_param,0.25009698656905854
log,8192,D≤1.8e13,1.995262314968883e+20,tokens_per_param,0.23938115859012044
log,8192,D≤1.8e13,2.5118864315095718e+20,tokens_per_param,0.22914325575728256
log,8192,D≤1.8e13,3.1622776601683794e+20,tokens_per_param,0.21938457855809013
log,8192,D≤1.8e13,3.9810717055349857e+20,tokens_per_param,0.210134485851027
log,8192,D≤1.8e13,5.0118723362727146e+20,tokens_per_param,0.20138954250382213
log,8192,D≤1.8e13,6.309573444801943e+20,tokens_per_param,0.1931467118756558
log,8192,D≤1.8e13,7.943282347242789e+20,tokens_per_param,0.18540714527870783
log,8192,D≤1.8e13,1e+21,tokens_per_param,0.17815612598566766
log,8192,D≤1.8e13,1.2589254117941712e+21,tokens_per_param,0.171391026085157
log,8192,D≤1.8e13,1.5848931924611107e+21,tokens_per_param,0.16508907776689163
log,8192,D≤1.8e13,1.995262314968883e+21,tokens_per_param,0.15924201425472617
log,8192,D≤1.8e13,2.5118864315095717e+21,tokens_per_param,0.1538225565589162
log,8192,D≤1.8e13,3.1622776601683794e+21,tokens_per_param,0.14880781196176862
log,8192,D≤1.8e13,3.9810717055349854e+21,tokens_per_param,0.1441921729161919
log,8192,D≤1.8e13,5.011872336272714e+21,tokens_per_param,0.1399386232560378
log,8192,D≤1.8e13,6.309573444801943e+21,tokens_per_param,0.13602851866880172
log,8192,D≤1.8e13,7.943282347242789e+21,tokens_per_param,0.1324452851361091
log,8192,D≤1.8e13,1e+22,tokens_per_param,0.12916405238217443
log,8192,D≤1.8e13,1.2589254117941714e+22,tokens_per_param,0.12615960317686792
log,8192,D≤1.8e13,1.584893192461111e+22,tokens_per_param,0.12341698020990854
log,8192,D≤1.8e13,1.995262314968883e+22,tokens_per_param,0.12091696475045843
log,8192,D≤1.8e13,2.511886431509572e+22,tokens_per_param,0.11863623955145108
log,8192,D≤1.8e13,3.1622776601683792e+22,tokens_per_param,0.11656237920298906
log,8192,D≤1.8e13,3.981071705534985e+22,tokens_per_param,0.11467163056548557
log,8192,D≤1.8e13,5.011872336272714e+22,tokens_per_param,0.11295941200255122
log,8192,D≤1.8e13,6.309573444801943e+22,tokens_per_param,0.1114051893064083
log,8192,D≤1.8e13,7.94328234724279e+22,tokens_per_param,0.10999411175646578
log,8192,D≤1.8e13,1e+23,tokens_per_param,0.10871319398098045
log,8192,D≤1.8e13,1.2589254117941712e+23,tokens_per_param,0.10754691559936447
log,8192,D≤1.8e13,1.584893192461124e+23,tokens_per_param,0.1064962847514348
log,8192,D≤1.8e13,1.9952623149688827e+23,tokens_per_param,0.10554798194655213
log,8192,D≤1.8e13,2.5118864315095718e+23,tokens_per_param,0.10468658171390288
log,8192,D≤1.8e13,3.162277660168379e+23,tokens_per_param,0.10390509560460615
log,8192,D≤1.8e13,3.9810717055349855e+23,tokens_per_param,0.10320470171793517
log,8192,D≤1.8e13,5.011872336272756e+23,tokens_per_param,0.10256854665146875
log,8192,D≤1.8e13,6.309573444801942e+23,tokens_per_param,0.1019916698407819
log,8192,D≤1.8e13,7.94328234724279e+23,tokens_per_param,0.10147431339477997
log,8192,D≤1.8e13,1e+24,tokens_per_param,0.10100267942427266
log,8192,D≤1.8e13,1.2589254117941714e+24,tokens_per_param,0.10057114688304836
log,8192,D≤1.8e13,1.584893192461124e+24,tokens_per_param,0.10018995363742533
log,8192,D≤1.8e13,1.9952623149688828e+24,tokens_per_param,0.09985579480079032
log,8192,D≤1.8e13,2.511886431509572e+24,tokens_per_param,0.0995372041262641
log,8192,D≤1.8e13,3.1622776601683796e+24,tokens_per_param,0.09924740657585573
log,8192,D≤1.8e13,3.9810717055349857e+24,tokens_per_param,0.0990080434012377
log,8192,D≤1.8e13,5.011872336272756e+24,tokens_per_param,0.09877654206958475
log,8192,D≤1.8e13,6.309573444801943e+24,tokens_per_param,0.09855937580756091
log,8192,D≤1.8e13,7.943282347242789e+24,tokens_per_param,0.09837512653114366
log,8192,D≤1.8e13,1e+25,tokens_per_param,0.0982097990854669
log,8192,D≤1.8e13,1.2589254117941714e+25,tokens_per_param,-0.1931700039554478
log,8192,D≤1.8e13,1.5848931924611239e+25,tokens_per_param,-0.7425859269878856
log,8192,D≤1.8e13,1.995262314968883e+25,tokens_per_param,-1.0006250038713667
log,8192,D≤1.8e13,2.5118864315095717e+25,tokens_per_param,-1.000496393287646
log,8192,D≤1.8e13,3.1622776601683795e+25,tokens_per_param,-1.0003942582429772
log,8192,D≤1.8e13,3.9810717055349854e+25,tokens_per_param,-1.0003131446144717
log,8192,D≤1.8e13,5.0118723362727555e+25,tokens_per_param,-1.0002487233075321
log,8192,D≤1.8e13,6.309573444801943e+25,tokens_per_param,-1.0001975576616156
log,8192,D≤1.8e13,7.943282347242788e+25,tokens_per_param,-1.0001569191403377
log,8192,D≤1.8e13,1e+26,tokens_per_param,-1.0001246412102143
log,8192,D≤1.8e13,1.2589254117941714e+26,tokens_per_param,-1.0000990034498196
log,8192,D≤1.8e13,1.584893192461124e+26,tokens_per_param,-1.0000786396060422
log,8192,D≤1.8e13,1.995262314968883e+26,tokens_per_param,-1.0000624646313518
log,8192,D≤1.8e13,2.511886431509572e+26,tokens_per_param,-1.0000496167716921
log,8192,D≤1.8e13,3.1622776601683796e+26,tokens_per_param,-1.0000394115934035
log,8192,D≤1.8e13,3.9810717055349854e+26,tokens_per_param,-1.0000313054831875
log,8192,D≤1.8e13,5.0118723362727554e+26,tokens_per_param,-1.0000248666662697
log,8192,D≤1.8e13,6.309573444801942e+26,tokens_per_param,-1.00001975219232
log,8192,D≤1.8e13,7.94328234724279e+26,tokens_per_param,-1.0000156896591987
log,8192,D≤1.8e13,1e+27,tokens_per_param,-1.0000138912312442
log,8192,无,1000000000000000.0,N,0.4516647265849242
log,8192,无,1258925411794166.2,N,0.4516640367929625
log,8192,无,1584893192461110.8,N,0.4516638804595914
log,8192,无,1995262314968882.8,N,0.4516649246022837
log,8192,无,2511886431509582.0,N,0.4516650374534308
log,8192,无,3162277660168379.5,N,0.4516646312333137
log,8192,无,3981071705534969.0,N,0.45166400590377975
log,8192,无,5011872336272715.0,N,0.45166439970230243
log,8192,无,6309573444801943.0,N,0.4516648807005268
log,8192,无,7943282347242821.0,N,0.45166403790408083
log,8192,无,1e+16,N,0.45166428476839116
log,8192,无,1.2589254117941714e+16,N,0.4516644575658404
log,8192,无,1.5848931924611108e+16,N,0.4516644015164317
log,8192,无,1.9952623149688828e+16,N,0.45166445375149067
log,8192,无,2.511886431509572e+16,N,0.45166453618014657
log,8192,无,3.162277660168379e+16,N,0.4516648131343004
log,8192,无,3.981071705534986e+16,N,0.4516641559359371
log,8192,无,5.0118723362727144e+16,N,0.4516641249821376
log,8192,无,6.309573444801943e+16,N,0.45166485408353196
log,8192,无,7.943282347242789e+16,N,2.3411783229450123
log,8192,无,1e+17,N,2.2495213944624624
log,8192,无,1.2589254117941714e+17,N,0.26976528766437724
log,8192,无,1.584893192461111e+17,N,0.2726531636733611
log,8192,无,1.995262314968883e+17,N,0.2756610919693756
log,8192,无,2.511886431509572e+17,N,0.2787907239309675
log,8192,无,3.1622776601683795e+17,N,0.28204369496669557
log,8192,无,3.9810717055349856e+17,N,0.28542112684512233
log,8192,无,5.011872336272715e+17,N,0.28892374044820457
log,8192,无,6.309573444801943e+17,N,0.2925510984064488
log,8192,无,7.943282347242789e+17,N,0.2963019646388645
log,8192,无,1e+18,N,0.3001749167314429
log,8192,无,1.2589254117941714e+18,N,0.3041667270366517
log,8192,无,1.5848931924611108e+18,N,0.3082731886467869
log,8192,无,1.995262314968883e+18,N,0.31248964335400586
log,8192,无,2.511886431509572e+18,N,0.3168092266746285
log,8192,无,3.1622776601683794e+18,N,0.3212242447232043
log,8192,无,3.9810717055349857e+18,N,0.3257258637435072
log,8192,无,5.011872336272715e+18,N,0.3303032373254524
log,8192,无,6.309573444801943e+18,N,0.3349452031726443
log,8192,无,7.943282347242789e+18,N,0.33963823210829247
log,8192,无,1e+19,N,0.34436817921026375
log,8192,无,1.2589254117941713e+19,N,0.34912016680411284
log,8192,无,1.5848931924611109e+19,N,0.35387623804928836
log,8192,无,1.9952623149688828e+19,N,0.3586223703192246
log,8192,无,2.511886431509572e+19,N,0.36334045284233696
log,8192,无,3.162277660168379e+19,N,0.36801022516485915
log,8192,无,3.981071705534986e+19,N,0.37261697208937505
log,8192,无,5.011872336272715e+19,N,0.37714482860242526
log,8192,无,6.309573444801942e+19,N,0.3815750374535014
log,8192,无,7.94328234724279e+19,N,0.38589243155330166
log,8192,无,1e+20,N,0.3900838273574294
log,8192,无,1.2589254117941713e+20,N,0.39413795282965935
log,8192,无,1.5848931924611108e+20,N,0.39804267776710134
log,8192,无,1.995262314968883e+20,N,0.40178812232456806
log,8192,无,2.5118864315095718e+20,N,0.4053681252656034
log,8192,无,3.1622776601683794e+20,N,0.4087753779743011
log,8192,无,3.9810717055349857e+20,N,0.4120100736293253
log,8192,无,5.0118723362727146e+20,N,0.41506680123410433
log,8192,无,6.309573444801943e+20,N,0.41794587663287786
log,8192,无,7.943282347242789e+20,N,0.4206512353552938
log,8192,无,1e+21,N,0.42318387984648353
log,8192,无,1.2589254117941712e+21,N,0.4255500104173606
log,8192,无,1.5848931924611107e+21,N,0.4277527495451423
log,8192,无,1.995262314968883e+21,N,0.4297962164383051
log,8192,无,2.5118864315095717e+21,N,0.4316918552699036
log,8192,无,3.1622776601683794e+21,N,0.43344264545421396
log,8192,无,3.9810717055349854e+21,N,0.43505617536755636
log,8192,无,5.011872336272714e+21,N,0.4365437912138148
log,8192,无,6.309573444801943e+21,N,0.43790930886001433
log,8192,无,7.943282347242789e+21,N,0.4391612326609504
log,8192,无,1e+22,N,0.4403084406607931
log,8192,无,1.2589254117941714e+22,N,0.4413584137587634
log,8192,无,1.584893192461111e+22,N,0.4423172980268504
log,8192,无,1.995262314968883e+22,N,0.44319109401389056
log,8192,无,2.511886431509572e+22,N,0.44398696238157953
log,8192,无,3.1622776601683792e+22,N,0.444712166291815
log,8192,无,3.981071705534985e+22,N,0.4453704883486722
log,8192,无,5.011872336272714e+22,N,0.44597147589863795
log,8192,无,6.309573444801943e+22,N,0.44651853424361576
log,8192,无,7.94328234724279e+22,N,0.4470093516706086
log,8192,无,1e+23,N,0.4474552056715879
log,8192,无,1.2589254117941712e+23,N,0.4478625640745264
log,8192,无,1.584893192461124e+23,N,0.4482299551250222
log,8192,无,1.9952623149688827e+23,N,0.4485619143826227
log,8192,无,2.5118864315095718e+23,N,0.4488643413618618
log,8192,无,3.162277660168379e+23,N,0.4491362690037164
log,8192,无,3.9810717055349855e+23,N,0.44937940568772916
log,8192,无,5.011872336272756e+23,N,0.44960399254229344
log,8192,无,6.309573444801942e+23,N,0.4498074564390464
log,8192,无,7.94328234724279e+23,N,0.44998668841751055
log,8192,无,1e+24,N,0.450151677519095
log,8192,无,1.2589254117941714e+24,N,0.45030220648817476
log,8192,无,1.584893192461124e+24,N,0.45043082201673457
log,8192,无,1.9952623149688828e+24,N,0.4505498224523663
log,8192,无,2.511886431509572e+24,N,0.45066462116977846
log,8192,无,3.1622776601683796e+24,N,0.45076218069104357
log,8192,无,3.9810717055349857e+24,N,0.45084962695585773
log,8192,无,5.011872336272756e+24,N,0.45093023571841684
log,8192,无,6.309573444801943e+24,N,0.4510015059810968
log,8192,无,7.943282347242789e+24,N,0.4510671819503145
log,8192,无,1e+25,N,0.4511248905432268
log,8192,无,1.2589254117941714e+25,N,0.4511801391776018
log,8192,无,1.5848931924611239e+25,N,0.45122823293575465
log,8192,无,1.995262314968883e+25,N,0.4512675908611712
log,8192,无,2.5118864315095717e+25,N,0.45130779405183574
log,8192,无,3.1622776601683795e+25,N,0.4513474609403332
log,8192,无,3.9810717055349854e+25,N,0.45137774486817506
log,8192,无,5.0118723362727555e+25,N,0.45140320624313546
log,8192,无,6.309573444801943e+25,N,0.451427344006909
log,8192,无,7.943282347242788e+25,N,0.45145430064138736
log,8192,无,1e+26,N,0.4514735103392553
log,8192,无,1.2589254117941714e+26,N,0.4514896420510155
log,8192,无,1.584893192461124e+26,N,0.4515083982001542
log,8192,无,1.995262314968883e+26,N,0.4515265444339036
log,8192,无,2.511886431509572e+26,N,0.45153741498788946
log,8192,无,3.1622776601683796e+26,N,0.45155132531435527
log,8192,无,3.9810717055349854e+26,N,0.4515661389864931
log,8192,无,5.0118723362727554e+26,N,0.4515751756067701
log,8192,无,6.309573444801942e+26,N,0.4515798710283292
log,8192,无,7.94328234724279e+26,N,0.45158528239466733
log,8192,无,1e+27,N,0.4515965658186195
log,8192,无,1000000000000000.0,D,0.5483352734150758
log,8192,无,1258925411794166.2,D,0.5483359632070375
log,8192,无,1584893192461110.8,D,0.5483361195404157
log,8192,无,1995262314968882.8,D,0.5483350753977092
log,8192,无,2511886431509582.0,D,0.5483349625465621
log,8192,无,3162277660168379.5,D,0.5483353687666863
log,8192,无,3981071705534969.0,D,0.5483359940962274
log,8192,无,5011872336272715.0,D,0.5483356002977118
log,8192,无,6309573444801943.0,D,0.5483351192994732
log,8192,无,7943282347242821.0,D,0.5483359620959121
log,8192,无,1e+16,D,0.5483357152315946
log,8192,无,1.2589254117941714e+16,D,0.5483355424341596
log,8192,无,1.5848931924611108e+16,D,0.5483355984835754
log,8192,无,1.9952623149688828e+16,D,0.5483355462485093
log,8192,无,2.511886431509572e+16,D,0.5483354638198534
log,8192,无,3.162277660168379e+16,D,0.5483351868657138
log,8192,无,3.981071705534986e+16,D,0.5483358440640629
log,8192,无,5.0118723362727144e+16,D,0.5483358750178695
log,8192,无,6.309573444801943e+16,D,0.5483351459164538
log,8192,无,7.943282347242789e+16,D,-3.3082754203921496
log,8192,无,1e+17,D,-3.137676792288559
log,8192,无,1.2589254117941714e+17,D,0.88689981641717
log,8192,无,1.584893192461111e+17,D,0.8815244829496578
log,8192,无,1.995262314968883e+17,D,0.8759261382193841
log,8192,无,2.511886431509572e+17,D,0.8701011110675765
log,8192,无,3.1622776601683795e+17,D,0.8640463859036771
log,8192,无,3.9810717055349856e+17,D,0.8577599206396371
log,8192,无,5.011872336272715e+17,D,0.8512407012089014
log,8192,无,6.309573444801943e+17,D,0.8444892591425273
log,8192,无,7.943282347242789e+17,D,0.8375076232070384
log,8192,无,1e+18,D,0.8302991090281537
log,8192,无,1.2589254117941714e+18,D,0.8228693281980455
log,8192,无,1.5848931924611108e+18,D,0.8152258612947705
log,8192,无,1.995262314968883e+18,D,0.8073780483924722
log,8192,无,2.511886431509572e+18,D,0.7993381252025316
log,8192,无,3.1622776601683794e+18,D,0.7911204634106141
log,8192,无,3.9810717055349857e+18,D,0.7827418103031007
log,8192,无,5.011872336272715e+18,D,0.7742218563880385
log,8192,无,6.309573444801943e+18,D,0.7655820854874236
log,8192,无,7.943282347242789e+18,D,0.7568471224784048
log,8192,无,1e+19,D,0.7480433873839516
log,8192,无,1.2589254117941713e+19,D,0.7391990528402559
log,8192,无,1.5848931924611109e+19,D,0.7303455845433078
log,8192,无,1.9952623149688828e+19,D,0.7215121932797359
log,8192,无,2.511886431509572e+19,D,0.7127317105463575
log,8192,无,3.162277660168379e+19,D,0.7040388444999195
log,8192,无,3.981071705534986e+19,D,0.695463853108194
log,8192,无,5.011872336272715e+19,D,0.6870373552608129
log,8192,无,6.309573444801942e+19,D,0.6787916579495246
log,8192,无,7.94328234724279e+19,D,0.6707550928098485
log,8192,无,1e+20,D,0.6629530859259418
log,8192,无,1.2589254117941713e+20,D,0.6554078405844663
log,8192,无,1.5848931924611108e+20,D,0.6481407309821208
log,8192,无,1.995262314968883e+20,D,0.6411693817721584
log,8192,无,2.5118864315095718e+20,D,0.6345063801621365
log,8192,无,3.1622776601683794e+20,D,0.6281634855321485
log,8192,无,3.9810717055349857e+20,D,0.6221438829010424
log,8192,无,5.0118723362727146e+20,D,0.6164541901903178
log,8192,无,6.309573444801943e+20,D,0.6110941607208531
log,8192,无,7.943282347242789e+20,D,0.6060587907127157
log,8192,无,1e+21,D,0.6013444471585032
log,8192,无,1.2589254117941712e+21,D,0.5969415443081587
log,8192,无,1.5848931924611107e+21,D,0.5928424451624039
log,8192,无,1.995262314968883e+21,D,0.5890378417315247
log,8192,无,2.5118864315095717e+21,D,0.5855108103812725
log,8192,无,3.1622776601683794e+21,D,0.5822521059263721
log,8192,无,3.9810717055349854e+21,D,0.5792477296934919
log,8192,无,5.011872336272714e+21,D,0.5764799110997032
log,8192,无,6.309573444801943e+21,D,0.5739380579743312
log,8192,无,7.943282347242789e+21,D,0.571607096875546
