C,L_ctx,g_form,N,D,Q,L,tokens_per_param,C_train,C_quality,C_attn,share_train,share_quality,share_attn,Q_at_lower,Q_at_upper,D_at_wall,regime,wall,mu_N,mu_D,mu_Q,lnN,lnD
6.309573444801943e+18,32768,log,156578224.3132034,2379262249.406317,1.0,2.953426240340559,15.195358485143371,2.2352439491248753e+18,1.632847038179603e+18,2.441482457497464e+18,0.35426229184579044,0.25878881551411403,0.3869488926400954,False,True,False,R2 质量饱和(Q*=1),无,3.5191516868452555e-20,3.5191516740473607e-20,2.3720808442362466e-19,18.86906627893526,21.590056297335256
7.943282347242789e+18,32768,log,169707131.62960753,2820048481.0273466,1.0,2.903505946768112,16.617147753001994,2.871494032629496e+18,1.9353510992398487e+18,3.1364372153734446e+18,0.36149968074925937,0.24364626795768288,0.3948540512930578,False,True,False,R2 质量饱和(Q*=1),无,2.6646684173947786e-20,2.6646682363146425e-20,1.9276415787880428e-19,18.94958475424546,21.760019913602324
1e+19,32768,log,184138514.40566874,3335685912.539858,1.0,2.855906162039478,18.11509082337404,3.6853694907540413e+18,2.2892242601450117e+18,4.025406249100948e+18,0.36853694907540413,0.22892242601450116,0.4025406249100948,False,True,False,R2 质量饱和(Q*=1),无,2.0188111464159903e-20,2.0188106548572142e-20,1.5699546547890668e-19,19.031198828047696,21.927944166093127
1.2589254117941713e+19,32768,log,200015626.73517936,3937588422.278113,1.0,2.8104931956675827,19.68640394028552,4.725475296642857e+18,2.7022996706190843e+18,5.161479150679771e+18,0.3753578450615509,0.21465129270588576,0.4099908622325633,False,True,False,R2 质量饱和(Q*=1),无,1.5303637304467874e-20,1.5303636806343577e-20,1.2814556900044593e-19,19.11390605513593,22.093834297297605
1.5848931924611109e+19,32768,log,217497661.76575106,4638718710.149441,1.0,2.7671420475709816,21.327671628697438,6.053462838279264e+18,3.183473410174013e+18,6.611995676157832e+18,0.3819476837350224,0.20086359291067035,0.41718872335430723,False,True,False,R2 质量饱和(Q*=1),无,1.1607498213152444e-20,1.1607498431897988e-20,1.0482477399505795e-19,19.197698657932932,22.25770402499689
1.9952623149688828e+19,32768,log,236761923.1458469,5453775413.825271,1.0,2.725735873847599,23.03485012015935,7.747478132296849e+18,3.7428329027552077e+18,8.462312114636772e+18,0.3882937132713638,0.1875860068461013,0.424120279882535,False,True,False,R2 质量饱和(Q*=1),无,8.808967260096336e-21,8.808967394703815e-21,8.593172671711208e-20,19.282565650518833,22.419573942272102
2.511886431509572e+19,32768,log,258005624.0022968,6399413396.222785,1.0,2.6861654811760176,24.803387216729107,9.906507879246703e+18,4.39180809627715e+18,1.0820548339571866e+19,0.3943851821872844,0.1748410294822843,0.43077378833043123,False,True,False,R2 质量饱和(Q*=1),无,6.688832397751545e-21,6.688832239457979e-21,7.059188816390683e-20,19.368491941106825,22.579472166271103
3.162277660168379e+19,32768,log,281448131.632012,7494489884.161147,1.0,2.648328847783934,26.628316346260377,1.2655861052593015e+19,5.143340383378519e+18,1.3823575165712263e+19,0.40021346676809966,0.16264670392999758,0.4371398293019029,False,True,False,R2 质量饱和(Q*=1),无,5.0817137017951975e-21,5.0817140077702185e-21,5.810952054479616e-20,19.45545873148671,22.73743390536567
3.981071705534986e+19,32768,log,307333126.58214843,8760351501.35227,1.0,2.612130669177595,28.504416685490874,1.6154077301215267e+19,6.01207958726053e+18,1.7644560166874063e+19,0.4057720758647939,0.1510166114039539,0.44321131273125225,False,True,False,R2 质量饱和(Q*=1),无,3.8627762576815715e-21,3.8627759617409644e-21,4.793002453379069e-20,19.543442820126334,22.89350186681484
5.011872336272715e+19,32768,log,335931749.9404323,10221144129.431595,1.0,2.577481927075841,30.426252151646924,2.060164100275999e+19,7.014596614019182e+18,2.2502485745947984e+19,0.41105677919324757,0.139959602786608,0.4489836180201446,False,True,False,R2 质量饱和(Q*=1),无,2.9377327886830434e-21,2.937732785008425e-21,3.9610501068819533e-20,19.63241857211748,23.04772436549826
6.309573444801942e+19,32768,log,367544952.3707305,11904192444.087467,1.0,2.5442994802316963,32.38839866335615,2.6251955069244834e+19,8.169643921807445e+18,2.8674135456967156e+19,0.4160654487804109,0.12948013036503914,0.4544544208545501,False,True,False,R2 质量饱和(Q*=1),无,2.2353307220412255e-21,2.2353307437432417e-21,3.2796478018933897e-20,19.722356188512897,23.200156481244466
7.94328234724279e+19,32768,log,402507074.52008724,13840410265.373083,1.0,2.5125056760464077,34.38550808547931,3.3425178276438622e+19,9.498437137244568e+18,3.6509208058744697e+19,0.4207980632595908,0.11957823884406667,0.45962369789634244,False,True,False,R2 质量饱和(Q*=1),无,1.7016911061171132e-21,1.7016908353245132e-21,2.7203713843403334e-20,19.81322323111585,23.35085843014839
1e+20,32768,log,441189707.76176065,16064767918.893938,1.0,2.482027982079009,36.41238142293383,4.2525661580383945e+19,1.1024975797415358e+19,4.644936262220071e+19,0.42525661580383944,0.11024975797415358,0.46449362622200707,False,True,False,R2 质量饱和(Q*=1),无,1.2960480401645015e-21,1.2960478928978987e-21,2.260381806382161e-20,19.90498551724233,23.499894383029176
1.2589254117941713e+20,32768,log,484005352.16604495,18616843482.895798,1.0,2.4527986367238532,38.46412730681752,5.406391131695472e+19,1.2776421661330014e+19,5.905220820113241e+19,0.42944491238686605,0.10148672464337309,0.4690683629697609,False,True,False,R2 质量饱和(Q*=1),无,9.875395111940287e-22,9.875398335284723e-22,1.881287052848858e-20,19.99760652281407,23.647332571486768
1.5848931924611108e+20,32768,log,531410830.92898923,21541479025.859226,1.0,2.424754318464843,40.53639439038409,6.868425161142747e+19,1.4783549074575118e+19,7.502151856010851e+19,0.43336833004355785,0.0932778886608655,0.47335378129557676,False,True,False,R2 质量饱和(Q*=1),无,7.527876563093122e-22,7.527875614334713e-22,1.5682426093589215e-20,20.091045972958437,23.793246170470546
1.995262314968883e+20,32768,log,583915296.7532704,24889376193.717968,1.0,2.397835833217358,42.62497717067826,8.719972491695166e+19,1.708115371064753e+19,9.524535286928908e+19,0.4370338890418606,0.08560856175401638,0.477357549204123,False,True,False,R2 质量饱和(Q*=1),无,5.740711106725074e-22,5.740711512318642e-22,1.3092494135366706e-20,20.185266490467168,23.937706890485444
2.5118864315095718e+20,32768,log,642081912.9355515,28718030719.997593,1.0,2.3719878193358452,44.726428422038644,1.1063596860262793e+20,1.970869390929883e+19,1.2084398063903041e+20,0.4404497242183791,0.07846172367535928,0.48108855210626156,False,True,False,R2 质量饱和(Q*=1),无,4.379506225397201e-22,4.379506427718546e-22,1.094578514560539e-20,20.280226443757584,24.080791010530316
3.1622776601683794e+20,32768,log,706536706.2207239,33092541759.673607,1.0,2.3471584699007035,46.83768227228581,1.4028657273210929e+20,2.271084610853676e+19,1.532303471761919e+20,0.4436250949723357,0.07181800129254776,0.4845569037351165,False,True,False,R2 质量饱和(Q*=1),无,3.3422696632660943e-22,3.342270359371642e-22,9.163300234080138e-21,20.37588571375796,24.222573769458894
3.9810717055349857e+20,32768,log,777973236.5005538,38086729839.43355,1.0,2.323299271904297,48.95634972065833,1.77782738885438e+20,2.6138272074792767e+19,1.941861595932678e+20,0.4465700495629409,0.0656563709677775,0.4877735794692816,False,True,False,R2 质量饱和(Q*=1),无,2.5515590558871393e-22,2.5515588750080354e-22,7.680723834329917e-21,20.472202681166067,24.36313176023157
5.0118723362727146e+20,32768,log,857162903.917772,43784188345.55498,1.0,2.300364761939233,51.08035840729198,2.2518109216775143e+20,3.0048340521090736e+19,2.4595780093842932e+20,0.44929534724584913,0.05995432146908479,0.4907503312850662,False,True,False,R2 质量饱和(Q*=1),无,1.9485346451195595e-22,1.9485350530383248e-22,6.445606898581068e-21,20.569138544749727,24.502538592477
6.309573444801943e+20,32768,log,944958697.9779365,50279826794.21445,1.0,2.2783122979571155,53.208491441800994,2.8507415797210228e+20,3.450618622709717e+19,3.1137700028099494e+20,0.4518120923165682,0.054688619649121646,0.49349928803431026,False,True,False,R2 质量饱和(Q*=1),无,1.4884708763988599e-22,1.4884705288649991e-22,5.415051581766562e-21,20.666651778659435,24.64086977583783
7.943282347242789e+20,32768,log,1042310700.0777012,57681086591.693146,1.0,2.257101846619755,55.33962818130255,3.607296824797811e+20,3.958554439458224e+19,3.940130078499156e+20,0.4541317640622391,0.04983524777804589,0.4960329881597151,False,True,False,R2 质量饱和(Q*=1),无,1.1373472939350615e-22,1.1373473205710518e-22,4.553933382097614e-21,20.764705912489823,24.778195168020513
1e+21,32768,log,1150269899.8392284,66109971642.19392,1.0,2.2366957857121306,57.4734431036003,4.5626586275544374e+20,4.537014421887681e+19,4.983639930256794e+20,0.45626586275544373,0.045370144218876814,0.4983639930256794,False,True,False,R2 质量饱和(Q*=1),无,8.69276783710978e-23,8.692770118427344e-23,3.833400033673876e-21,20.86326244729726,24.914585429342992
1.2589254117941712e+21,32768,log,1270002988.213717,75704835102.22751,1.0,2.2170587210331614,59.609966121975646,5.7687220081233376e+20,5.195493510788572e+19,6.300982758739518e+20,0.45822587693277084,0.041269271889461334,0.5005048511777679,False,True,False,R2 质量饱和(Q*=1),无,6.645491986022147e-23,6.645494035512076e-23,3.229718557870805e-21,20.96228509033833,25.050107867242133
1.5848931924611107e+21,32768,log,1402804518.2533433,86622611877.56885,1.0,2.1981573171307005,61.74959572088076,7.290875479485558e+20,5.944761880661226e+19,7.963580257059427e+20,0.46002314314719717,0.03750891169789093,0.5024679451549119,False,True,False,R2 质量饱和(Q*=1),无,5.0815059233043335e-23,5.081506549287635e-23,2.7233246008318978e-21,21.061739297107163,25.184826725563546
1.995262314968883e+21,32768,log,1550111598.879849,99041283633.24304,1.0,2.179960141203984,63.89300209405107,9.21150255167034e+20,6.797034109140331e+19,1.0061417187104455e+21,0.461668748142221,0.03406586722030248,0.5042653846374765,False,True,False,R2 质量饱和(Q*=1),无,3.886390315323713e-23,3.8863905116417343e-23,2.2980587905975274e-21,21.161592764563064,25.318802606554392
2.5118864315095717e+21,32768,log,1713517633.0813525,113162830813.163,1.0,2.1624375194629804,66.04124091192844,1.1634390360465396e+21,7.766171769059888e+19,1.2707856777724337e+21,0.46317342275197776,0.03091768669012891,0.5059088905578936,False,True,False,R2 质量饱和(Q*=1),无,2.9729118191447104e-23,2.972911714950597e-23,1.940545708172115e-21,21.261814189906673,25.452093599089885
3.1622776601683794e+21,32768,log,1894792520.962798,129216276073.42899,1.0,2.1455614052107075,68.19547504218062,1.4690282009435843e+21,8.867892294081644e+19,1.604570536283979e+21,0.46454750620012414,0.0280427376943537,0.5074097561055223,False,True,False,R2 质量饱和(Q*=1),无,2.2745340377085015e-23,2.2745351244053323e-23,1.6396970435800288e-21,21.362375181868018,25.58475339616116
3.9810717055349854e+21,32768,log,2095893302.9325755,147461906007.0135,1.0,2.129305257901749,70.35754434669202,1.854386527426635e+21,1.012005870844847e+20,2.0254845910238657e+21,0.46580083570171177,0.025420438155831997,0.5087787261424563,False,True,False,R2 质量饱和(Q*=1),无,1.7404909596026596e-23,1.7404909661913445e-23,1.3862977381978098e-21,21.463245697020078,25.716835715011072
5.011872336272714e+21,32768,log,2319001254.158353,168194375831.5662,1.0,2.1136439324286123,72.52879899481117,2.3402578109747002e+21,1.1542892696404863e+20,2.556185598333966e+21,0.46694282175493906,0.023031098802866176,0.5100260794421948,False,True,False,R2 质量饱和(Q*=1),无,1.3320292009577222e-23,1.3320293934203575e-23,1.1726871639690682e-21,21.564402436038268,25.84838614653957
6.309573444801943e+21,32768,log,2566529123.674399,191748508728.59567,1.0,2.098553577894672,74.7112148308985,2.952768792438453e+21,1.31593726009383e+20,3.2252109263541077e+21,0.4679823158047319,0.02085620005228637,0.5111614841429818,False,True,False,R2 质量饱和(Q*=1),无,1.0195606024423184e-23,1.0195608373162883e-23,9.924765797177426e-22,21.665820287523236,25.979450499998453
7.943282347242789e+21,32768,log,2841152328.229694,218504340598.7919,1.0,2.0840115451498344,76.90694315392119,3.7248246961233094e+21,1.499557963671935e+20,4.068501854752287e+21,0.46892764644281365,0.0188783162692492,0.5121940372879372,False,True,False,R2 质量饱和(Q*=1),无,7.804853868763481e-24,7.804849379482844e-24,8.403337251564818e-22,21.76747555620216,26.110071716725436
1e+22,32768,log,3145853679.297399,248891984740.61197,1.0,2.0699963023880654,79.11747020484435,4.6978665956633173e+21,1.708103174468297e+20,5.131323086889854e+21,0.46978665956633175,0.01708103174468297,0.5131323086889854,False,True,False,R2 质量饱和(Q*=1),无,5.97535402699382e-24,5.975354202466008e-24,7.118050117090073e-22,21.869351130423755,26.240284843071876
1.2589254117941714e+22,32768,log,3483922538.7055197,283400997843.00104,1.0,2.0564873581363576,81.3453785767295,5.924082743261194e+21,1.9449326364109527e+20,6.470678111039427e+21,0.4705666187815227,0.015449149077379497,0.513984232141098,False,True,False,R2 质量饱和(Q*=1),无,4.575154442095845e-24,4.57515460571997e-24,6.0315780397399055e-22,21.97142466225251,26.370128685167156
1.584893192461111e+22,32768,log,3859024997.134903,322585568441.6045,1.0,2.04346519099799,83.59250553730674,7.469194633986743e+21,2.2138496507511515e+20,8.158352325549253e+21,0.4712743211665992,0.01396844696716352,0.5147572318662375,False,True,False,R2 质量饱和(Q*=1),无,3.5033763189062815e-24,3.503378658476085e-24,5.112669236955212e-22,22.073680397100738,26.499634266489956
1.995262314968883e+22,32768,log,4275205985.2418594,367076375509.33594,1.0,2.0309111855510755,85.86168170059986,9.415962705710407e+21,2.519182459544686e+20,1.0284742198023955e+22,0.4719160300412557,0.01262582087901547,0.515458149079729,False,True,False,R2 质量饱和(Q*=1),无,2.6828946408770382e-24,2.682893165841953e-24,4.335072045522954e-22,22.176098121856644,26.628835771004454
2.511886431509572e+22,32768,log,4736991163.396005,417585851266.85126,1.0,2.018807573842137,88.15423902278911,1.1868602924461638e+22,2.8658203634211616e+20,1.2963679354291963e+22,0.4724975928680401,0.011409036361961977,0.5160933707699978,False,True,False,R2 质量饱和(Q*=1),无,2.054717109844282e-24,2.0547162994200296e-24,3.6767704063375497e-22,22.27866799544318,26.757755991874895
3.1622776601683792e+22,32768,log,5249372152.910906,474924848358.87854,1.0,2.0071373819540796,90.47269550045543,1.495834364220319e+22,3.2593281055679866e+20,1.6338500148923808e+22,0.4730243593286086,0.01030690045539657,0.516668740215995,False,True,False,R2 质量饱和(Q*=1),无,1.5737263464046962e-24,1.5737261603899915e-24,3.119221415512401e-22,22.381374316476766,26.886422414482592
3.981071705534985e+22,32768,log,5817896280.939051,540012631178.9096,1.0,1.9958843811685414,92.81922624645823,1.8850424871575339e+22,3.706014440484972e+20,2.058969073972602e+22,0.4735012646310066,0.00930908738803274,0.5171896479809608,False,True,False,R2 质量饱和(Q*=1),无,1.2054030092170496e-24,1.2054033748262554e-24,2.646824106538081e-22,22.48420456958981,27.01485836730322
5.011872336272714e+22,32768,log,6448713066.358281,613892739238.3717,1.0,1.9850330432812315,95.19616285006295,2.375290877321379e+22,4.2130410015771047e+20,2.5944510489355646e+22,0.4739328374608724,0.008406121941865555,0.5176610405972621,False,True,False,R2 质量饱和(Q*=1),无,9.233337346683936e-25,9.233340430574748e-25,2.2464324554763206e-22,22.587146423250797,27.143086058038982
6.309573444801943e+22,32768,log,7148651147.534822,697748712242.078,1.0,1.9745684996670125,97.60564585428025,2.9927772794761656e+22,4.78853021966114e+20,3.2689108631291664e+22,0.4743232336794058,0.007589308947035249,0.518087457373559,False,True,False,R2 质量饱和(Q*=1),无,7.073039558500211e-25,7.0730399267052505e-25,1.9069639608597517e-22,22.690189525161117,27.271124863774723
7.94328234724279e+22,32768,log,7925294975.538025,792922653068.7546,1.0,1.9644765037273966,100.0496076822586,3.770487551013649e+22,5.441692717529952e+20,4.118377869053842e+22,0.47467625928246543,0.0068506852452737375,0.518473055472261,False,True,False,R2 质量饱和(Q*=1),无,5.418412555699022e-25,5.418413182871331e-25,1.6190676780835268e-22,22.793325376905155,27.398991516710403
1e+23,32768,log,8787045924.764072,900938702676.2234,1.0,1.9547433963872969,102.53032821157278,4.749953853488004e+22,6.182988414216712e+20,5.188216262369831e+22,0.4749953853488004,0.0061829884142167125,0.5188216262369831,False,True,False,R2 质量饱和(Q*=1),无,4.151019531066083e-25,4.151019474311707e-25,1.3748439985470977e-22,22.89654441989053,27.52670305969462
1.2589254117941712e+23,32768,log,9743237084.627235,1023525049578.216,1.0,1.945356074339848,105.04979409698669,5.983468332057242e+22,7.024277572274516e+20,6.535543010161724e+22,0.4752837837731655,0.0055795820041981605,0.5191366342226362,False,True,False,R2 质量饱和(Q*=1),无,3.180184449640816e-25,3.180184388707091e-25,1.1676197554475367e-22,22.999839248936027,27.654273716177393
1.584893192461124e+23,32768,log,10804227341.982487,1162642133487.188,1.0,1.9363019607675607,107.60992865907733,7.536869956537877e+22,7.979014354559149e+20,8.232271824527772e+22,0.4755443453469657,0.00503441770872195,0.5194212369443124,False,True,False,R2 质量饱和(Q*=1),无,2.4364803314503295e-25,2.4364815498057923e-25,9.917526648228413e-23,23.103203315045477,27.781716232299445
1.9952623149688827e+23,32768,log,11981475859.074594,1320518031615.254,1.0,1.9275689782954206,110.21330319796229,9.493052950362521e+22,9.062489674367553e+20,1.0368945302582636e+23,0.47577969468694,0.004542004129671986,0.5196783011833883,False,True,False,R2 质量饱和(Q*=1),无,1.866746886546224e-25,1.8667468918320044e-25,8.424669862305935e-23,23.206627615624857,27.90904522373255
2.5118864315095718e+23,32768,log,13287760857.441252,1499673822463.2388,1.0,1.9191455239567032,112.86128931372282,1.1956384270233795e+23,1.0292005262789344e+21,1.3059559992234035e+23,0.47599223118731326,0.0040973210944907825,0.5199104477181962,False,True,False,R2 质量饱和(Q*=1),无,1.4302701134998356e-25,1.430270618489567e-25,7.157251582589009e-23,23.310109212214158,28.03626874869949
3.162277660168379e+23,32768,log,14737196217.468573,1702977051509.2224,1.0,1.9110204459746205,115.55638035752129,1.5058264177162496e+23,1.1687240594594052e+21,1.644764001857536e+23,0.47618412408354743,0.003695829984129778,0.5201200459323229,False,True,False,R2 质量饱和(Q*=1),无,1.0958721213455365e-25,1.0958722911369514e-25,6.081045245534065e-23,23.413640489703038,28.163399042186082
3.9810717055349855e+23,32768,log,16345486513.987211,1933676271964.7966,1.0,1.9031830221842203,118.30031919270834,1.896412765549059e+23,1.3270489935540904e+21,2.0713884500503856e+23,0.4763573494324224,0.003333396360856953,0.5203092542067206,False,True,False,R2 质量饱和(Q*=1),无,8.396718313183645e-26,8.396718923972827e-26,5.167079594819216e-23,23.517217641989316,28.290444111133233
5.011872336272756e+23,32768,log,18130038258.648266,2195459440239.9324,1.0,1.8956229399370255,121.0951355379887,2.3882258188116287e+23,1.506706310047885e+21,2.6085794543606482e+23,0.47651369759105067,0.0030062743201643414,0.5204800280887849,False,True,False,R2 质量饱和(Q*=1),无,6.433779739962494e-26,6.43377928821262e-26,4.3907961977204687e-23,23.620835971950783,28.417412452735146
6.309573444801942e+23,32768,log,20110186790.87939,2492508281414.6924,1.0,1.8883302773481645,123.9425723556742,3.007488427023794e+23,1.710565855429197e+21,3.2849793592238565e+23,0.47665479343955863,0.0027110641795261513,0.5206341423809153,False,True,False,R2 质量饱和(Q*=1),无,4.9297923671528774e-26,4.9297936093083305e-26,3.731381502604149e-23,23.72449232914529,28.544310661310362
7.94328234724279e+23,32768,log,22307344412.387424,2829572494401.164,1.0,1.881295485760606,126.84488310629582,3.787214890345497e+23,1.9418872669249793e+21,4.1366485842280415e+23,0.4767821065381222,0.0024446912271713873,0.5207732022347062,False,True,False,R2 质量饱和(Q*=1),无,3.777428396117962e-26,3.777429289325195e-26,3.171179124207087e-23,23.828181807037016,28.671146754123615
1e+24,32768,log,24745296307.41355,3212037847855.955,1.0,1.8745093733147538,129.80397599416284,4.7689696977493526e+23,2.2043667055622291e+21,5.208986635195027e+23,0.4768969697749353,0.002204366705562229,0.5208986635195026,False,True,False,R2 质量饱和(Q*=1),无,2.894464533276642e-26,2.894464421732683e-26,2.6952185070219784e-23,23.931901259714355,28.797926695211373
1.2589254117941714e+24,32768,log,27450459900.808865,3646011560484.628,1.0,1.8679630895236703,132.82151095680527,6.00508164833813e+23,2.5021954512124196e+21,6.559150515091462e+23,0.4770005905099589,0.0019875644956966814,0.5210118449943445,False,True,False,R2 质量饱和(Q*=1),无,2.2179091112810924e-26,2.2179092603179824e-26,2.290800296091451e-23,24.03564875888943,28.92465496291083
1.584893192461124e+24,32768,log,30452080468.961006,4138431672707.8936,1.0,1.8616481107649996,135.89980089951774,7.561431258755862e+23,2.840134962497675e+21,8.259099316230402e+23,0.4770940587494092,0.0017920040139028743,0.521113937236688,False,True,False,R2 质量饱和(Q*=1),无,1.6995046495947217e-26,1.6995040297007538e-26,1.947142417243517e-23,24.13942015287214,29.05133800897679
1.9952623149688828e+24,32768,log,33782709447.205383,4697156334197.47,1.0,1.855556226610234,139.04024902259678,9.520960059977608e+23,3.223578153301378e+21,1.0399427308178209e+24,0.47717836339359176,0.001615616217034426,0.5212060203893739,False,True,False,R2 质量饱和(Q*=1),无,1.3022764865298306e-26,1.302276309532485e-26,1.6550998479511982e-23,24.24321495373017,29.177978406259722
2.511886431509572e+24,32768,log,37478347697.8041,5331117450181.972,1.0,1.8496795269205366,142.2452636697836,1.1988088404945046e+24,3.658654837603257e+21,1.3094189361774643e+24,0.4772543955237875,0.001456536725430102,0.5212890677507824,False,True,False,R2 质量饱和(Q*=1),无,9.97897657730215e-27,9.978973125681754e-27,1.4069029827111365e-23,24.347029208441025,29.304581985074403
3.1622776601683796e+24,32768,log,41579069070.724396,6050431049669.131,1.0,1.8440103896457416,145.5162702026248,1.5094277431310898e+24,4.1523074733049286e+21,1.648697609563985e+24,0.477322963174182,0.0013130749160982383,0.5213639619097198,False,True,False,R2 质量饱和(Q*=1),无,7.646629032161538e-27,7.646629905741503e-27,1.1959599478389497e-23,24.450862730254176,29.431150633312484
3.9810717055349857e+24,32768,log,46129193814.92741,6866595530016.318,1.0,1.8385414692701012,148.8557453998749,1.9005030963170215e+24,4.712427214092155e+21,2.075856182003872e+24,0.47738479406806555,0.0011837081978554537,0.521431497734079,False,True,False,R2 质量饱和(Q*=1),无,5.859426245260494e-27,5.859426694366048e-27,1.0166686100035271e-23,24.55471185799073,29.55768954329595
5.011872336272756e+24,32768,log,51178010961.99499,7792640583793.762,1.0,1.8332656858540206,152.26540534333407,2.392871071321705e+24,5.347956115397033e+21,2.6136533088356543e+24,0.4774405473187377,0.001067057529915899,0.5214923951513466,False,True,False,R2 质量饱和(Q*=1),无,4.4899415974438175e-27,4.489941823535656e-27,8.642740304361747e-24,24.658575803343226,29.6842008893355
6.309573444801943e+24,32768,log,56780177149.39482,8843354420196.656,1.0,1.8281762146265028,155.74721433025525,3.012763383441899e+24,6.069043072571633e+21,3.290741018287472e+24,0.47749081769131696,0.0009618785050472045,0.5215473038036359,False,True,False,R2 质量饱和(Q*=1),无,3.440538767157238e-27,3.440538873954066e-27,7.347364001787456e-24,24.762453107912307,29.810687379899893
7.943282347242789e+24,32768,log,62996329923.18797,10035516918102.902,1.0,1.8232664760875525,159.30319957272596,3.79320440833527e+24,6.8872038298487e+21,4.1431907350776715e+24,0.47753614217829454,0.0008670475917602668,0.5215968102299453,False,True,False,R2 质量饱和(Q*=1),无,2.6364046633175125e-27,2.636404458590536e-27,6.246237919355982e-24,24.866342306453554,29.937151608370147
1e+25,32768,log,69893786478.80379,11388160756724.09,1.0,1.8185301265839526,162.9352383158938,4.775770057900597e+24,7.815500189846681e+21,5.216414441909559e+24,0.4775770057900597,0.0007815500189846681,0.5216414441909558,False,True,False,R2 质量饱和(Q*=1),无,2.0202130690820606e-27,2.020212980874243e-27,5.310207691863053e-24,24.9702425906586,30.06359540157102
1.2589254117941714e+25,32768,log,77547224349.72246,12922882647712.045,1.0,1.8139610493254796,166.64532813492372,6.012802079563568e+24,8.868753606847846e+21,6.5675832847713e+24,0.47761384616062014,0.0007044701396732031,0.5216816836997068,False,True,False,R2 质量饱和(Q*=1),无,1.5480375262529013e-27,1.54803777086313e-27,4.5144995784714464e-24,25.07415293417758,30.190020704544512
1.5848931924611239e+25,32768,log,86039427833.78731,14664198915152.857,1.0,1.8095533458118325,170.43580233333782,7.570195705803579e+24,1.0063789215274016e+22,8.268672429592389e+24,0.47764705797291573,0.0006349821718677659,0.5217179598552167,False,True,False,R2 质量饱和(Q*=1),无,1.1862189781832312e-27,1.1862189535349247e-27,3.838059235275049e-24,25.178071491321358,30.316430191237075
1.995262314968883e+25,32768,log,95462430212.00891,16639895415524.682,1.0,1.805301327643432,174.30831562290805,9.530909129037912e+24,1.1419675973776113e+22,1.0410294344677142e+25,0.4776769980335418,0.0005723395810216667,0.5217506623854365,False,True,False,R2 质量饱和(Q*=1),无,9.089644770681539e-28,9.089646335775665e-28,3.263002527541836e-24,25.28199860610928,30.44282426617714
2.5118864315095717e+25,32768,log,105918116144.31262,18881538057548.74,1.0,1.8011995086917503,178.26542564090536,1.1999381645776238e+25,1.2958077026286992e+22,1.3106524592293192e+25,0.4777039875391561,0.0005158703380749407,0.5217801421227689,False,True,False,R2 质量饱和(Q*=1),无,6.965103834416315e-28,6.9651031234937495e-28,2.774122335686558e-24,25.385932143330347,30.569205738240356
3.1622776601683795e+25,32768,log,117519857254.08252,21424883986270.72,1.0,1.7972425976071102,182.30862840438346,1.510709584651088e+25,1.4703531890632477e+22,1.6500977223282284e+25,0.47772831705443863,0.00046496650423320416,0.5218067164413281,False,True,False,R2 质量饱和(Q*=1),无,5.337113750572432e-28,5.337115068271033e-28,2.3585025584890253e-24,25.489873154159174,30.69557416552122
3.9810717055349854e+25,32768,log,130393139800.12125,24310558023457.555,1.0,1.7934254906438472,186.44046811606074,1.9019579945829962e+25,1.6683920688020418e+22,2.077445318883187e+25,0.4777502479894184,0.00041908114000620327,0.5218306708705753,False,True,False,R2 质量饱和(Q*=1),无,4.089624961023817e-28,4.089627090855819e-28,2.0051581317326248e-24,25.593819876160293,30.821931858475136
5.0118723362727555e+25,32768,log,144677219374.24155,27584650599576.97,1.0,1.789743264784512,190.6634003534641,2.39452232769408e+25,1.893087449354412e+22,2.615456921129321e+25,0.4777700162799529,0.0003777206046637391,0.5218522631153834,False,True,False,R2 质量饱和(Q*=1),无,3.1337085233729063e-28,3.1337093979458283e-28,1.7047537052098506e-24,25.697771024701588,30.948280596253237
6.309573444801943e+25,32768,log,160526773696.1789,31299425076695.605,1.0,1.7861911711464036,194.97946888245872,3.0146374356643332e+25,2.1480260759804545e+22,3.2927879830616292e+25,0.47778783495228216,0.0003404391905050375,0.5218717258572128,False,True,False,R2 质量饱和(Q*=1),无,2.4012179036700435e-28,2.401217497522226e-28,1.4493561899305253e-24,25.801726579910934,31.07462084514927
7.943282347242788e+25,32768,log,178113462112.35397,35514171774917.766,1.0,1.7827646286549996,199.39072181144525,3.7953312533300677e+25,2.437276942066635e+22,4.1455138169706554e+25,0.47780389609938445,0.0003068349877947677,0.521889268912821,False,True,False,R2 质量饱和(Q*=1),无,1.8399337081567808e-28,1.8399328052339063e-28,1.2322217678286781e-24,25.90568661176531,31.200952937676092
1e+26,32768,log,197627798210.53864,40296150748684.414,1.0,1.7794592179702413,203.89920402673187,4.77818372929347e+25,2.7654559902527e+22,5.219050814716281e+25,0.477818372929347,0.00027654559902527,0.5219050814716281,False,True,False,R2 质量饱和(Q*=1),无,1.4098411443173015e-28,1.4098406956575228e-28,1.047617468977906e-24,26.009651291568918,31.327277065398363
1.2589254117941714e+26,32768,log,219280939154.65308,45721721287747.44,1.0,1.7762706756526772,208.50750395364327,6.015541190246731e+25,3.137803628154076e+22,6.57057512406683e+25,0.47783142145598734,0.0002492446016863065,0.5219193339423265,False,True,False,R2 质量饱和(Q*=1),无,1.0802780579701467e-28,1.0802779868166004e-28,8.9066846091608e-25,26.113619571833325,31.45359460260989
