model_repo,model_size,step,branch,commit
EleutherAI/pythia-6.9b,6.9b,10000,step10000,b1fc3bd1f00eacbd23e545c6ea97d8522f98d46b
EleutherAI/pythia-6.9b,6.9b,9000,step9000,4ea6db9c52b40422d1372a2abb39836a197a36ab
EleutherAI/pythia-6.9b,6.9b,8000,step8000,30b0f018d22eee417933d31922961b3ee35f2b2a
EleutherAI/pythia-6.9b,6.9b,7000,step7000,f79a8a71c243c543a722ef5ece214c602f943db2
EleutherAI/pythia-6.9b,6.9b,6000,step6000,03392bd940b2bfa5ef66084521abf36452a10be1
EleutherAI/pythia-6.9b,6.9b,5000,step5000,7f4ff3d1cfe9cd4b823d9ab03226f39ccc1c537d
EleutherAI/pythia-6.9b,6.9b,4000,step4000,15137e104850d7ed56210b1030e5497059a40c0d
EleutherAI/pythia-6.9b,6.9b,3000,step3000,176abc95d8844d46961e5ea3181cb2ff834effc2
EleutherAI/pythia-6.9b,6.9b,2000,step2000,4f4977f6177dad1adb3a06a115c86e3b9ef57be7
EleutherAI/pythia-6.9b,6.9b,1000,step1000,b60298d785b2af9d959b217964fda8ed6a0554a1
EleutherAI/pythia-6.9b,6.9b,512,step512,f416976e0448b96f5c2e197a1595ed0c9b74a3da
EleutherAI/pythia-6.9b,6.9b,256,step256,b20fb714961a8243ada70c81ace0d574a392c8cf
EleutherAI/pythia-6.9b,6.9b,128,step128,1df65fc416608afd013f3a2581eeb974587ae29c
EleutherAI/pythia-6.9b,6.9b,64,step64,a67dfe563714a64791d1acc20c70fd1a4cb70a8e
EleutherAI/pythia-6.9b,6.9b,32,step32,81459f48a11d9980e651fab938bffb7629ac569e
EleutherAI/pythia-6.9b,6.9b,16,step16,211f269bda27b49d7e5132508f8d4cf319c4c2c2
EleutherAI/pythia-6.9b,6.9b,8,step8,9769c1988a50d18d57608f2556275376b928cebc
EleutherAI/pythia-6.9b,6.9b,4,step4,5ad278cf1457fcecbe2177f4a618d007d6e6d2d8
EleutherAI/pythia-6.9b,6.9b,2,step2,feee2d38535e41be6ce9c8bf7976ee9d38862647
EleutherAI/pythia-6.9b,6.9b,1,step1,37cd3ef41249a3dff5b20b6ff7e45c000ccad82a
EleutherAI/pythia-6.9b,6.9b,0,step0,fec06ebc54bc85e7fb035085e5cf7778cd2c2b3a
EleutherAI/pythia-12b,12b,51000,step51000,5ed3cacfd5a147b3b693280fe8aa1448faa27354
EleutherAI/pythia-12b,12b,59000,step59000,42c7988c620d8dc24238de8c006bbdaac70c1fcc
EleutherAI/pythia-12b,12b,50000,step50000,a4d34351f6f5eff7df9bc89d3711ebabd4e75792
EleutherAI/pythia-12b,12b,49000,step49000,b39c662807e8107657141754ccd0dcab7d364de4
EleutherAI/pythia-12b,12b,44000,step44000,b4d563f0eded66337bd4550473470997c7539572
EleutherAI/pythia-12b,12b,36000,step36000,98d9e60cb615d2772d8e9f2acd3b3c6fac873780
EleutherAI/pythia-12b,12b,35000,step35000,c2132980e2d903baaed107990a0fb36ba40f1ecd
EleutherAI/pythia-12b,12b,6000,step6000,11a05eb44b73f577aec48f0f615db95849a76e1c
EleutherAI/pythia-12b,12b,5000,step5000,79a1cfc1fe58538075d3ad93669e69a1de5e8fa5
EleutherAI/pythia-12b,12b,58000,step58000,35c9d7f32fbb108fb8b5bdd574eb03369d1eed49
EleutherAI/pythia-12b,12b,32000,step32000,35144bc9d995b7e9a00dc1f868a0fd32dfce684d
EleutherAI/pythia-12b,12b,4000,step4000,c5fa27898a76d2d5feb12fdb9b418ba2eeb10953
EleutherAI/pythia-12b,12b,43000,step43000,f7c194f1d97ae5b68e48d8a75fda3ecb40d9870b
EleutherAI/pythia-12b,12b,42000,step42000,67b2472bcf6bfa6826bd935b933b619af1f0b0af
EleutherAI/pythia-12b,12b,33000,step33000,fe9620e59aec5b4b676f4a5d9b3afc7f2f07d677
EleutherAI/pythia-12b,12b,143000,step143000,9c5f35826eb1a9558fb4414c033f58e30322a092
EleutherAI/pythia-12b,12b,142000,step142000,a5bdeaa94a16f8a4f0424ae81841b0b7055b6979
EleutherAI/pythia-12b,12b,141000,step141000,14c9d13d1b8f3bc7bb66030d1bbed8f8ae44543b
EleutherAI/pythia-12b,12b,140000,step140000,f318c9899cf7f06dfe9fd82308118b4c428ae274
EleutherAI/pythia-12b,12b,139000,step139000,a30a0f53b5a71b4fe43a178a1f842cb5b9a87ec3
EleutherAI/pythia-12b,12b,138000,step138000,29c4d14f30680ef9c7eee34265b7bd43e439e5a9
EleutherAI/pythia-12b,12b,137000,step137000,87fec5b94d77d2b87fa1e32944a336fc709d924e
EleutherAI/pythia-12b,12b,136000,step136000,2bac4993663c16779a303bee0f9db6033e9ac942
EleutherAI/pythia-12b,12b,135000,step135000,3ccff7865684615f1c6a5f73eb9b15630a2b1699
EleutherAI/pythia-12b,12b,134000,step134000,48f18f74ee943b99415fb65506c9eb5a4b187ceb
EleutherAI/pythia-12b,12b,133000,step133000,0010fd11a9dade98b947ddeffb67d12063264b5c
EleutherAI/pythia-12b,12b,132000,step132000,0d950c09cd9814dbb282c6ed2bf88aac84ca2b41
EleutherAI/pythia-12b,12b,131000,step131000,837c7288f42fda58f40e79106ace072152618def
EleutherAI/pythia-12b,12b,130000,step130000,aee7ecfad6bf0fa7d5ad2c1ed17ee7df1bf0dac5
EleutherAI/pythia-12b,12b,129000,step129000,63bcd6d3b35366e8414fc050d2d9cce47899fff0
EleutherAI/pythia-12b,12b,128000,step128000,cb14d0923316034a094dc6b3990ad772605b481c
EleutherAI/pythia-12b,12b,127000,step127000,918643f2af9f7059e3d3c2d39c3f7b47e59b2835
EleutherAI/pythia-12b,12b,126000,step126000,b3a2c5ed02a39bac2372de83093de6ea1dd8c720
EleutherAI/pythia-12b,12b,125000,step125000,a111ced3c8dba40479b3dccc96726e0d1edd472b
EleutherAI/pythia-12b,12b,124000,step124000,d4e1db9b39de19b5050bd2083fb0a86dce39b80a
EleutherAI/pythia-12b,12b,123000,step123000,e737d7523ccb95cf81c0f8a543a1f3698587a22f
EleutherAI/pythia-12b,12b,122000,step122000,e4f0e0d9ca7479cbaaa37029ff4d5f6eb3880893
EleutherAI/pythia-12b,12b,121000,step121000,c688163c8c56bdac77c77910fa7a9f15bd0c16be
EleutherAI/pythia-12b,12b,120000,step120000,508e1e84d1b63736bccee8b29c5d5deb72f212a4
EleutherAI/pythia-12b,12b,119000,step119000,21869220023a3d12efb67e3b89d21554cff76984
EleutherAI/pythia-12b,12b,118000,step118000,ddd7506b32abcdce12414d703156ff601306818f
EleutherAI/pythia-12b,12b,117000,step117000,a64d2f0114f58a791a7694ed9e5b26f008f16657
EleutherAI/pythia-12b,12b,116000,step116000,c48cd5a462a3f41056ca27731492b7fc419468b9
EleutherAI/pythia-12b,12b,115000,step115000,1727a0680ce2c13c0c2405ca078d5fcb7056ff53
EleutherAI/pythia-12b,12b,114000,step114000,7ab29f9e02d3e7ae440557dd0a86ae11368d3eed
EleutherAI/pythia-12b,12b,113000,step113000,767b2860a28ae37ff24111653a6f108a113cac99
EleutherAI/pythia-12b,12b,112000,step112000,a601e3bf2de9304c487583f7fe26a2ebbe428f7b
EleutherAI/pythia-12b,12b,111000,step111000,a9c90a77ef6dc5e0e3701ffadee84e8946b2f483
EleutherAI/pythia-12b,12b,110000,step110000,24bfd8bf28fd0c55baadd672121780f6db5245ef
EleutherAI/pythia-12b,12b,109000,step109000,02f2e6837d99a9d2148d2c41caa3d7a250e48fa1
EleutherAI/pythia-12b,12b,108000,step108000,ce82978f8a4997c74eba2c5407d1e224630529ba
EleutherAI/pythia-12b,12b,107000,step107000,918e5f4386c90f43c06ba782567e54790a529142
EleutherAI/pythia-12b,12b,106000,step106000,6d12a0090ceea8537fea0ce0a07bd63281cf660a
EleutherAI/pythia-12b,12b,105000,step105000,e27d1e4904668a86d7deff31ac54e9df995adcd9
EleutherAI/pythia-12b,12b,104000,step104000,d51e5d8491f4f50434a285d2fb2579064ecf3c34
EleutherAI/pythia-12b,12b,103000,step103000,f204d5dd7c8a876546b18cc89db20eb913ab2151
EleutherAI/pythia-12b,12b,102000,step102000,62c1998b1c19b4b92bedba8e4b60cc79a8b984f6
EleutherAI/pythia-12b,12b,101000,step101000,369297846a15cb2e93d43f1761a83f47b499b0a2
EleutherAI/pythia-12b,12b,100000,step100000,5ef7e566438f742d2ba55bee49e34931083b8ba2
EleutherAI/pythia-12b,12b,99000,step99000,4e45eceb53625f67bce7bb762dd338ec3917e04b
EleutherAI/pythia-12b,12b,98000,step98000,972ea44aaae628b3d4c9669b5ab90a8fc5e7360c
EleutherAI/pythia-12b,12b,97000,step97000,755a66e5c135d531ff508baa496a7244fc83695d
EleutherAI/pythia-12b,12b,96000,step96000,472b6ca1c21aea4fb749b42fdcafc060a2aada66
EleutherAI/pythia-12b,12b,95000,step95000,322bf0fa08ffdfa498576d72a7038b0f32fce56d
EleutherAI/pythia-12b,12b,94000,step94000,ff5f141b8f2ae453bb75105430fae7e5441a5135
EleutherAI/pythia-12b,12b,93000,step93000,bb7d4d09cc3044da5cb46fa1a14ad33246c9c270
EleutherAI/pythia-12b,12b,92000,step92000,59ef97915dd1e870dfd3ce95b65943a10ca28291
EleutherAI/pythia-12b,12b,91000,step91000,a25cf5972afab202da0a3480bea0da6dcf667870
EleutherAI/pythia-12b,12b,90000,step90000,c7a0cb973a4003e1d07ac37ec7d66898ff6092e3
EleutherAI/pythia-12b,12b,89000,step89000,53fd074925f7b6c5242a56af6134b8df5759e1cc
EleutherAI/pythia-12b,12b,88000,step88000,746d8ffc4f86942b8ebbcf7c036cc1547d0e34ec
EleutherAI/pythia-12b,12b,87000,step87000,c52e443170e8238ac15c43fd7be9b26835897c5f
EleutherAI/pythia-12b,12b,86000,step86000,522685559b660729eef8233394acb0574e2db5c7
EleutherAI/pythia-12b,12b,85000,step85000,5f41ea1767870364f8bbaaf68ed9b07a74db1d3e
EleutherAI/pythia-12b,12b,84000,step84000,8a92ce10546f020df84f2a8ba72054e1f3fda363
EleutherAI/pythia-12b,12b,83000,step83000,9cc8c068fb942e840c935dede6fbaa0276d2fffb
EleutherAI/pythia-12b,12b,82000,step82000,1afac8f9fc6dfce4cc7ee5744e39d9cd265a0bf1
EleutherAI/pythia-12b,12b,81000,step81000,635eec2308c2ce30cdfddf11e516f93ab3ab5a06
EleutherAI/pythia-12b,12b,80000,step80000,fa8b7ddc1b3b33d889a35650d5bc42414d52bea4
EleutherAI/pythia-12b,12b,28000,step28000,ab06d804d33ae36896fbc0b1d79e535e470dedd1
EleutherAI/pythia-12b,12b,39000,step39000,476707465fc77b6df347a5fb9426533d3b3079e8
EleutherAI/pythia-12b,12b,29000,step29000,5fdbd20791959856dc4e253133d2d19d8b9367bb
EleutherAI/pythia-12b,12b,79000,step79000,3bbc7856f38e2ccb1ffb1021e6a52786d776863b
EleutherAI/pythia-12b,12b,78000,step78000,b8ad11ce771f9266422f2659abf77bf45a49feaa
EleutherAI/pythia-12b,12b,77000,step77000,d36a722132887ecc4b4d054c94641dff58a2e29e
EleutherAI/pythia-12b,12b,76000,step76000,e635ba9a257e2932855670c8d823bf0c5546a3ff
EleutherAI/pythia-12b,12b,75000,step75000,a7a4241bbd9012cc4dca18c3c8facd0d403f676f
EleutherAI/pythia-12b,12b,74000,step74000,b9adbcabc7ef53ee522f3ece3d6b44d86cac50b6
EleutherAI/pythia-12b,12b,73000,step73000,15b821767af02f50215fe04baa1b42cae74c6794
EleutherAI/pythia-12b,12b,72000,step72000,0ea57a025e9042de38822fc5ad05544b6b112269
EleutherAI/pythia-12b,12b,71000,step71000,c125858b51e9794c8feb64ce7bbf30ccb8a87358
EleutherAI/pythia-12b,12b,70000,step70000,aa89944fbe2abf1bf82e80aadab9000ac74250f7
EleutherAI/pythia-12b,12b,69000,step69000,7c78cc921980545b04942e8d107ccbba8b20f0a5
EleutherAI/pythia-12b,12b,68000,step68000,2b178b2a98fd729be4b2904e76a10ed7ce1a69cc
EleutherAI/pythia-12b,12b,67000,step67000,c2843550ec59a20fd7768f0c5e3b3b69233335d5
EleutherAI/pythia-12b,12b,66000,step66000,edd8a66869d1bd3ce5fe4a86e787313ab42841ba
EleutherAI/pythia-12b,12b,65000,step65000,cfa82aa8832a4ae5542241066fb3e88c5d4ac515
EleutherAI/pythia-12b,12b,64000,step64000,f8b60fcd6526a3b6a1b541043caa7082024a5e45
EleutherAI/pythia-12b,12b,63000,step63000,8e17e9130785cc6b0f8d6c49be2cf80cd4298002
EleutherAI/pythia-12b,12b,62000,step62000,cf06d4c8c88431ecad881780c84d0d295b08e5f9
EleutherAI/pythia-12b,12b,61000,step61000,13b71376e5de78d1463091de5c59a1e8a347dfdf
EleutherAI/pythia-12b,12b,60000,step60000,9a6ccbe1fc3defd183e51f953b45025892d2770b
EleutherAI/pythia-12b,12b,57000,step57000,a9ed3ffc553d905c570371e9e61b7d1ae2ebe71d
EleutherAI/pythia-12b,12b,56000,step56000,eb3436d852467fdb1367f1588cd7a4fb8fb1d11a
EleutherAI/pythia-12b,12b,55000,step55000,f629fde55baaf850b78366a60c03b9c001d04c0c
EleutherAI/pythia-12b,12b,54000,step54000,3359f94593cc0efa0396757b442a0a3313d5bd4a
EleutherAI/pythia-12b,12b,53000,step53000,085dd283f5bb2ee997014bdad1d1841bfd007436
EleutherAI/pythia-12b,12b,52000,step52000,f713b0978c69e6d45836cab0791cca4cf474ba77
EleutherAI/pythia-12b,12b,48000,step48000,886f33963985b6308a2c88e1b20340cd29b8b13b
EleutherAI/pythia-12b,12b,47000,step47000,b6ddf09afd0c6eb7faf112b59bdf9fd92fbf34f8
EleutherAI/pythia-12b,12b,46000,step46000,76ec28237b5afd7c158ef0248938b1f3e65242b5
EleutherAI/pythia-12b,12b,45000,step45000,b631e944a5c9c776938edc1dcd8c87dfe200b66d
EleutherAI/pythia-12b,12b,41000,step41000,6db14e1c3ca411cc23684c7f143aef05a17e9ef7
EleutherAI/pythia-12b,12b,40000,step40000,41e0330da6d033a76d5fb0a5aa93e97f2126b01a
EleutherAI/pythia-12b,12b,38000,step38000,6e8e0dadd23313841a01018042db8ddae72b9e1b
EleutherAI/pythia-12b,12b,37000,step37000,be255470cffada472e7e623b6d47fb54dd065bae
EleutherAI/pythia-12b,12b,34000,step34000,4fbdea1981560e3678a23e6355143c9d2feab81d
EleutherAI/pythia-12b,12b,31000,step31000,72aecb4d11634261513c96f7e17d40497a0f2457
EleutherAI/pythia-12b,12b,30000,step30000,fd204ffb419dc5f61add09ad328d38a2fe2930bd
EleutherAI/pythia-12b,12b,27000,step27000,35e3176dc6a241e8b6a696b44555620871f9c46e
EleutherAI/pythia-12b,12b,26000,step26000,22f15a07ec7efbb4cedee35e5b3496980af5eb76
EleutherAI/pythia-12b,12b,25000,step25000,780d49328c60a6292c64db6eac151b3a685d401a
EleutherAI/pythia-12b,12b,24000,step24000,c31d464f881f2c683d60f7757b1d80962c2b45f7
EleutherAI/pythia-12b,12b,23000,step23000,c65b70e2ecae0f5d81e23547a8403f87856fc75c
EleutherAI/pythia-12b,12b,22000,step22000,94c7b8775bb4e110c07470eafc634e1084b42f3a
EleutherAI/pythia-12b,12b,21000,step21000,7988c593d8b470335dbd91a3c939b650cff86a18
EleutherAI/pythia-12b,12b,20000,step20000,ce271c9ddce06a80342c5bcb9eb0597cf704891d
EleutherAI/pythia-12b,12b,19000,step19000,c180bc02c19f5827615becacbeb79e41ac8dfe2d
EleutherAI/pythia-12b,12b,18000,step18000,cead3c198c3c72722def2614b19dde2545c46d54
EleutherAI/pythia-12b,12b,17000,step17000,31d0005a95f42919b6d98bec075956916091ac8f
EleutherAI/pythia-12b,12b,16000,step16000,6ca40116519430c248cc33fe4ad604ca33188911
EleutherAI/pythia-12b,12b,15000,step15000,005bad8b6b765530dc74b5af29b823252d0d600e
EleutherAI/pythia-12b,12b,14000,step14000,8af8bdfcae2b673d2cb5e2ccfd12b5318c4a13df
EleutherAI/pythia-12b,12b,13000,step13000,a9ebda919e1f16760ba22030ac5a5a4dd0d18055
EleutherAI/pythia-12b,12b,12000,step12000,63cd3cdef2efc51521c8b92b9d409a4d43379eeb
EleutherAI/pythia-12b,12b,11000,step11000,3fddb00c192ad09451b2d66613dbfbe974e26230
EleutherAI/pythia-12b,12b,10000,step10000,870ea7e9f703eaeed34e6b4e354ce36b118b9a37
EleutherAI/pythia-12b,12b,9000,step9000,d1c05eda578a5b2ccd89db8e7e009e3833d6a2b0
EleutherAI/pythia-12b,12b,8000,step8000,414835b3f8c14dc5143c3bb6cc5798ab0781623b
EleutherAI/pythia-12b,12b,7000,step7000,dd5c4a2d0dba0f5ab2a46d1a4392a8baaa8bc364
EleutherAI/pythia-12b,12b,3000,step3000,0e3378ad6109be89f947fbc9517fe34c4faa9dd5
EleutherAI/pythia-12b,12b,2000,step2000,672d0932eb95dc7e4abb1d45cfa094c45a88084b
EleutherAI/pythia-12b,12b,1000,step1000,5707ac430a0b3b7a6e97f63a3729035f16553b4f
EleutherAI/pythia-12b,12b,512,step512,fc0eea68bd05c2e812097fc02e972c9b9cef431f
EleutherAI/pythia-12b,12b,256,step256,207001f5af6cafa398442f13b4919c12ee09229f
EleutherAI/pythia-12b,12b,128,step128,9689b6e39d82a21a6453704a1021c21850ee0198
EleutherAI/pythia-12b,12b,64,step64,84de62f87a07bca5f3afa2cab0742ffe3e1bcf25
EleutherAI/pythia-12b,12b,32,step32,10a119d96b288c7c01746224d9feedbf3fcbf259
EleutherAI/pythia-12b,12b,16,step16,535b085a8cc117cb1425ba4577e55d38ddb3cff1
EleutherAI/pythia-12b,12b,8,step8,48c379b0913af8fbc5106528af9906c3decbc3ce
EleutherAI/pythia-12b,12b,4,step4,b394452e6300b25585aa88aa1dc3dcafe0a20886
EleutherAI/pythia-12b,12b,2,step2,172eb1498ca1327564799e24e6914908e202f086
EleutherAI/pythia-12b,12b,1,step1,ea62f06315667b0a1a8d2387a660b98291d7800b
EleutherAI/pythia-12b,12b,0,step0,c2d5a429df2823e7bdb74b6daf6944afc1c0866b
