Model,#Params (B),Submission Date,Hub License,Type,Average ⬆️,IFEval,BBH,MATH Lvl 5,GPQA,MUSR,MMLU-PRO,Epoch_AI_Publication_Date,Epoch_AI_Organization,Epoch_AI_Open_Weights
Triangle104/Pantheon_ChatWaifu_V0.2,12.248,2025-01-30,,🤝 base merges and moerges,20.845639319611607,26.828038493419683,36.74319895362526,5.664652567975831,9.060402684563762,19.638802083333328,27.13874113475177,,,
Triangle104/Phi-4-AbliteratedRP,14.66,2025-01-27,apache-2.0,🤝 base merges and moerges,37.3749762449992,49.2270508916342,52.64096935250796,30.74018126888218,19.35123042505593,24.429166666666664,47.86125886524823,2024-12-12,Microsoft Research,Yes
Triangle104/Phi4-RP-o1,14.66,2025-01-30,mit,🤝 base merges and moerges,28.80908949124801,2.2007163215822905,51.5939185267128,37.764350453172206,16.442953020134222,19.17994791666666,45.67265070921986,,,
Triangle104/Phi4-RP-o1-Ablit,14.66,2025-02-09,,🤝 base merges and moerges,28.67748592577745,2.385559205131274,51.22184133516779,38.82175226586103,15.100671140939594,18.92708333333333,45.60800827423168,,,
Triangle104/Porpoise-R1-Llama3.2-3b,3.213,2025-02-08,llama3.2,🤝 base merges and moerges,13.62683633096472,43.52174452674459,12.926570818614184,4.229607250755287,2.2371364653243813,6.436458333333334,12.409500591016547,,,
Triangle104/Q2.5-14B-Instruct-1M-Harmony,14.77,2025-02-02,apache-2.0,🤝 base merges and moerges,37.73826910663008,59.86327389105351,47.259249197406746,37.68882175226586,16.666666666666664,19.676041666666663,45.27556146572104,,,
Triangle104/Q2.5-AthensCOT,7.616,2025-01-27,apache-2.0,🔶 fine-tuned on domain-specific datasets,28.558050099748765,45.72744761676795,36.446691868053854,29.154078549848943,6.711409395973152,15.7625,37.54617316784869,,,
Triangle104/Q2.5-CodeR1-3B,3.085,2025-02-24,apache-2.0,🤝 base merges and moerges,19.81078532589114,35.875587884590665,25.312035348871195,16.389728096676738,7.158836689038028,12.142708333333331,21.98581560283688,,,
Triangle104/Q2.5-EVACOT-7b,7.616,2025-01-27,apache-2.0,🤝 base merges and moerges,30.447241223161303,57.842413684579135,35.722592826715,28.24773413897281,9.060402684563762,14.799739583333334,37.01056442080379,,,
Triangle104/Q2.5-EvaHumane-RP,7.616,2025-01-27,,🤝 base merges and moerges,26.370822890124625,36.76234613048933,33.757405524368195,29.229607250755286,9.172259507829976,11.387760416666667,37.9155585106383,,,
Triangle104/Q2.5-Humane-RP,7.616,2025-01-27,apache-2.0,🤝 base merges and moerges,29.83187981671115,44.116278141996574,37.653375376825046,33.91238670694864,9.172259507829976,15.334895833333334,38.802083333333336,,,
Triangle104/Q2.5-Instruct-1M_Harmony,7.616,2025-01-29,apache-2.0,🤝 base merges and moerges,32.07867587170479,60.38034636985421,33.63146155668904,33.23262839879154,9.731543624161072,18.097656249999996,37.39841903073286,,,
Triangle104/Q2.5-R1-3B,3.085,2025-02-24,apache-2.0,🤝 base merges and moerges,24.667669563202328,42.13542290012722,27.2034830328168,26.73716012084592,7.941834451901568,12.730729166666668,31.257387706855795,,,
Triangle104/Q2.5-R1-7B,7.613,2025-02-27,apache-2.0,🤝 base merges and moerges,3.783468006938507,13.461504363976472,2.548887396663384,1.6616314199395772,0.3355704697986553,2.691145833333332,2.002068557919621,,,
Triangle104/Robo-Gutenberg_V1.0,14.77,2025-01-30,apache-2.0,🤝 base merges and moerges,40.348593527637,60.07559940956661,50.286291267237225,45.61933534743202,18.12080536912752,19.195572916666663,48.79395685579197,,,
Triangle104/Rocinante-Prism_V2.0,12.248,2025-01-30,,🤝 base merges and moerges,20.77491884064445,26.16103051015749,33.22820642176426,11.10271903323263,9.395973154362418,15.424999999999995,29.336583924349878,,,
Triangle104/Rocinante-Prism_V2.1,12.248,2025-01-30,,🤝 base merges and moerges,20.79146935600846,25.5840059929875,32.982522799498575,11.253776435045316,9.284116331096197,16.187760416666666,29.4566341607565,,,
Triangle104/RomboHermes3-R1-Llama3.2-3b,3.213,2025-02-09,llama3.2,🤝 base merges and moerges,14.65828137567246,30.072873309485495,19.092695935991667,8.157099697885197,4.4742729306487705,4.40703125,21.74571513002364,,,
Triangle104/Rombos-Novasky-7B_V1c,7.616,2025-02-20,apache-2.0,🤝 base merges and moerges,18.20981801856624,40.80151775067931,20.42212501104689,8.534743202416918,6.152125279642054,14.040625,19.30777186761229,,,
Triangle104/Set-70b,70.554,2025-01-27,llama3.3,🤝 base merges and moerges,44.03469176472607,76.42954028643999,56.88003115055037,36.40483383685801,26.174496644295303,18.961979166666666,49.3572695035461,,,
Tsunami-th/Tsunami-0.5-7B-Instruct,7.616,2024-10-12,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",36.42709650938436,74.00153814102137,36.13825418700338,50.45317220543807,7.829977628635347,12.214843750000002,37.92479314420804,,,
Tsunami-th/Tsunami-0.5x-7B-Instruct,7.616,2024-10-16,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",36.004746535208355,70.99152470999172,37.36306059795168,42.06948640483384,8.612975391498878,18.567968749999995,38.423463356974,,,
Tsunami-th/Tsunami-1.0-14B-Instruct,14.77,2024-10-25,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",41.84004532523768,78.29049145157072,49.150255113097735,45.84592145015105,14.205816554809845,16.342187499999998,47.20559988179669,,,
Tsunami-th/Tsunami-1.0-7B-Instruct,7.616,2024-10-28,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",35.74871261762576,73.0872972601586,35.85724274977317,43.353474320241695,8.389261744966444,15.760156249999996,38.04484338061466,,,
UCLA-AGI/Gemma-2-9B-It-SPPO-Iter1,9.242,2024-09-21,gemma,"💬 chat models (RLHF, DPO, IFT, ...)",22.586154586899323,30.8221075634871,41.80922962006354,8.987915407854985,11.521252796420578,10.075520833333334,32.300901300236404,,,
UCLA-AGI/Gemma-2-9B-It-SPPO-Iter2,9.242,2024-08-07,gemma,"💬 chat models (RLHF, DPO, IFT, ...)",22.56307298613433,31.00196367859502,42.16983380174582,8.08157099697885,11.297539149888143,10.942187500000005,31.885342789598106,,,
UCLA-AGI/Gemma-2-9B-It-SPPO-Iter3,9.242,2024-07-31,gemma,🔶 fine-tuned on domain-specific datasets,22.65046295673854,31.671409637539504,42.53675224107426,7.099697885196375,11.85682326621924,11.3421875,31.395907210401887,,,
UCLA-AGI/Llama-3-Instruct-8B-SPPO-Iter1,8.03,2024-09-21,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",24.76595847369129,72.98988904994303,29.489353188071963,11.48036253776435,2.348993288590602,2.165624999999999,30.12152777777778,2024-04-18,Meta AI,Yes
UCLA-AGI/Llama-3-Instruct-8B-SPPO-Iter2,8.0,2024-08-07,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",24.040942547288516,69.88745417713888,29.86944932809155,10.347432024169184,2.2371364653243813,1.995052083333335,29.90913120567376,2024-04-18,Meta AI,Yes
UCLA-AGI/Llama-3-Instruct-8B-SPPO-Iter3,8.03,2024-07-02,apache-2.0,🔶 fine-tuned on domain-specific datasets,23.69339630817469,68.34122350917787,29.73968358044069,9.59214501510574,2.0134228187919474,3.0911458333333326,29.38275709219858,2024-04-18,Meta AI,Yes
UCLA-AGI/Llama-3-Instruct-8B-SPPO-Iter3,8.03,2024-06-28,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",23.05947024187678,67.02981422625301,29.71670075746525,7.175226586102719,2.0134228187919474,2.891145833333335,29.53051122931442,2024-04-18,Meta AI,Yes
UCLA-AGI/Mistral7B-PairRM-SPPO,7.242,2024-09-21,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",16.44469675653773,43.54922716170872,22.08465647856181,3.096676737160121,4.138702460850116,7.793229166666667,18.005688534278956,,,
UCLA-AGI/Mistral7B-PairRM-SPPO-Iter1,7.242,2024-09-21,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",17.91774579525423,50.47352136774869,22.93229237099634,2.492447129909366,4.4742729306487705,8.29713541666667,18.836805555555557,,,
UCLA-AGI/Mistral7B-PairRM-SPPO-Iter2,7.242,2024-08-07,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",17.118139500757714,44.45848127413042,22.47992425019784,2.190332326283988,5.145413870246088,9.801041666666668,18.63364361702128,,,
UCLA-AGI/Mistral7B-PairRM-SPPO-Iter3,7.242,2024-08-07,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",16.488657432502865,43.50678422142138,21.817495985928637,2.3413897280966767,3.355704697986576,9.489322916666673,18.42124704491726,,,
UKzExecution/LlamaExecutor-8B-3.0.5,8.03,2024-07-30,,🤝 base merges and moerges,24.541079195358947,74.0290207759855,28.41381524085358,10.196374622356496,0.7829977628635317,4.653906250000001,29.17036052009456,,,
Unbabel/TowerInstruct-Mistral-7B-v0.2,7.242,2024-09-06,cc-by-nc-4.0,🔶 fine-tuned on domain-specific datasets,11.902717149315622,28.43422119975,14.224326422972672,2.0392749244712998,0.0,15.961979166666667,10.756501182033098,,,
Undi95/MG-FinalMix-72B,72.706,2024-07-13,other,🔶 fine-tuned on domain-specific datasets,44.29736213992491,80.13648231137824,57.502411706281976,39.72809667673716,18.008948545861294,21.2171875,49.19104609929077,,,
Undi95/Phi4-abliterated,14.66,2025-01-23,,"💬 chat models (RLHF, DPO, IFT, ...)",37.42237137162351,66.17552538375953,54.11724836063252,37.00906344410876,10.738255033557047,8.92838541666667,47.56575059101655,,,
V3N0M/Jenna-Tiny-2.0,0.631,2025-01-17,,🔶 fine-tuned on domain-specific datasets,5.519126028133118,23.09361383351729,4.829999905649889,1.2084592145015105,0.0,2.35,1.632683215130022,,,
VAGOsolutions/Llama-3-SauerkrautLM-70b-Instruct,70.554,2024-06-26,other,🔶 fine-tuned on domain-specific datasets,38.00558783767682,80.44621604010692,52.02957975911792,22.80966767371601,10.402684563758392,13.542187500000002,48.8031914893617,,,
VAGOsolutions/Llama-3-SauerkrautLM-8b-Instruct,8.03,2024-07-22,other,🔶 fine-tuned on domain-specific datasets,26.66765472658618,74.45367181301171,28.0492424520597,6.646525679758309,7.829977628635347,11.2796875,31.746823286052013,,,
VAGOsolutions/Llama-3.1-SauerkrautLM-70b-Instruct,70.554,2024-08-26,llama3.1,🔶 fine-tuned on domain-specific datasets,43.413769840000015,86.56365111238182,57.24162100868165,36.933534743202415,12.192393736017896,19.38541666666666,48.16600177304965,,,
VAGOsolutions/Llama-3.1-SauerkrautLM-8b-Instruct,8.03,2024-07-29,llama3.1,🔶 fine-tuned on domain-specific datasets,29.931073085077475,80.1739384832245,30.99936066535637,19.410876132930515,5.369127516778524,11.51692708333333,32.116208628841605,,,
VAGOsolutions/SauerkrautLM-1.5b,1.544,2024-06-26,apache-2.0,🔶 fine-tuned on domain-specific datasets,10.27356265309496,24.040324117785254,13.419518424915282,3.625377643504532,2.796420581655479,4.971614583333335,12.788120567375886,,,
VAGOsolutions/SauerkrautLM-7b-HerO,7.242,2024-06-26,apache-2.0,🔶 fine-tuned on domain-specific datasets,19.66931174717597,53.461038932255306,27.99187353683021,3.927492447129909,3.0201342281879207,6.881510416666668,22.733820921985814,,,
VAGOsolutions/SauerkrautLM-7b-LaserChat,7.242,2024-06-26,apache-2.0,🔶 fine-tuned on domain-specific datasets,22.14731649128105,59.87823419637673,22.99208011647468,7.779456193353475,6.711409395973152,9.916927083333333,25.60579196217494,,,
VAGOsolutions/SauerkrautLM-Gemma-2b,2.506,2024-06-26,other,🔶 fine-tuned on domain-specific datasets,7.716094956089698,24.75221301701707,9.133870459903902,2.794561933534743,0.8948545861297527,3.514583333333334,5.206486406619384,,,
VAGOsolutions/SauerkrautLM-Gemma-7b,8.538,2024-06-26,other,🔶 fine-tuned on domain-specific datasets,14.801979415385231,34.06705319662939,18.492651800030927,6.722054380664652,4.809843400447425,2.9283854166666674,21.79188829787234,,,
VAGOsolutions/SauerkrautLM-Mixtral-8x7B-Instruct,46.703,2024-06-26,apache-2.0,🔶 fine-tuned on domain-specific datasets,24.4874668003906,56.01891869129465,33.94516253986293,9.818731117824774,6.375838926174497,11.31875,29.44739952718675,,,
VAGOsolutions/SauerkrautLM-Nemo-12b-Instruct,12.248,2024-07-22,apache-2.0,🔶 fine-tuned on domain-specific datasets,26.219081516210625,61.12969144093229,32.34378307249567,12.235649546827794,7.941834451901568,17.161979166666665,26.50155141843972,,,
VAGOsolutions/SauerkrautLM-Phi-3-medium,13.96,2024-09-19,mit,🔶 fine-tuned on domain-specific datasets,30.407915004992635,44.08879550703245,49.630350331717615,16.012084592145015,11.297539149888143,20.69583333333333,40.72288711583924,,,
VAGOsolutions/SauerkrautLM-SOLAR-Instruct,10.732,2024-06-26,cc-by-nc-4.0,🔶 fine-tuned on domain-specific datasets,21.221646172197712,49.17208562170596,31.838919738784018,6.3444108761329305,7.38255033557047,8.334374999999996,24.257535460992905,,,
VAGOsolutions/SauerkrautLM-gemma-2-2b-it,2.614,2024-08-26,gemma,🔶 fine-tuned on domain-specific datasets,10.817668945100197,13.206625088099576,18.914195373183343,2.190332326283988,3.0201342281879207,8.765624999999998,18.809101654846337,,,
VAGOsolutions/SauerkrautLM-gemma-2-9b-it,9.242,2024-08-26,gemma,🔶 fine-tuned on domain-specific datasets,23.14181422578697,30.240096277876034,43.249988966600455,8.38368580060423,10.290827740492167,12.34453125,34.34175531914893,,,
VAGOsolutions/SauerkrautLM-v2-14b-DPO,14.77,2024-11-04,apache-2.0,🔶 fine-tuned on domain-specific datasets,37.583891756672784,74.11645544931892,50.92613155208554,31.64652567975831,9.284116331096197,13.783593750000003,45.74652777777778,,,
VAGOsolutions/SauerkrautLM-v2-14b-SFT,14.77,2024-11-04,apache-2.0,🔶 fine-tuned on domain-specific datasets,36.22785641162885,69.48529900663573,45.824351326219606,32.85498489425982,11.409395973154364,11.067708333333336,46.725398936170215,,,
VIRNECT/llama-3-Korean-8B,8.03,2024-07-17,llama3,🔶 fine-tuned on domain-specific datasets,20.245300698827084,50.58345190760515,27.322411613379888,9.290030211480364,2.796420581655479,3.26953125,28.20995862884161,,,
VIRNECT/llama-3-Korean-8B,8.03,2024-07-17,llama3,🔶 fine-tuned on domain-specific datasets,20.431609341892,50.21376614050719,27.564318704783016,10.80060422960725,2.796420581655479,3.032291666666666,28.1822547281324,,,
VIRNECT/llama-3-Korean-8B-r-v-0.1,16.061,2024-07-18,llama3,🔶 fine-tuned on domain-specific datasets,18.749278536149728,49.15712531638276,25.8849543311167,8.610271903323262,0.0,3.73619791666667,25.10712174940898,,,
ValiantLabs/Llama3-70B-Fireplace,70.554,2024-06-26,llama3,🔶 fine-tuned on domain-specific datasets,37.125226832822285,77.73596280092377,49.55653001638277,21.45015105740181,13.982102908277405,16.7734375,43.25317671394799,,,
ValiantLabs/Llama3-70B-ShiningValiant2,70.554,2024-07-25,llama3,"💬 chat models (RLHF, DPO, IFT, ...)",32.730483450533846,61.217126114265696,46.71026104076922,20.770392749244717,10.738255033557047,13.63828125,43.30858451536643,,,
ValiantLabs/Llama3.1-70B-ShiningValiant2,70.554,2024-10-30,llama3.1,🔶 fine-tuned on domain-specific datasets,36.49318385410157,53.5534603740298,52.390968518523096,29.154078549848943,19.01565995525727,18.4796875,46.36524822695035,,,
ValiantLabs/Llama3.1-8B-Cobalt,8.03,2024-10-02,llama3.1,🔶 fine-tuned on domain-specific datasets,20.239393742398576,34.96134700372789,27.41777700049443,12.68882175226586,7.158836689038028,9.82682291666667,29.38275709219858,,,
ValiantLabs/Llama3.1-8B-Cobalt,8.03,2024-09-20,llama3.1,"💬 chat models (RLHF, DPO, IFT, ...)",25.55866436932208,71.68346653545925,27.235483048638358,15.332326283987916,4.809843400447425,4.704947916666668,29.58591903073286,,,
ValiantLabs/Llama3.1-8B-Enigma,8.03,2024-10-02,llama3.1,🔶 fine-tuned on domain-specific datasets,16.62515745828593,26.80554262689663,22.012915076928262,8.91238670694864,5.033557046979867,10.2171875,26.769355791962173,,,
ValiantLabs/Llama3.1-8B-Esper2,8.03,2024-10-09,llama3.1,🔶 fine-tuned on domain-specific datasets,13.94081009846365,25.673989459079685,22.195685067925837,5.8912386706948645,3.0201342281879207,5.709114583333332,21.15469858156028,,,
ValiantLabs/Llama3.1-8B-Fireplace2,8.03,2024-07-25,llama3.1,🔶 fine-tuned on domain-specific datasets,18.312602016344886,54.83240025354947,24.07027321429611,5.81570996978852,5.145413870246088,4.379427083333335,15.632387706855791,,,
ValiantLabs/Llama3.1-8B-Fireplace2,8.03,2024-08-10,llama3.1,"💬 chat models (RLHF, DPO, IFT, ...)",18.5705806084544,53.28118281714739,24.08995379001348,8.761329305135952,5.257270693512303,4.216666666666668,15.817080378250589,,,
ValiantLabs/Llama3.1-8B-ShiningValiant2,8.03,2024-08-10,llama3.1,🔶 fine-tuned on domain-specific datasets,23.15728097110788,64.95653754260917,26.346118640067065,5.664652567975831,8.05369127516779,7.458072916666668,26.46461288416076,,,
ValiantLabs/Llama3.1-8B-ShiningValiant2,8.03,2024-11-05,llama3.1,🔶 fine-tuned on domain-specific datasets,15.45803558114332,26.780608784691285,21.618149642278947,5.211480362537765,6.935123042505594,10.789583333333333,21.413268321513,,,
ValiantLabs/Llama3.2-3B-Enigma,3.213,2024-10-02,llama3.2,🔶 fine-tuned on domain-specific datasets,11.692730593705356,27.86218345102107,12.434025970150064,4.380664652567976,1.5659955257270708,8.050260416666669,15.86325354609929,,,
ValiantLabs/Llama3.2-3B-Esper2,3.213,2024-10-09,llama3.2,🔶 fine-tuned on domain-specific datasets,10.944295126634552,27.49748445236417,13.851732907913409,3.625377643504532,2.684563758389265,4.036458333333333,13.9701536643026,,,
ValiantLabs/Llama3.2-3B-ShiningValiant2,3.213,2024-11-05,llama3.2,🔶 fine-tuned on domain-specific datasets,14.39069569820728,26.251013976249684,18.912708783001538,8.23262839879154,4.026845637583895,8.597395833333335,20.323581560283685,,,
Vikhrmodels/Vikhr-Llama3.1-8B-Instruct-R-21-09-24,8.03,2024-09-21,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",25.354951361962605,64.31457421862879,32.66941729424733,21.75226586102719,0.0,5.0911458333333375,28.302304964539005,,,
Vikhrmodels/Vikhr-Nemo-12B-Instruct-R-21-09-24,12.248,2024-09-21,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",25.01995412263689,59.993151504674266,31.41440911337631,17.14501510574018,5.480984340044745,9.44609375,26.640070921985814,,,
Weyaxi/Bagel-Hermes-2x34B,60.814,2024-10-28,apache-2.0,"💬 chat models (RLHF, DPO, IFT, ...)",25.611273447311103,54.31532777474878,27.409031445428763,6.042296072507553,10.402684563758392,15.625000000000002,39.873300827423165,,,
Weyaxi/Bagel-Hermes-34B-Slerp,34.389,2024-08-30,apache-2.0,🤝 base merges and moerges,27.24685762860255,46.02720780861448,41.957047480557854,6.042296072507553,11.297539149888143,17.009375000000002,41.14768026004728,,,
Weyaxi/Einstein-v4-7B,7.242,2024-06-26,other,"💬 chat models (RLHF, DPO, IFT, ...)",16.755664054789627,47.08129983998015,14.30445141720726,1.8882175226586104,4.250559284116329,19.02083333333333,13.98862293144208,,,
Weyaxi/Einstein-v6.1-Llama3-8B,8.03,2024-06-26,other,"💬 chat models (RLHF, DPO, IFT, ...)",20.169491366460083,45.68245588372186,29.38377348658535,6.797583081570997,4.250559284116329,11.22682291666667,23.675753546099287,,,
Weyaxi/Einstein-v6.1-developed-by-Weyaxi-Llama3-8B,8.03,2024-06-26,other,"💬 chat models (RLHF, DPO, IFT, ...)",19.31874270630133,39.27024738804151,29.69444747698505,7.175226586102719,3.1319910514541416,13.389583333333327,23.25096040189125,,,
Weyaxi/Einstein-v7-Qwen2-7B,7.616,2024-06-26,other,🔶 fine-tuned on domain-specific datasets,24.8064180500954,40.99633417111043,32.84181889691276,19.939577039274926,6.599552572706939,14.0640625,34.39716312056737,,,
Weyaxi/Einstein-v8-Llama3.2-1B,1.236,2024-09-30,llama3.2,"💬 chat models (RLHF, DPO, IFT, ...)",4.640409160461389,18.622255615101263,3.013774178282933,0.0755287009063444,1.1185682326621946,3.22265625,1.7896719858156025,,,
Weyaxi/SauerkrautLM-UNA-SOLAR-Instruct,10.732,2024-06-26,cc-by-nc-4.0,"💬 chat models (RLHF, DPO, IFT, ...)",20.476008390270348,45.73243438520902,31.82468678354313,4.607250755287009,8.165548098434002,8.601041666666662,23.92508865248227,,,
WizardLMTeam/WizardLM-13B-V1.0,13.0,2024-06-13,,🔶 fine-tuned on domain-specific datasets,4.546091523510591,18.504900331121423,2.147966883446335,0.0,1.230425055928408,3.5481770833333326,1.8450797872340408,,,
WizardLMTeam/WizardLM-13B-V1.2,13.0,2024-06-12,llama2,🔶 fine-tuned on domain-specific datasets,15.177532740883724,33.92465325336773,22.88865497804447,1.8882175226586104,1.45413870246085,14.030468750000002,16.87906323877068,,,
WizardLMTeam/WizardLM-70B-V1.0,70.0,2024-06-12,llama2,🔶 fine-tuned on domain-specific datasets,22.3974420993294,49.51428875383981,37.54335453368136,3.927492447129909,2.1252796420581683,14.089322916666667,27.184914302600472,,,
Wladastic/Mini-Think-Base-1B,1.236,2025-02-22,llama3.2,🟩 continuously pretrained,14.3485600949955,55.88405430923284,9.377987524324114,7.326283987915408,1.789709172259505,3.136197916666668,8.577127659574469,,,
Xclbr7/Arcanum-12b,12.248,2024-09-17,mit,🔶 fine-tuned on domain-specific datasets,20.757225902526443,29.068648962530528,31.879959562746524,11.933534743202417,9.395973154362418,13.528906249999997,28.736332742316783,,,
Xclbr7/Hyena-12b,12.248,2024-09-19,apache-2.0,🔶 fine-tuned on domain-specific datasets,20.76453411894911,34.04455733010634,34.665648637656034,11.329305135951662,6.375838926174497,11.070052083333328,27.10180260047281,,,
Xclbr7/caliburn-12b,12.248,2024-09-14,mit,🔶 fine-tuned on domain-specific datasets,22.94686461976949,35.76310855197542,35.63684056756332,11.253776435045316,11.521252796420578,13.781770833333333,29.724438534278963,,,
Xclbr7/caliburn-v2-12b,12.248,2024-09-16,mit,🔶 fine-tuned on domain-specific datasets,20.96611306962392,29.66816934622357,30.387966946397217,10.498489425981871,10.17897091722595,14.12890625,30.9341755319149,,,
Xiaojian9992024/Llama3.2-1B-THREADRIPPER,1.236,2025-02-03,,🤝 base merges and moerges,14.088097956146528,55.75916346405316,9.115530357902744,7.401812688821751,1.45413870246085,2.3223958333333345,8.475546690307327,,,
Xiaojian9992024/Llama3.2-1B-THREADRIPPER-v0.2,1.236,2025-02-03,,🤝 base merges and moerges,13.779234902412703,53.17878783849076,8.329663069732538,6.570996978851963,2.1252796420581683,4.189062500000003,8.281619385342788,,,
Xiaojian9992024/Phi-4-Megatron-Empathetic,14.66,2025-02-17,,🤝 base merges and moerges,27.96788940888075,1.726086783068924,51.91276449300776,26.963746223564957,18.12080536912752,23.72526041666666,45.35867316784871,2024-12-12,Microsoft Research,Yes
Xiaojian9992024/Phi-4-mini-UNOFFICAL,3.754,2025-01-25,,🤝 base merges and moerges,3.014260701114446,12.732106366662675,2.4789472756031983,0.0,0.0,1.2695312499999996,1.6049793144208029,2024-12-12,Microsoft Research,Yes
Xiaojian9992024/Qwen2.5-7B-MS-Destroyer,7.613,2025-03-03,,🤝 base merges and moerges,35.4337301147896,72.95741964653786,35.7596547015331,45.9214501510574,7.270693512304249,12.777604166666665,37.9155585106383,2024-09-19,Alibaba,Yes
Xiaojian9992024/Qwen2.5-Dyanka-7B-Preview,7.616,2025-02-25,apache-2.0,🤝 base merges and moerges,37.29594433542609,76.40205765147587,36.61517249738159,48.79154078549849,8.948545861297541,15.509114583333336,37.50923463356973,,,
Xiaojian9992024/Qwen2.5-Dyanka-7B-Preview-v0.2,7.616,2025-02-26,,🤝 base merges and moerges,34.55453510407936,67.01984068937087,34.35967522664527,47.205438066465256,5.8165548098434,15.471874999999995,37.4538268321513,,,
Xiaojian9992024/Qwen2.5-THREADRIPPER-Medium-Censored,14.77,2025-02-07,,🤝 base merges and moerges,41.54381790411528,81.12064876749247,49.11232867574543,53.398791540785496,11.297539149888143,10.683333333333335,43.65026595744681,,,
Xiaojian9992024/Qwen2.5-THREADRIPPER-Small,7.616,2025-02-05,,🤝 base merges and moerges,36.55431800242105,76.89164749531244,35.79468363096907,47.35649546827795,8.05369127516779,13.932552083333327,37.29683806146573,,,
Xiaojian9992024/Qwen2.5-THREADRIPPER-Small-AnniversaryEdition,7.616,2025-02-19,,🤝 base merges and moerges,34.25068817877398,74.03899431286763,35.29192945032174,50.75528700906344,2.460850111856823,5.253906250000001,37.70316193853428,,,
Xiaojian9992024/Qwen2.5-Ultra-1.5B-25.02-Exp,1.544,2025-02-20,,🤝 base merges and moerges,14.446569781402497,40.73403015111017,17.02637966475561,8.308157099697885,1.1185682326621946,1.255729166666667,18.23655437352246,,,
Xiaojian9992024/Reflection-L3.2-JametMiniMix-3B,3.213,2025-02-17,,🤝 base merges and moerges,19.12592274423045,46.194541594081485,20.235870672885177,11.933534743202417,5.92841163310962,8.375781250000001,22.087396572104016,,,
Xkev/Llama-3.2V-11B-cot,10.67,2024-12-26,apache-2.0,🌸 multimodal,21.7590291424644,41.58089424948027,28.24676155300344,15.55891238670695,6.040268456375841,10.381770833333338,28.745567375886527,,,
YOYO-AI/Qwen2.5-14B-1M-YOYO-V3,14.766,2025-02-22,apache-2.0,🤝 base merges and moerges,42.55942702673594,83.98327548681942,49.46606980733037,53.54984894259819,10.514541387024613,11.098958333333336,46.74386820330969,2024-09-19,Alibaba,Yes
YOYO-AI/Qwen2.5-14B-YOYO-0505,14.77,2025-01-27,,🤝 base merges and moerges,39.665305547250405,58.829128933452125,50.35907329801012,44.33534743202417,16.442953020134222,19.46223958333333,48.56309101654846,2024-09-19,Alibaba,Yes
YOYO-AI/Qwen2.5-14B-YOYO-0510-v2,14.77,2025-01-29,apache-2.0,🤝 base merges and moerges,39.98094603659342,59.4710922574325,50.468800790349086,44.41087613293052,17.561521252796418,19.29947916666666,48.67390661938534,2024-09-19,Alibaba,Yes
YOYO-AI/Qwen2.5-14B-YOYO-0805,14.77,2025-01-27,,🤝 base merges and moerges,39.665305547250405,58.829128933452125,50.35907329801012,44.33534743202417,16.442953020134222,19.46223958333333,48.56309101654846,2024-09-19,Alibaba,Yes
YOYO-AI/Qwen2.5-14B-YOYO-1005,14.77,2025-01-26,apache-2.0,🤝 base merges and moerges,40.08590414271186,59.7158871793508,50.28689926796508,45.2416918429003,17.4496644295302,19.12890625,48.69237588652482,2024-09-19,Alibaba,Yes
YOYO-AI/Qwen2.5-14B-YOYO-1005-v2,14.77,2025-01-29,apache-2.0,🤝 base merges and moerges,39.99172395122441,59.531044295801806,50.51505544014052,44.33534743202417,17.897091722595075,19.099479166666665,48.5723256501182,2024-09-19,Alibaba,Yes
YOYO-AI/Qwen2.5-14B-YOYO-1010,14.77,2025-01-25,apache-2.0,🤝 base merges and moerges,40.00800921412039,58.98648918203699,50.26771877763532,45.090634441087616,17.785234899328863,19.29947916666666,48.6184988179669,2024-09-19,Alibaba,Yes
YOYO-AI/Qwen2.5-14B-YOYO-1010,14.77,2025-01-25,apache-2.0,🤝 base merges and moerges,31.959648585770537,79.04737208384864,48.6902938974714,0.0,8.83668903803132,11.3578125,43.82572399527187,2024-09-19,Alibaba,Yes
YOYO-AI/Qwen2.5-14B-YOYO-1010-v2,14.77,2025-01-29,apache-2.0,🤝 base merges and moerges,39.98094603659342,59.4710922574325,50.468800790349086,44.41087613293052,17.561521252796418,19.29947916666666,48.67390661938534,2024-09-19,Alibaba,Yes
