model,date,IFEval,BBH,MATH Lvl 5,GPQA,MUSR,MMLU-PRO,IFEval_se,BBH_se,MATH Lvl 5_se,GPQA_se,MUSR_se,MMLU-PRO_se,C8_mean6
fluently-lm__Llama-TI-8B,2024-12-07,0.2199630314232902,0.5186599548689463,0.1971299093655589,0.31919642857142855,0.41005291005291006,0.343999335106383,0.01782524719221706,0.006165658571450202,0.010234482432931865,0.02204886116457606,0.017333889048212887,0.004330919165982157,0.3348335948980861
fluently-lm__Llama-TI-8B-Instruct,2025-01-16,0.7375231053604436,0.5249088699878494,0.229607250755287,0.2767857142857143,0.38095238095238093,0.37258976063829785,0.0189337428760446,0.0062472399727743,0.01065228875241974,0.021161749643954904,0.017081997162140206,0.004407987918008898,0.42039451366332886
fluently-sets__FalconThink3-10B-IT,2024-12-29,0.6894639556377079,0.6174275299427183,0.23716012084592145,0.328125,0.4470899470899471,0.4434840425531915,0.019912001290591178,0.006010885744033201,0.010881389012652206,0.0222080353262888,0.017782608675647894,0.0045292568132841386,0.4604584326782477
freewheelin__free-evo-qwen72b-v0.8-re,2024-10-05,0.47504621072088726,0.608401319215414,0.1623867069486405,0.359375,0.48677248677248675,0.4870345744680851,0.021489761058967338,0.005811949500904081,0.009551271616413243,0.022694577961439925,0.018013909571404942,0.004556937583294567,0.42983604968758554
FuJhen__ft-openhermes-25-mistral-7b-irca-dpo-pairs,2024-09-14,0.49168207024029575,0.47474396806110053,0.0015105740181268882,0.29017857142857145,0.4166666666666667,0.2956283244680851,0.021513596564021183,0.006155396612837319,0.0010674777946632825,0.02146611544057122,0.01747062311202834,0.004160285157393843,0.32840169581380774
FuJhen__mistral-instruct-7B-DPO,2024-09-14,0.43253234750462105,0.4620725568477695,0.03474320241691843,0.2611607142857143,0.4007936507936508,0.30335771276595747,0.021319792398178074,0.006147087542905916,0.005010969976536429,0.02077663222303595,0.01728324567193895,0.004191134264454932,0.3157766974357719
FuJhen__mistral_7b_v0.1_structedData_e2e,2024-09-18,0.11275415896487985,0.4096511022391946,0.0022658610271903325,0.27455357142857145,0.3716931216931217,0.2810837765957447,0.013611042535042901,0.006080533515340815,0.0013043124871651194,0.02110874729063386,0.01717328518480346,0.004098322861973596,0.24200026532478378
FuJhen__mistral_7b_v0.1_structedData_viggo,2024-09-18,0.13123844731977818,0.4511369553896893,0.028700906344410877,0.28125,0.373015873015873,0.2942154255319149,0.014530613740502811,0.006097629361848571,0.0038762384521570025,0.021265785688273954,0.017252574472039758,0.004154492096604203,0.259926267933611
fulim__FineLlama-3.1-8B,2024-12-18,0.08872458410351201,0.4551293178267662,0.045317220543806644,0.2857142857142857,0.3862433862433862,0.31673869680851063,0.01223629484885413,0.006162497820018531,0.005649568780138365,0.021367228699836087,0.017270204035381546,0.004241242570067902,0.2629779152067112
FuseAI__FuseChat-7B-v2.0,2024-11-21,0.266173752310536,0.4924492275646589,0.06117824773413897,0.29464285714285715,0.47883597883597884,0.3162400265957447,0.019018766847290668,0.006149524947613364,0.00659129853658391,0.021562481080109767,0.017936118983800375,0.004239448779714145,0.3182533483639858
FuseAI__FuseChat-Llama-3.1-8B-Instruct,2025-01-07,0.678373382624769,0.509460163166117,0.0702416918429003,0.30357142857142855,0.38095238095238093,0.37333776595744683,0.020100807813645375,0.006210431447671358,0.006897546700992389,0.021747782232917543,0.01706690736882054,0.004409779356669859,0.3859894688525071
FuseAI__FuseChat-Llama-3.2-3B-Instruct,2025-02-18,0.6395563770794824,0.4639819475785454,0.24244712990936557,0.28348214285714285,0.39021164021164023,0.31316489361702127,0.0206614696698795,0.006253526102948532,0.01082194313354026,0.0213168289872622,0.01712713549137447,0.004228262239328357,0.3888073552088663
FuseAI__FuseChat-Qwen-2.5-7B-Instruct,2024-12-21,0.5360443622920518,0.5497309494879361,0.4561933534743202,0.29910714285714285,0.3862433862433862,0.41181848404255317,0.02146059282373674,0.006190648847283044,0.0,0.021656359273377022,0.017191819897819424,0.004487017264671389,0.4398562797328984
GalrionSoftworks__MagnusIntellectus-12B-v1,2024-09-06,0.37707948243992606,0.5282069085228259,0.0649546827794562,0.2857142857142857,0.4417989417989418,0.34208776595744683,0.020856233918528456,0.006184527199772861,0.005978318323499193,0.021367228699836042,0.017648571897888005,0.004325157124611674,0.3399736778688138
GalrionSoftworks__MN-LooseCannon-12B-v1,2024-09-14,0.49722735674676527,0.5091130012150669,0.08534743202416918,0.28125,0.4126984126984127,0.3195644946808511,0.021516243323548123,0.006241484390137806,0.006634692225344968,0.021265785688273954,0.017379330223963332,0.004251301251655046,0.35086678289421086
gaverfraxz__Meta-Llama-3.1-8B-Instruct-HalfAbliterated-DELLA,2024-09-28,0.3234750462107209,0.39906266273216456,0.008308157099697885,0.29464285714285715,0.3637566137566138,0.16539228723404256,0.020131003392118964,0.006163498024679237,0.002498416433012991,0.021562481080109754,0.01686612556785665,0.003387255526939321,0.25910627069601616
gaverfraxz__Meta-Llama-3.1-8B-Instruct-HalfAbliterated-TIES,2024-09-19,0.3789279112754159,0.5032112480472141,0.1163141993957704,0.2544642857142857,0.373015873015873,0.36785239361702127,0.020876246883668934,0.006251466837727616,0.008503032460003106,0.02060126475832285,0.017043320837286966,0.004396379546292303,0.33229765184426335
gbueno86__Brinebreath-Llama-3.1-70B,2024-09-02,0.48428835489833644,0.6859920152751259,0.2998489425981873,0.3325892857142857,0.4523809523809524,0.5196143617021277,0.021505948540061593,0.005593190540352695,0.011835376633579031,0.02228419513671423,0.017275621108289126,0.004554961570391535,0.46245231876150256
GenVRadmin__AryaBhatta-GemmaOrca-2-Merged,2025-02-06,0.24584103512014788,0.38430827981253257,0.009818731117824773,0.28125,0.4537037037037037,0.23844747340425532,0.01852941708079555,0.006096369931208965,0.0027021420363017076,0.021265785688273954,0.017610622447572055,0.003885039428790923,0.2688948705264107
GenVRadmin__AryaBhatta-GemmaOrca-Merged,2025-02-06,0.24584103512014788,0.41086616906787016,0.022658610271903322,0.25,0.35185185185185186,0.22282247340425532,0.01852941708079555,0.006015126574646107,0.004053926777871452,0.02048079801297601,0.016934005156158644,0.0037939250658202296,0.25067335661933804
GenVRadmin__AryaBhatta-GemmaUltra-Merged,2025-02-06,0.23844731977818853,0.4112133310189203,0.05362537764350453,0.25892857142857145,0.42724867724867727,0.2265625,0.01833788809424391,0.005977752436659502,0.004565889701150151,0.020718879324472094,0.017902169425261412,0.0038164164857796595,0.2693376295196437
GenVRadmin__llama38bGenZ_Vikas-Merged,2025-02-06,0.2199630314232902,0.4521784412428398,0.04607250755287009,0.29017857142857145,0.43915343915343913,0.26221742021276595,0.01782524719221706,0.006133850417435417,0.005669157771227334,0.021466115440571226,0.01777991196953815,0.004009997529756921,0.28496056850229606
gmonsoon__gemma2-9b-sahabatai-v1-instruct-BaseTIES,2024-11-20,0.6950092421441775,0.6075334143377886,0.1933534743202417,0.32142857142857145,0.4775132275132275,0.43467420212765956,0.019812612681224306,0.006082794269705119,0.009977445629823459,0.022089519157170147,0.018052537764236806,0.0045193967773014335,0.4549186886452777
godlikehhd__ifd_new_correct_all_sample_2500_qwen,2024-12-31,0.2698706099815157,0.397847595903489,0.08761329305135952,0.27232142857142855,0.3558201058201058,0.2888962765957447,0.019102087526494387,0.00602854302154302,0.007424682285308349,0.02105508212932411,0.016833311784019856,0.004132249970058616,0.27872821832060724
godlikehhd__ifd_new_qwen_2500,2024-12-31,0.26062846580406657,0.4124283978475959,0.10120845921450151,0.2767857142857143,0.3584656084656085,0.29105718085106386,0.018890584986760186,0.006078746702978337,0.008041784682589067,0.021161749643954904,0.016885278673336963,0.004141368728480082,0.28342897107809173
godlikehhd__qwen-2.5-1.5b-cherry,2024-12-29,0.22735674676524953,0.39993056760978996,0.09667673716012085,0.2857142857142857,0.34523809523809523,0.29230385638297873,0.01803626267364002,0.006037250083053736,0.00782482072281921,0.021367228699836087,0.01678929465011983,0.004146577851898681,0.2745367148117533
Goekdeniz-Guelmez__j.o.s.i.e.v4o-1.5b-dpo-stage1-v1,2024-10-08,0.36044362292051757,0.4086096163860441,0.12009063444108761,0.24553571428571427,0.35185185185185186,0.2554853723404255,0.020661469669879428,0.006025992807576813,0.00424055669072671,0.02035742845448457,0.016944364099486783,0.003976205063171704,0.29033613537094016
Goekdeniz-Guelmez__josie-3b-v6.0,2025-01-08,0.5508317929759704,0.44749175490366255,0.2938066465256798,0.28794642857142855,0.38492063492063494,0.32197473404255317,0.021405093233588298,0.006154899218792953,0.0,0.021416989369571725,0.01723801455854839,0.00425973882279174,0.38116199865665495
Goekdeniz-Guelmez__josie-7b-v6.0,2025-01-08,0.7005545286506469,0.509460163166117,0.43580060422960726,0.27232142857142855,0.414021164021164,0.3806515957446808,0.019709834029672937,0.006220443135157817,0.0,0.02105508212932411,0.017376400337831104,0.004426703923024286,0.4521349140639408
Goekdeniz-Guelmez__josie-7b-v6.0-step2000,2024-12-11,0.7245841035120147,0.5085922582884915,0.42371601208459214,0.27232142857142855,0.4523809523809524,0.4011801861702128,0.01922392319624193,0.0062359821414071205,0.0,0.02105508212932411,0.01739963631681718,0.004468553432334485,0.463795823501282
Goekdeniz-Guelmez__Josiefied-Qwen2.5-0.5B-Instruct-abliterated-v1,2024-11-19,0.29390018484288355,0.3254643291095296,0.0891238670694864,0.234375,0.3253968253968254,0.16414561170212766,0.01960361201563717,0.005778227976446721,0.0013076803524807823,0.020035949758324928,0.016561569181522785,0.0033769846642746843,0.2387343030201421
Goekdeniz-Guelmez__Josiefied-Qwen2.5-1.5B-Instruct-abliterated-v1,2024-09-28,0.4177449168207024,0.41485853150494706,0.017371601208459216,0.22321428571428573,0.3664021164021164,0.27825797872340424,0.021223419161614004,0.00605237345741843,0.0035699469134824187,0.019695084407412244,0.01713810481364545,0.0040856762062542636,0.2863082383956525
Goekdeniz-Guelmez__Josiefied-Qwen2.5-1.5B-Instruct-abliterated-v2,2024-09-28,0.36229205175600737,0.40097205346294046,0.009818731117824773,0.21651785714285715,0.37566137566137564,0.25615026595744683,0.0206844243149654,0.006010174489317999,0.002700517097587102,0.01948083867160923,0.017145945809536916,0.003979597489339508,0.2702353891830754
Goekdeniz-Guelmez__Josiefied-Qwen2.5-1.5B-Instruct-abliterated-v3,2024-09-28,0.36968576709796674,0.402187120291616,0.006042296072507553,0.22321428571428573,0.36904761904761907,0.25556848404255317,0.020772943616332314,0.006029402441481767,0.0021277921553885114,0.019695084407412234,0.01713385217118252,0.003976629780041189,0.27095759537775804
Goekdeniz-Guelmez__Josiefied-Qwen2.5-14B-Instruct-abliterated-v4,2024-10-28,0.8022181146025879,0.6332233987155008,0.5422960725075529,0.3482142857142857,0.42724867724867727,0.5018284574468085,0.017141254719084936,0.005832221443688185,0.0,0.022533152157915227,0.01738810429207474,0.004558439938988442,0.5425048343725688
Goekdeniz-Guelmez__Josiefied-Qwen2.5-7B-Instruct-abliterated-v2,2024-10-08,0.7486136783733827,0.528554070473876,0.45317220543806647,0.29464285714285715,0.43386243386243384,0.4119847074468085,0.018668216152240395,0.006213884737476123,0.0,0.021562481080109754,0.017353943059531377,0.004487288525834651,0.4784716587895708
google__codegemma-1.1-2b,2024-08-13,0.1589648798521257,0.3318868252039576,0.006042296072507553,0.28125,0.3862433862433862,0.1278257978723404,0.015734783762341237,0.005822255435156622,0.002115060191017351,0.021265785688273954,0.017394537163412868,0.0030441076816767453,0.2153688642073863
google__gemma-1.1-2b-it,2024-06-17,0.2513863216266174,0.3155702135045999,0.0015105740181268882,0.27232142857142855,0.3386243386243386,0.14835438829787234,0.018668216152240413,0.005805433014453689,0.0010687102182054787,0.021055082129324162,0.01671163093983884,0.00324062510158328,0.22129454410716398
google__gemma-2-27b-it,2024-08-26,0.7634011090573013,0.6422496094428051,0.006797583081570997,0.3705357142857143,0.4021164021164021,0.4451462765957447,0.018288827582625598,0.005852643676539602,0.0022569493780412644,0.022842667733482962,0.017335496186144862,0.004530955131483321,0.43837444909658974
google__gemma-2-2b,2024-07-29,0.13123844731977818,0.362089914945322,0.028700906344410877,0.23214285714285715,0.421957671957672,0.21800199468085107,0.014530613740502811,0.005935866302162625,0.004552027261339714,0.019969358575699193,0.01754971856369824,0.0037642823632465694,0.23235529873181524
google__gemma-2-2b-it,2024-07-29,0.5101663585951941,0.41624717930914773,0.0007552870090634441,0.26785714285714285,0.3915343915343915,0.25498670212765956,0.02151212600135078,0.006185620329474659,0.0007560571858872296,0.02094574294163549,0.017221043779793374,0.00397365277440243,0.3069245102387665
google__gemma-2-2b-jpn-it,2024-10-11,0.4436229205175601,0.4221489324770005,0.03474320241691843,0.27232142857142855,0.3955026455026455,0.2578125,0.021379361149596363,0.006153399126879298,0.004964722328028052,0.021055082129324165,0.017407671707586562,0.003988025618913237,0.30435860491425887
google__gemma-7b-it,2024-06-16,,0.362089914945322,,,,,,0.0059758192096680245,,,,,0.362089914945322
google__recurrentgemma-9b,2024-07-04,0.24953789279112754,0.3883006422496094,0.04833836858006042,0.27455357142857145,0.3835978835978836,0.2608876329787234,0.01862240450980586,0.005996591646081021,0.005782870314664231,0.02110874729063385,0.017283523587271917,0.00400341965803155,0.2675359986043293
google__recurrentgemma-9b-it,2024-07-05,0.43253234750462105,0.4270091997917028,0.0075528700906344415,0.25669642857142855,0.43783068783068785,0.25772938829787234,0.021319792398178054,0.006057134686763607,0.0023802399468462947,0.0206604254917247,0.01748305368945344,0.003987606003342199,0.3032251536811579
GoToCompany__gemma2-9b-cpt-sahabatai-v1-instruct,2024-11-21,0.6062846580406654,0.5948620031244576,0.19788519637462235,0.34598214285714285,0.4775132275132275,0.4263630319148936,0.021024834145872404,0.006083807836624403,0.009998835994126825,0.022499241830682457,0.01802634312352244,0.004508763683858449,0.44148170997083497
GoToCompany__llama3-8b-cpt-sahabatai-v1-instruct,2024-11-21,0.4565619223659889,0.4936642943933345,0.12764350453172205,0.2544642857142857,0.44841269841269843,0.3453291223404255,0.021435222545538937,0.006171633979063365,0.008506754143074618,0.02060126475832284,0.01786233407718341,0.004334881701803689,0.3543459712930759
GreenNode__GreenNode-small-9B-it,2024-10-15,0.7042513863216266,0.5983336226349593,0.17447129909365558,0.3325892857142857,0.4193121693121693,0.3927027925531915,0.019639405361071127,0.0061358356155524025,0.0,0.022284195136714237,0.017509216178748975,0.004452272870204739,0.43694342593831464
grimjim__DeepSauerHuatuoSkywork-R1-o1-Llama-3.1-8B,2025-02-01,0.4066543438077634,0.5245617080367991,0.21978851963746224,0.33482142857142855,0.44047619047619047,0.3956948138297872,0.021138283177336344,0.006233391540058635,0.010607609700365572,0.02232142857142857,0.01771054772611139,0.00445817873922189,0.38699950072657185
grimjim__Gigantes-v2-gemma2-9b-it,2024-12-29,0.6931608133086876,0.5978128797083839,0.04758308157099698,0.35267857142857145,0.458994708994709,0.4259474734042553,0.019846116338147143,0.00612558166083102,0.005702016100194645,0.02259934056390157,0.01783650180393992,0.004508197940013743,0.4293629214026007
grimjim__Gigantes-v3-gemma2-9b-it,2024-12-29,0.6506469500924215,0.5974657177573338,0.05966767371601209,0.35714285714285715,0.4603174603174603,0.4226230053191489,0.02051672743144045,0.00611730058600019,0.006343772280271899,0.02266336846322687,0.01784733195219348,0.00450355469363668,0.42464394405753897
grimjim__HuatuoSkywork-o1-Llama-3.1-8B,2025-01-06,0.3234750462107209,0.48828328415205696,0.33987915407854985,0.2924107142857143,0.3835978835978836,0.30950797872340424,0.020131003392118964,0.006154903799743867,0.011888757154864584,0.02151461125992856,0.016950790492687186,0.00421467793369522,0.35619234350805495
grimjim__Llama-3-Instruct-8B-SPPO-Iter3-SimPO-merge,2024-08-12,0.35304990757855825,0.49418503731990976,0.09365558912386707,0.29910714285714285,0.40343915343915343,0.3625332446808511,0.020566318668824662,0.006249860128167438,0.007907374823769034,0.021656359273376974,0.01728227849174246,0.004382801745617455,0.33432834583324705
grimjim__llama-3-Nephilim-v2-8B,2024-09-18,0.32162661737523107,0.5033848290227391,0.09516616314199396,0.31919642857142855,0.3888888888888889,0.3641123670212766,0.02010080781364547,0.006235343896800083,0.007802708156790234,0.022048861164576057,0.017291457376337187,0.004386892991910204,0.33206254900359305
grimjim__llama-3-Nephilim-v2.1-8B,2024-09-18,0.3197781885397412,0.5082450963374414,0.08987915407854985,0.32589285714285715,0.39285714285714285,0.3644448138297872,0.020070251556580192,0.006241216334705207,0.007697126098597391,0.022169103134643417,0.017348052066922783,0.004387747801629859,0.33351620879758664
grimjim__llama-3-Nephilim-v3-8B,2024-09-02,0.3419593345656192,0.4995660475611873,0.09138972809667674,0.3125,0.39814814814814814,0.3612034574468085,0.020413464513923615,0.0062395828852630205,0.007727789956757661,0.021923384489444957,0.017342575319720558,0.004379316812085185,0.33412778596973997
grimjim__Llama-3.1-Bonsaikraft-8B-Instruct,2025-01-25,0.3512014787430684,0.5261239368165249,0.1283987915407855,0.30357142857142855,0.42328042328042326,0.3764128989361702,0.020541692024854775,0.006221840645357906,0.008775945000214804,0.021747782232917543,0.01771321315456344,0.004417025911135887,0.35149815964806685
grimjim__Llama-Nephilim-Metamorphosis-v2-8B,2025-01-02,0.3789279112754159,0.49991320951223744,0.13746223564954682,0.35267857142857145,0.4087301587301587,0.38090093085106386,0.020876246883669028,0.0063045779159837875,0.008912911975219318,0.02259934056390157,0.01758673974801699,0.004427262054584433,0.3597688362411657
grimjim__Magot-v2-Gemma2-8k-9B,2024-12-30,0.6913123844731978,0.5889602499566048,0.0,0.36607142857142855,0.43386243386243384,0.4222905585106383,0.019879245251116444,0.006138557696950646,0.0,0.022785014981990568,0.01776905926534633,0.004503078885611305,0.41708284256238387
GritLM__GritLM-7B-KTO,2024-08-12,0.47689463955637706,0.4806457212289533,0.027190332326283987,0.3013392857142857,0.37037037037037035,0.26803523936170215,0.02149358829110103,0.006123893201499023,0.00400081519395904,0.02170237569854563,0.017026170507869882,0.004038221819096992,0.3207459314263288
GritLM__GritLM-8x7B-KTO,2024-08-12,0.5157116451016636,0.57889255337615,0.12235649546827794,0.29910714285714285,0.42063492063492064,0.36477726063829785,0.021505948540061576,0.006019716551233059,0.007496629028461066,0.021656359273376974,0.017570775961501806,0.004388600351621942,0.38358000301274214
Groq__Llama-3-Groq-8B-Tool-Use,2025-01-01,0.5637707948243993,0.48463808366603023,0.06042296072507553,0.25223214285714285,0.36507936507936506,0.33992686170212766,0.021340853089940322,0.006169464128267308,0.006367398048968669,0.02054139101648796,0.016860010407380915,0.0043185495676024074,0.3443450348090234
Gryphe__Pantheon-RP-1.0-8b-Llama-3,2024-07-26,0.33086876155268025,0.4521784412428398,0.0634441087613293,0.27901785714285715,0.38227513227513227,0.30668218085106386,0.02024821090319201,0.0060209220540349525,0.005978932833059864,0.021214094157265963,0.01731058860075824,0.004203969816047185,0.3024110803043171
Gryphe__Pantheon-RP-1.5-12b-Nemo,2024-08-12,0.4214417744916821,0.5167505641381704,0.04909365558912387,0.26785714285714285,0.44047619047619047,0.3302027925531915,0.02124934008583108,0.0062075474062326125,0.00556726115582451,0.0209457429416355,0.017365262262206634,0.004287569508884507,0.33763702001758356
Gryphe__Pantheon-RP-1.6-12b-Nemo,2024-09-02,0.39371534195933455,0.517792049991321,0.04607250755287009,0.29910714285714285,0.42724867724867727,0.33111702127659576,0.02102483414587237,0.006185511679226311,0.004737602464526092,0.021656359273376974,0.017336952773581653,0.004290569706314982,0.33584212348099024
Gryphe__Pantheon-RP-1.6-12b-Nemo-KTO,2024-09-03,0.41404805914972276,0.5247352890123242,0.052870090634441085,0.31919642857142855,0.42328042328042326,0.33818151595744683,0.02119627255247122,0.006152142183401835,0.0052555457444797985,0.022048861164576057,0.017317926750312223,0.0043131396129462785,0.34538530110096444
Gryphe__Pantheon-RP-Pure-1.6.2-22b-Small,2024-10-16,0.6487985212569316,0.52629751779205,0.20241691842900303,0.31919642857142855,0.37566137566137564,0.39419880319148937,0.020541692024854768,0.0061429382502178696,0.009816515431544668,0.022048861164576057,0.017267637125695307,0.004455247660257233,0.41109492748371307
Gunulhona__Gemma-Ko-Merge,2024-10-29,0.5841035120147874,0.5802812011803506,0.0015105740181268882,0.3482142857142857,0.40343915343915343,0.3878823138297872,0.02120999935681879,0.006188995730785712,0.0010679187513235211,0.022533152157915227,0.017351904217791706,0.004442389043960621,0.3842385066994152
Gunulhona__Gemma-Ko-Merge-PEFT,2024-10-23,0.39186691312384475,0.4835965978128797,0.0,0.31473214285714285,0.39814814814814814,0.3097573138297872,0.02100737240618835,0.006192751978843511,0.0,0.02196579714222264,0.01761564035391222,0.004215613902909348,0.3163501859619671
gz987__qwen2.5-7b-cabs-v0.4,2025-02-18,0.722735674676525,0.549557368512411,0.48489425981873113,0.3325892857142857,0.4417989417989418,0.4395777925531915,0.019263706963479336,0.006190153083336536,0.012460675101658145,0.022284195136714192,0.017620201979796805,0.004525063486304613,0.4951922205123476
Hastagaras__Llama-3.1-Jamet-8B-MK.I,2024-11-19,0.6894639556377079,0.5035584099982642,0.12537764350453173,0.27455357142857145,0.3716931216931217,0.3482380319148936,0.019912001290591178,0.006248796773344745,0.008725443397207645,0.021108747290633768,0.01695229308798659,0.004343419170137566,0.3854807890295151
Hastagaras__Zabuza-8B-Llama-3.1,2024-11-06,0.5804066543438078,0.45252560319388996,0.04229607250755287,0.2544642857142857,0.3558201058201058,0.29230385638297873,0.021236532548855144,0.00615438745415707,0.0054718017919134386,0.02060126475832284,0.01669128538635284,0.004146577851898681,0.3296360963271035
HelpingAI__Cipher-20B,2024-12-18,0.4879852125693161,0.6009373372678355,0.19939577039274925,0.3013392857142857,0.3994708994708995,0.3744182180851064,0.02151036119343917,0.006001523040929356,0.009095387099031857,0.021702375698545707,0.01747082420751782,0.004412347098734877,0.39392445391669867
HelpingAI__Priya-10B,2024-12-18,0.34935304990757854,0.44263148758896026,0.0188821752265861,0.28348214285714285,0.3783068783068783,0.24925199468085107,0.02051672743144045,0.006302802025772442,0.0,0.0213168289872622,0.017194899359006345,0.003943806072311914,0.2869846214279996
HelpingAI__Priya-3B,2024-12-18,0.3955637707948244,0.39402881444193716,0.014350453172205438,0.296875,0.37037037037037035,0.23387632978723405,0.021041980703020893,0.006220213120159527,0.001991983060789072,0.021609729061250887,0.017162776547544455,0.003859150466106126,0.2841774564277619
HeraiHench__Double-Down-Qwen-Math-7B,2025-02-01,0.11090573012939002,0.2818955042527339,0.0007552870090634441,0.2611607142857143,0.373015873015873,0.11120345744680851,0.01351306974704948,0.0055933099014508995,0.0,0.020776632223035982,0.01731294780074513,0.0028662195897767927,0.1898227610232639
HeraiHench__Marge-Qwen-Math-7B,2025-02-01,0.09057301293900184,0.3041138691199445,0.005287009063444109,0.22321428571428573,0.39285714285714285,0.10555186170212766,0.012350554213547069,0.005777251994832682,0.0,0.019695084407412265,0.01734951234632824,0.0028013002993989657,0.18693286356599112
HeraiHench__Phi-4-slerp-ReasoningRP-14B,2025-01-29,0.10166358595194085,0.4185037319909738,0.0,0.28794642857142855,0.31084656084656087,0.18999335106382978,0.013004849611340378,0.006047877205706794,0.0,0.021416989369571725,0.016242932033178347,0.00357653623938657,0.21815894307078898
HiroseKoichi__Llama-Salad-4x8B-V3,2024-07-22,0.6136783733826248,0.522131574379448,0.09592145015105741,0.3125,0.373015873015873,0.351811835106383,0.02095308814086939,0.00624111102978452,0.007414529671507423,0.021923384489444957,0.016875839832829347,0.0043536639903563904,0.3781765176725644
HoangHa__Pensez-Llama3.1-8B,2025-02-24,0.32532347504621073,0.4650234334316959,0.1148036253776435,0.28125,0.35978835978835977,0.31258311170212766,0.02016083991260304,0.006166082609624711,0.008420386405639456,0.021265785688273954,0.016515264052842312,0.0042261216140407265,0.30979533422433964
hotmailuser__FalconSlerp2-7B,2024-12-23,0.5582255083179297,0.5492102065613609,0.26661631419939574,0.31473214285714285,0.4470899470899471,0.4140625,0.02137018475895099,0.006111097267722829,0.011292802493279644,0.021965797142222607,0.01783784208354972,0.004490634757261801,0.42498943650429605
hotmailuser__FalconSlerp3-7B,2024-12-23,0.5489833641404805,0.5486894636347857,0.27416918429003023,0.3125,0.4497354497354497,0.41273271276595747,0.021413072765359822,0.0061091128657088205,0.011356490781522488,0.021923384489444957,0.01779518687246069,0.004488502666415532,0.4244683624277839
hotmailuser__Gemma2atlas-27B,2024-12-02,0.6765249537892791,0.6521437250477348,0.2122356495468278,0.35044642857142855,0.4444444444444444,0.4749833776595745,0.020131003392118964,0.005788627318387096,0.010113042193936363,0.02256651759785536,0.017716720990939558,0.004552761176312786,0.46846309650988155
hotmailuser__Gemma2Crono-27B,2024-12-04,0.6654343807763401,0.6481513626106579,0.23716012084592145,0.37276785714285715,0.45634920634920634,0.4632646276595745,0.02030469137804569,0.005773695731665607,0.010679687700641793,0.022870708571624685,0.017954197943354275,0.004546150572948327,0.47385459256409296
hotmailuser__Llama-Hermes-slerp-8B,2024-12-23,0.2680221811460259,0.5295955563270266,0.0755287009063444,0.296875,0.4074074074074074,0.33311170212765956,0.019060638691630338,0.006222374169079163,0.006992386431696593,0.021609729061250887,0.01745452796630194,0.0042970522032214084,0.31842342465241064
hotmailuser__LlamaStock-8B,2025-01-08,0.34750462107208874,0.5313313660822774,0.1714501510574018,0.33705357142857145,0.4126984126984127,0.3806515957446808,0.020491423653415698,0.006246397022496189,0.009827976923847915,0.02235810146577637,0.01740872021410024,0.004426703923024286,0.3634482863472388
hotmailuser__Qwen2.5-HomerSlerp-7B,2024-12-07,0.3807763401109057,0.5611872938725916,0.32628398791540786,0.3080357142857143,0.43783068783068785,0.4548703457446808,0.020895937888190826,0.006203022813354274,0.01193690674758411,0.021836780796366365,0.01789866726373227,0.004539864103677551,0.41149739495999804
hotmailuser__QwenSlerp-14B,2025-01-08,0.6543438077634011,0.6479777816351328,0.3549848942598187,0.38392857142857145,0.46296296296296297,0.5399767287234043,0.02046577943268254,0.005847311936244032,0.012180585457122943,0.02300313291907409,0.01805066450348782,0.004543876922285492,0.5073624577955486
hotmailuser__QwenSlerp-7B,2024-12-23,0.3974121996303142,0.5615344558236417,0.3066465256797583,0.31026785714285715,0.44047619047619047,0.45088098404255317,0.021058812847519905,0.006193345766627074,0.011686430105369702,0.021880380205954585,0.017894955819362072,0.004536420851773781,0.41120303546588577
hotmailuser__QwenSlerp2-14B,2025-01-08,0.6543438077634011,0.6476306196840826,0.35725075528700906,0.37723214285714285,0.4801587301587302,0.5378989361702128,0.02046577943268254,0.005831737911986708,0.012175741793832857,0.02292522878095115,0.018109482133759687,0.0045453566266795056,0.509085831986763
hotmailuser__QwenSparse-7B,2025-01-08,0.07208872458410351,0.28554070473876064,0.0,0.22991071428571427,0.3558201058201058,0.11220079787234043,0.011129868087796107,0.005606783708751846,0.0,0.019901984530139517,0.017064765070705142,0.002877428126207564,0.17592684121683744
