model_dir,BBH,GPQA,IFEval,MATH Lvl 5,MMLU-PRO,MUSR
Khetterman_DarkAtom-12B-v3,51.20638777989932,29.78187919463087,61.734198593066395,11.10271903323263,35.46376329787234,44.576719576719576
Khetterman_Kosmos-8B-v1,52.16108314528728,29.86577181208054,41.291107594515886,9.894259818731117,36.6938164893617,39.15343915343915
Kimargin_GPT-NEO-1.3B-wiki,29.890643985419196,24.496644295302016,19.206815693471103,1.4350453172205437,10.987367021276597,38.75661375661375
KingNish_Qwen2.5-0.5b-Test-ft,32.112480472140255,26.34228187919463,26.708134416681073,1.1329305135951662,16.888297872340424,34.12698412698413
KingNish_Reasoning-Llama-3b-v0.1,43.32581149106058,25.922818791946305,62.24628430342602,10.876132930513595,30.294215425531917,31.613756613756617
KingNish_qwen-1b-continued,29.543482034369035,26.76174496644295,12.547263483113694,0.906344410876133,12.608045212765958,38.492063492063494
KingNish_qwen-1b-continued-v2.1,30.06422496094428,26.76174496644295,11.268323603594018,0.906344410876133,12.782579787234042,41.4021164021164
KingNish_qwen-1b-continued-v2.2,30.133657351154312,25.671140939597315,14.125963554479892,1.5105740181268883,12.62466755319149,35.05291005291005
Kquant03_CognitiveFusion2-4x7B-BF16,40.87831973615692,28.60738255033557,35.665700341759866,5.740181268882175,27.925531914893615,41.4021164021164
Kquant03_L3-Pneuma-8B,49.401145634438464,30.70469798657718,23.74056392593873,5.0604229607250755,31.840093085106385,41.66666666666667
Krystalan_DRT-o1-14B,63.565353237285194,35.23489932885906,40.67662690549963,48.26283987915408,51.78690159574468,47.883597883597886
Krystalan_DRT-o1-7B,54.55650060753341,32.13087248322148,39.28276971768242,44.78851963746224,41.51429521276596,50.79365079365079
Kukedlc_NeuralExperiment-7b-MagicCoder-v7.5,39.697969102586356,29.61409395973154,45.52509563513699,6.646525679758309,28.241356382978722,42.72486772486773
Kukedlc_NeuralLLaMa-3-8b-DT-v0.1,49.71359139038361,30.285234899328863,43.71412297149342,7.250755287009064,37.9155585106383,40.60846560846561
Kukedlc_NeuralLLaMa-3-8b-ORPO-v0.3,45.35670890470405,23.909395973154364,52.75912356990563,4.833836858006042,30.56848404255319,36.904761904761905
Kukedlc_NeuralSynthesis-7B-v0.1,51.20638777989932,28.104026845637588,41.84563624516283,6.3444108761329305,30.4936835106383,43.25396825396825
Kukedlc_NeuralSynthesis-7B-v0.3,51.136955389689284,28.02013422818792,40.78400865259733,7.779456193353475,30.501994680851062,43.386243386243386
Kukedlc_NeuralSynthesis-7b-v0.4-slerp,51.20638777989932,27.768456375838923,39.472599369672466,6.268882175226587,30.42719414893617,43.25396825396825
Kukedlc_Qwen-2.5-7b-Spanish-o1-CoT,55.91043221662906,32.04697986577181,42.10295349672203,24.622356495468278,43.63364361702128,47.75132275132275
Kumar955_Hemanth-llm,51.952785974657175,28.27181208053691,50.451025501225644,7.02416918429003,31.125332446808514,44.84126984126984
LEESM_llama-2-7b-hf-lora-oki100p,34.71619510501649,26.929530201342285,25.129434345314877,1.2084592145015105,18.558843085106382,36.77248677248677
LEESM_llama-2-7b-hf-lora-oki10p,35.09807325117168,25.419463087248324,22.701432199896278,1.283987915407855,16.788563829787233,34.65608465608466
LEESM_llama-3-8b-bnb-4b-kowiki231101,41.17340739454956,27.097315436241608,16.848739123303943,1.3595166163141994,24.251994680851062,35.44973544973545
LEESM_llama-3-Korean-Bllossom-8B-trexlab-oki10p,43.13487241798299,27.516778523489933,21.372513818889434,4.682779456193353,31.765292553191486,38.62433862433862
LGAI-EXAONE_EXAONE-3.0-7.8B-Instruct,41.43377885783718,26.593959731543627,71.92826145737754,30.438066465256796,35.77127659574468,36.507936507936506
LGAI-EXAONE_EXAONE-3.5-2.4B-Instruct,40.722096858184344,26.593959731543627,79.50449252428002,36.78247734138973,32.804188829787236,36.507936507936506
LGAI-EXAONE_EXAONE-3.5-32B-Instruct,57.35115431348724,28.7751677852349,83.91833668000905,51.283987915407856,46.36801861702128,37.96296296296296
LGAI-EXAONE_EXAONE-3.5-7.8B-Instruct,47.300815830584966,25.75503355704698,81.3604569209697,47.507552870090635,41.331449468085104,37.698412698412696
LLM360_K2,49.59208470751605,27.684563758389263,22.52157608478836,2.719033232628399,30.044880319148938,39.682539682539684
LLM360_K2-Chat,53.37614997396285,30.620805369127517,51.517639862232215,10.347432024169184,33.71010638297872,45.63492063492063
LLM4Binary_llm4decompile-1.3b-v2,32.424926228085404,23.573825503355707,22.67893633337323,1.283987915407855,12.092752659574469,40.60846560846561
Lambent_qwen2.5-reinstruct-alternate-lumen-14B,64.38118382225309,37.667785234899334,47.93813747523238,19.788519637462233,53.881316489361694,47.61904761904761
Langboat_Mengzi3-8B-Chat,46.571775733379624,27.432885906040266,51.3977357854936,9.06344410876133,31.416223404255316,40.74074074074074
LenguajeNaturalAI_leniachat-gemma-2b-v0,30.428745009546954,26.593959731543627,21.497404664069116,0.3021148036253776,11.702127659574469,36.507936507936506
LenguajeNaturalAI_leniachat-qwen2-1.5B-v0,36.66030203089741,26.174496644295303,22.211842356059698,1.0574018126888218,18.799867021276594,37.43386243386244
LeroyDyer_CheckPoint_A,47.266099635479954,28.355704697986578,45.12792723307491,5.8912386706948645,28.798204787234045,42.195767195767196
LeroyDyer_CheckPoint_B,47.578545391425095,29.026845637583893,44.39852923576111,7.175226586102719,29.072473404255316,38.88888888888889
LeroyDyer_CheckPoint_C,45.56500607533414,27.097315436241608,34.76896855897906,5.5135951661631415,30.211103723404253,43.386243386243386
LeroyDyer_LCARS_AI_001,42.35375802812012,26.34228187919463,31.094495937445977,2.3413897280966767,26.70378989361702,43.783068783068785
LeroyDyer_LCARS_AI_1x4_003_SuperAI,48.93247700052074,28.27181208053691,41.111251479407976,5.740181268882175,29.720744680851062,44.97354497354497
LeroyDyer_LCARS_AI_StarTrek_Computer,44.15900017358098,26.76174496644295,35.8256093831035,4.078549848942599,24.5844414893617,39.41798941798942
LeroyDyer_LCARS_TOP_SCORE,51.050164901926756,28.60738255033557,43.70658741029357,6.722054380664652,30.310837765957448,42.857142857142854
LeroyDyer_Mixtral_AI_SwahiliTron_7b,30.15101544870682,26.51006711409396,15.33996462718919,1.3595166163141994,12.076130319148938,34.12698412698413
LeroyDyer_SpydazWebAI_Human_AGI,33.37962159347336,28.27181208053691,33.88221031308041,1.4350453172205437,14.785571808510639,39.55026455026455
LeroyDyer_SpydazWebAI_Human_AGI_001,34.1086616906787,29.86577181208054,31.181930610779396,1.9637462235649545,14.261968085106384,39.81481481481482
LeroyDyer_SpydazWeb_AI_CyberTron_Ultra_7b,47.85627495226523,29.278523489932883,15.557276914143362,1.3595166163141994,28.65691489361702,41.269841269841265
LeroyDyer_SpydazWeb_AI_HumanAGI_001_M2,48.68946363478563,28.942953020134226,39.39513823322118,3.8519637462235647,30.0531914893617,44.97354497354497
LeroyDyer_SpydazWeb_AI_HumanAGI_002,50.21697621940635,28.691275167785236,40.87643009437183,6.646525679758309,30.585106382978722,48.544973544973544
LeroyDyer_SpydazWeb_AI_HumanAI_001,33.2581149106058,28.859060402684566,22.516589316347293,1.6616314199395772,12.70777925531915,38.492063492063494
LeroyDyer_SpydazWeb_AI_HumanAI_006,32.66793959382051,28.02013422818792,14.300832901146734,1.0574018126888218,11.353058510638297,35.58201058201058
LeroyDyer_SpydazWeb_AI_HumanAI_007,33.95243881270613,28.859060402684566,33.51751131442351,2.2658610271903323,13.522273936170212,40.87301587301587
LeroyDyer_SpydazWeb_AI_HumanAI_009_CHAT,32.89359486200312,28.104026845637588,29.73310815303395,1.6616314199395772,14.32845744680851,41.269841269841265
LeroyDyer_SpydazWeb_AI_HumanAI_010_CHAT,33.153966325290746,25.922818791946305,25.069482306945567,1.812688821752266,14.303523936170212,41.269841269841265
LeroyDyer_SpydazWeb_AI_HumanAI_011_INSTRUCT,35.13278944627668,27.936241610738254,31.48667757106699,1.4350453172205437,15.949135638297873,38.22751322751323
LeroyDyer_SpydazWeb_AI_HumanAI_011_INSTRUCT_ML,39.697969102586356,29.278523489932883,37.524213531208304,2.56797583081571,20.18783244680851,42.32804232804233
LeroyDyer_SpydazWeb_AI_HumanAI_011_INSTRUCT_ML_r1,48.359659781287974,29.278523489932883,40.496770790391714,5.5135951661631415,29.562832446808514,39.15343915343915
LeroyDyer_SpydazWeb_AI_HumanAI_012_INSTRUCT_IA,45.39142509980906,29.949664429530205,30.664858131978708,4.45619335347432,23.179853723404257,42.46031746031746
LeroyDyer_SpydazWeb_AI_HumanAI_012_INSTRUCT_MX,31.24457559451484,29.110738255033556,30.65987136353764,1.5105740181268883,11.070478723404255,34.39153439153439
LeroyDyer_SpydazWeb_AI_HumanAI_012_INSTRUCT_XA,44.471445929526126,31.29194630872483,37.97634720319862,4.003021148036254,23.88630319148936,41.4021164021164
LeroyDyer_SpydazWeb_AI_HumanAI_RP,33.119250130185726,27.516778523489933,25.411685439079417,1.283987915407855,13.23969414893617,38.75661375661375
LeroyDyer_SpydazWeb_AI_HumanAI_TextVision,33.188682520395766,29.194630872483224,30.62740196013245,1.4350453172205437,13.871343085106384,39.285714285714285
LeroyDyer_SpydazWeb_HumanAI_M1,35.41051900711682,26.76174496644295,35.820622614662426,2.492447129909366,16.63065159574468,36.64021164021164
LeroyDyer_SpydazWeb_HumanAI_M2,39.12515188335359,27.936241610738254,37.50171766468526,2.8700906344410875,20.10472074468085,37.43386243386244
LeroyDyer_SpydazWeb_HumanAI_M3,30.914771741017184,27.097315436241608,15.78711153073844,0.906344410876133,11.486037234042554,39.021164021164026
LeroyDyer__Spydaz_Web_AI_12,31.279291789619855,26.845637583892618,27.64985793250797,1.3595166163141994,11.36968085106383,35.714285714285715
LeroyDyer__Spydaz_Web_AI_14,29.682346814789103,26.593959731543627,18.11770546594148,1.2084592145015105,11.394614361702128,33.86243386243386
LeroyDyer__Spydaz_Web_AI_BIBLE_002,32.58114910605798,28.439597315436245,21.949538336059433,1.7371601208459215,13.680186170212766,33.99470899470899
LeroyDyer__Spydaz_Web_AI_ChatML_002,30.75854886304461,25.75503355704698,24.12277202267761,1.1329305135951662,10.945811170212766,36.11111111111111
LeroyDyer__Spydaz_Web_AI_ChatQA,31.990973789272697,26.593959731543627,14.14591062824417,0.9818731117824773,14.752327127659576,34.39153439153439
LeroyDyer__Spydaz_Web_AI_ChatQA_003,31.34872417982989,27.097315436241608,22.091938279321088,1.0574018126888218,11.328125,38.095238095238095
LightningRodLabs_Flashlight-v1.0,68.52976913730255,34.22818791946309,67.4544652632792,49.69788519637463,54.02260638297872,40.87301587301587
LightningRodLabs_Flashlight-v1.1,68.8074986981427,33.9765100671141,67.20967034136092,53.24773413897282,54.15558510638297,40.34391534391534
LightningRodLabs_Flashlight-v1.2,32.25134525256032,23.573825503355707,43.599205663195875,15.55891238670695,24.850398936170212,45.370370370370374
Lil-R_2_PRYMMAL-ECE-2B-SLERP-V1,42.77035236938032,30.620805369127517,58.23459531820016,9.138972809667674,26.778590425531917,43.65079365079365
Lil-R_2_PRYMMAL-ECE-2B-SLERP-V2,43.5861829543482,29.78187919463087,55.42693386880144,9.441087613293051,27.44348404255319,44.70899470899471
Lil-R_2_PRYMMAL-ECE-7B-SLERP,,,55.77412376937636,36.329305135951664,45.071476063829785,
Lil-R_2_PRYMMAL-ECE-7B-SLERP-V1,30.237805936469364,25.083892617449667,10.733742026711349,0.0755287009063444,11.236702127659575,39.021164021164026
Lil-R_2_PRYMMAL-ECE-7B-SLERP-V2,30.237805936469364,25.083892617449667,10.733742026711349,0.0755287009063444,11.236702127659575,39.021164021164026
Lil-R_2_PRYMMAL-ECE-7B-SLERP-V3,35.42787710466933,25.671140939597315,22.346706738121515,0.6042296072507553,18.168218085106382,41.00529100529101
Lil-R_PRYMMAL-ECE-1B-SLERP-V1,41.485853150494705,27.600671140939596,28.74395492847866,10.347432024169184,29.25531914893617,39.682539682539684
Lil-R_PRYMMAL-ECE-7B-SLERP-V8,29.352542961291444,25.0,12.58471965495995,0.9818731117824773,11.278257978723403,36.24338624338625
LilRg_10PRYMMAL-3B-slerp,52.99427182780767,32.13087248322148,19.45903535951276,14.954682779456194,38.81316489361702,45.23809523809524
LilRg_ECE-1B-merge-PRYMMAL,41.9024474917549,28.104026845637588,27.122811916825135,10.120845921450151,29.064162234042552,37.96296296296296
LilRg_ECE_Finetunning,47.09251865995487,28.27181208053691,4.453849120334047,4.531722054380665,31.914893617021278,38.35978835978836
LilRg_PRYMMAL-6B-slerp,28.501996181218537,24.580536912751676,11.533065599276586,0.0,11.07878989361702,36.904761904761905
LilRg_PRYMMAL-ECE-7B-SLERP-V3,29.38725915639646,25.671140939597315,12.432346174816153,0.9818731117824773,11.269946808510637,36.64021164021164
LilRg_PRYMMAL-ECE-7B-SLERP-V4,29.38725915639646,25.671140939597315,12.492298213185459,0.9818731117824773,11.269946808510637,36.64021164021164
LilRg_PRYMMAL-ECE-7B-SLERP-V5,29.38725915639646,25.671140939597315,12.492298213185459,0.9818731117824773,11.269946808510637,36.64021164021164
LilRg_PRYMMAL-ECE-7B-SLERP-V6,29.38725915639646,25.671140939597315,12.432346174816153,0.9818731117824773,11.269946808510637,36.64021164021164
LilRg_PRYMMAL-ECE-7B-SLERP-V7,29.38725915639646,25.671140939597315,12.492298213185459,0.9818731117824773,11.269946808510637,36.64021164021164
LilRg_PRYMMAL-slerp-Merge,53.480298559277905,32.04697986577181,30.440010283824698,16.1631419939577,38.630319148936174,46.2962962962963
LimYeri_CodeMind-Llama3-8B-unsloth_v2-merged,48.359659781287974,26.51006711409396,69.46280314011268,6.646525679758309,35.05651595744681,33.06878306878307
LimYeri_CodeMind-Llama3-8B-unsloth_v3-merged,48.93247700052074,25.838926174496645,67.62933460994606,6.797583081570997,34.95678191489361,33.46560846560847
LimYeri_CodeMind-Llama3-8B-unsloth_v4-one-DPO-merged,48.272869293525424,26.845637583892618,64.92406813920397,6.495468277945619,33.53557180851064,35.978835978835974
LimYeri_CodeMind-Llama3-8B-unsloth_v4-one-merged,47.12723485505988,30.956375838926174,32.10869382128308,5.5135951661631415,33.527260638297875,40.60846560846561
LimYeri_CodeMind-Llama3.1-8B-unsloth-merged,46.86686339177226,26.426174496644293,64.90157227268092,10.876132930513595,33.40259308510639,37.43386243386244
Locutusque_CollectiveLM-Falcon-3-7B,50.7203610484291,32.5503355704698,39.182812714708085,21.827794561933533,35.9873670212766,38.75661375661375
Locutusque_Hercules-6.0-Llama-3.1-8B,47.977781635132786,26.426174496644293,66.30041622893921,13.36858006042296,36.14527925531915,36.11111111111111
Locutusque_Hercules-6.1-Llama-3.1-8B,46.32876236764451,26.090604026845636,60.06806384836678,17.598187311178247,36.68550531914894,35.44973544973545
Locutusque_Llama-3-NeuralHercules-5.0-8B,38.88213851761847,26.845637583892618,44.89310584803876,3.625377643504532,29.330119680851062,38.75661375661375
Locutusque_Llama-3-Yggdrasil-2.0-8B,47.318173928137476,26.25838926174497,53.70583385417359,6.873111782477341,31.6655585106383,39.682539682539684
Locutusque_TinyMistral-248M-v2.5,30.08158305849679,25.083892617449667,13.36409615376091,0.0,11.353058510638297,37.698412698412696
Luni_StarDust-12b-v1,53.34143377885784,27.600671140939596,54.59259210007226,7.628398791540786,34.11735372340425,43.12169312169312
Luni_StarDust-12b-v2,53.844818607880576,29.36241610738255,56.286209479735994,6.873111782477341,34.391622340425535,43.25396825396825
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v3,64.67627148064572,38.171140939597315,70.33460108068813,41.616314199395774,53.93949468085106,48.01587301587302
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v5,64.46797431001562,36.241610738255034,74.85084021507377,43.58006042296073,51.404587765957444,44.576719576719576
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v6,64.46797431001562,37.75167785234899,70.4320092909037,39.577039274924466,53.922872340425535,47.61904761904761
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v7-rebase,64.03402187120292,37.5,69.3054428915278,34.06344410876133,52.76761968085106,48.80952380952381
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8,64.50269050512064,38.6744966442953,73.83919112399543,41.69184290030212,53.64860372340425,49.60317460317461
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8.5,64.29439333449054,38.00335570469799,59.286249373883514,36.5558912386707,52.90059840425532,47.61904761904761
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8.6,64.39854191980558,38.422818791946305,59.19382793210903,40.70996978851964,53.99767287234043,49.47089947089947
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8.7,64.84985245617081,38.00335570469799,72.71262472461957,42.37160120845921,53.981050531914896,48.94179894179894
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8.9,64.72834577330325,37.919463087248324,72.71761149306064,41.46525679758308,53.8563829787234,49.074074074074076
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v9-stock,65.54417635827113,38.422818791946305,65.13639365771708,41.842900302114806,54.12234042553191,48.148148148148145
Lyte_Llama-3.1-8B-Instruct-Reasoner-1o1_v0.3,49.401145634438464,27.01342281879195,70.98155117310957,19.033232628398792,36.178523936170215,34.523809523809526
Lyte_Llama-3.2-1B-Instruct-COT-RL-Expriement1-EP04,34.88977608054157,26.006711409395972,57.73503193748144,6.646525679758309,18.425864361702125,32.27513227513227
Lyte_Llama-3.2-3B-Overthinker,43.20430480819302,25.922818791946305,64.07975283359264,2.643504531722054,29.853723404255316,34.12698412698413
M4-ai_TinyMistral-248M-v3,28.48463808366603,24.07718120805369,16.386631914431486,0.0,11.319813829787234,37.83068783068783
MEscriva_ECE-PRYMMAL-0.5B-FT-V5-MUSR-Mathis,30.324596424231903,25.16778523489933,8.662903318749807,1.0574018126888216,11.544215425531915,40.07936507936508
MLP-KTLim_llama-3-Korean-Bllossom-8B,48.8456865127582,26.25838926174497,51.12800702136997,10.196374622356496,35.9375,36.64021164021164
MTSAIR_Cotype-Nano,38.36139559104323,27.01342281879195,37.47922179816221,9.743202416918429,24.767287234042552,32.804232804232804
MTSAIR_MultiVerse_70B,61.29144245790661,35.40268456375839,52.49183278146429,19.259818731117825,48.60372340425532,47.354497354497354
Magpie-Align_Llama-3-8B-Magpie-Align-SFT-v0.1,45.8948099288318,26.25838926174497,43.61416596851908,4.984894259818732,28.631981382978722,32.67195767195767
Magpie-Align_Llama-3-8B-Magpie-Align-SFT-v0.3,45.53028988022913,26.593959731543627,50.63586838477463,6.268882175226587,29.022606382978722,34.12698412698413
Magpie-Align_Llama-3-8B-Magpie-Align-v0.1,47.71741017184517,27.684563758389263,40.27192294223771,4.607250755287009,30.011635638297875,30.82010582010582
Magpie-Align_Llama-3-8B-Magpie-Align-v0.3,45.53028988022913,26.51006711409396,44.97056698449005,5.664652567975831,31.341422872340424,33.99470899470899
Magpie-Align_Llama-3.1-8B-Magpie-Align-SFT-v0.1,47.42232251345253,26.090604026845636,47.82067137417608,8.987915407854985,29.429853723404253,33.86243386243386
Magpie-Align_Llama-3.1-8B-Magpie-Align-v0.1,45.92952612393682,26.34228187919463,44.578385350869034,0.0,32.62134308510639,31.349206349206348
Magpie-Align_MagpieLM-8B-Chat-v0.1,41.4684950529422,26.174496644295303,37.00714105240761,6.117824773413897,31.94813829787234,34.92063492063492
Magpie-Align_MagpieLM-8B-SFT-v0.1,45.30463461204652,26.76174496644295,47.20619068515982,7.552870090634441,29.895279255319153,36.37566137566138
ManoloPueblo_ContentCuisine_1-7B-slerp,51.50147543829197,30.285234899328863,39.070444199169316,7.326283987915408,30.535239361702125,46.69312169312169
ManoloPueblo_LLM_MERGE_CC2,51.72713070647457,30.453020134228186,38.53087585384557,6.419939577039275,30.319148936170215,45.8994708994709
ManoloPueblo_LLM_MERGE_CC3,52.2131574379448,30.956375838926174,39.58751667797001,7.930513595166164,31.55751329787234,46.69312169312169
MarinaraSpaghetti_NemoReRemix-12B,55.11195972921368,31.79530201342282,33.42508987264902,9.06344410876133,35.979055851063826,44.97354497354497
MarinaraSpaghetti_Nemomix-v4.0-12B,52.40409651102239,29.194630872483224,55.74664113441224,10.80060422960725,36.12865691489361,42.32804232804233
Marsouuu_MiniMathExpert-2_61B-ECE-PRYMMAL-Martial,39.1598680784586,27.516778523489933,25.484159807089636,7.401812688821751,22.73936170212766,40.74074074074074
Marsouuu_MiniQwenMathExpert-ECE-PRYMMAL-Martial,41.885089394202396,28.187919463087248,27.94961812435449,11.404833836858005,29.222074468085108,38.62433862433862
Marsouuu_MistralBase-4x7B-MoE-ECE-PRYMMAL-Martial,34.42110744662385,25.922818791946305,16.97362996848362,0.3021148036253776,13.788231382978724,39.81481481481482
Marsouuu_general3B-ECE-PRYMMAL-Martial,53.77538621767054,31.963087248322147,27.222658102722995,15.483383685800604,38.763297872340424,46.95767195767196
Marsouuu_general3Bv2-ECE-PRYMMAL-Martial,56.08401319215414,31.04026845637584,56.92817280371636,36.70694864048338,44.98005319148936,43.91534391534391
Marsouuu_lareneg1_78B-ECE-PRYMMAL-Martial,41.885089394202396,28.187919463087248,27.94961812435449,11.404833836858005,29.222074468085108,38.62433862433862
Marsouuu_lareneg3B-ECE-PRYMMAL-Martial,54.38291963200833,32.466442953020135,33.032908239028,15.181268882175228,37.66622340425532,47.22222222222222
Marsouuu_lareneg3Bv2-ECE-PRYMMAL-Martial,55.979864606839094,31.963087248322147,57.532679955850476,36.5558912386707,45.11303191489361,43.65079365079365
MaziyarPanahi_Calme-4x7B-MoE-v0.1,50.78979343863913,28.187919463087248,43.15205875964663,8.006042296072508,30.56848404255319,41.93121693121693
MaziyarPanahi_Calme-4x7B-MoE-v0.2,50.876583926401665,27.936241610738254,42.9447200095746,7.401812688821751,30.576795212765955,43.12169312169312
MaziyarPanahi_Llama-3-70B-Instruct-v0.1,53.20256899843777,28.439597315436245,47.14380067110822,14.954682779456194,46.17686170212766,44.17989417989418
MaziyarPanahi_Llama-3-8B-Instruct-v0.10,49.00190939073077,30.87248322147651,76.67433520835827,4.909365558912387,38.6220079787234,42.06349206349206
MaziyarPanahi_Llama-3-8B-Instruct-v0.8,49.453219927095994,30.536912751677853,75.12311777195619,7.099697885196375,38.51396276595745,41.93121693121693
MaziyarPanahi_Llama-3-8B-Instruct-v0.9,49.17549036625586,30.788590604026844,76.3046494412603,7.326283987915408,38.45578457446808,41.4021164021164
MaziyarPanahi_Qwen1.5-MoE-A2.7B-Wikihow,38.916854712723485,27.516778523489933,29.543278501043897,8.23262839879154,23.8031914893617,34.92063492063492
MaziyarPanahi_Qwen2-7B-Instruct-v0.1,50.84186773129665,28.523489932885905,33.52249808286458,20.39274924471299,38.57214095744681,44.31216931216932
MaziyarPanahi_Qwen2-7B-Instruct-v0.8,46.12046519701441,29.36241610738255,27.747266142723525,17.673716012084594,35.66323138297872,42.857142857142854
MaziyarPanahi_calme-2.1-llama3.1-70b,64.31175143204305,32.802013422818796,84.34298771703524,41.012084592145015,52.82579787234043,43.65079365079365
MaziyarPanahi_calme-2.1-phi3-4b,55.650060753341435,32.969798657718115,55.2520645221346,4.305135951661631,37.458444148936174,40.07936507936508
MaziyarPanahi_calme-2.1-phi3.5-4b,54.67800729040098,34.395973154362416,56.59095644002359,14.425981873111782,39.35339095744681,39.81481481481482
MaziyarPanahi_calme-2.1-qwen2-72b,69.55389689290054,38.08724832214765,81.62774770941104,36.027190332326285,54.147273936170215,47.22222222222222
MaziyarPanahi_calme-2.1-qwen2-7b,50.06075334143378,28.942953020134226,38.16119008674761,23.11178247734139,36.92652925531915,44.31216931216932
MaziyarPanahi_calme-2.1-qwen2.5-72b,72.4526991841694,36.3255033557047,86.62360315075112,2.2658610271903323,56.19182180851063,42.857142857142854
MaziyarPanahi_calme-2.1-rys-78b,70.85575420933866,39.42953020134228,81.35547015252862,39.42598187311178,54.43816489361703,46.82539682539682
MaziyarPanahi_calme-2.2-llama3-70b,63.981947578545395,34.144295302013425,82.08486814984242,22.9607250755287,52.06948138297872,44.31216931216932
MaziyarPanahi_calme-2.2-llama3.1-70b,67.80072904009721,32.466442953020135,85.92667455684251,43.65558912386707,54.147273936170215,45.23809523809524
MaziyarPanahi_calme-2.2-phi3-4b,55.05988543655616,32.13087248322148,50.69083365470286,2.3413897280966767,38.13996010638298,39.682539682539684
MaziyarPanahi_calme-2.2-qwen2-72b,69.31088352716543,37.41610738255034,80.08151704145003,45.31722054380665,54.3467420212766,44.97354497354497
MaziyarPanahi_calme-2.2-qwen2-7b,51.83127929178962,29.110738255033556,35.97299609480623,21.45015105740181,38.987699468085104,43.51851851851852
MaziyarPanahi_calme-2.2-qwen2.5-72b,72.60892206214199,35.90604026845637,84.76763875406145,58.91238670694864,56.175199468085104,41.93121693121693
MaziyarPanahi_calme-2.2-rys-78b,70.71688942891859,40.68791946308725,79.86420475449584,40.70996978851964,53.8563829787234,45.23809523809524
MaziyarPanahi_calme-2.3-llama3-70b,63.66950182260024,33.808724832214764,80.10401290797307,23.26283987915408,52.04454787234043,42.46031746031746
MaziyarPanahi_calme-2.3-llama3.1-70b,68.6165596250651,34.395973154362416,86.04657863358112,39.274924471299094,53.63198138297872,45.5026455026455
MaziyarPanahi_calme-2.3-phi3-4b,55.07724353410867,31.79530201342282,49.26450706348046,14.72809667673716,38.28125,39.81481481481482
MaziyarPanahi_calme-2.3-qwen2-72b,65.6830411386912,37.164429530201346,38.49840645044039,14.72809667673716,54.18882978723404,41.00529100529101
MaziyarPanahi_calme-2.3-qwen2-7b,50.37319909737893,29.697986577181208,38.24862476008103,20.694864048338367,36.11203457446808,44.17989417989418
MaziyarPanahi_calme-2.3-rys-78b,70.97726089220622,40.43624161073826,80.65854155862002,39.803625377643506,54.753989361702125,45.370370370370374
MaziyarPanahi_calme-2.4-llama3-70b,63.89515709078285,33.9765100671141,50.27371817887649,22.658610271903324,52.03623670212766,42.72486772486773
MaziyarPanahi_calme-2.4-qwen2-7b,50.68564485332408,28.355704697986578,32.995452067181745,20.31722054380665,39.768949468085104,44.44444444444444
MaziyarPanahi_calme-2.4-rys-78b,72.59156396458948,40.26845637583892,80.10899967641414,40.70996978851964,70.0216090425532,57.53968253968254
MaziyarPanahi_calme-2.5-qwen2-7b,48.65474743968061,31.04026845637584,31.449221399220733,22.58308157099698,36.81848404255319,45.63492063492063
MaziyarPanahi_calme-2.6-qwen2-7b,48.93247700052074,28.43959731543625,34.42676542684522,12.16012084592145,37.31715425531915,45.767195767195766
MaziyarPanahi_calme-2.7-qwen2-7b,48.51588265926055,29.110738255033556,35.92301759331906,12.084592145015106,37.05119680851064,48.148148148148145
MaziyarPanahi_calme-3.1-baguette-3b,46.537059538274605,28.60738255033557,62.34369251364158,25.604229607250755,33.992686170212764,39.94708994708995
MaziyarPanahi_calme-3.1-instruct-3b,47.82155875716022,28.60738255033557,43.359397509718654,17.749244712990937,35.5718085106383,39.41798941798942
MaziyarPanahi_calme-3.1-instruct-78b,72.8345773303246,39.59731543624161,81.35547015252862,39.274924471299094,71.8500664893617,58.730158730158735
MaziyarPanahi_calme-3.1-llamaloi-3b,45.66915466064919,28.104026845637588,73.75175645066203,16.76737160120846,32.047872340425535,35.05291005291005
MaziyarPanahi_calme-3.2-baguette-3b,46.81478909911474,29.446308724832214,63.38282423968404,28.247734138972806,33.37765957446808,40.07936507936508
MaziyarPanahi_calme-3.2-instruct-3b,48.307585488630444,28.355704697986578,55.33196363426819,21.676737160120847,36.52759308510639,40.34391534391534
MaziyarPanahi_calme-3.2-instruct-78b,72.97344211074466,40.26845637583892,80.62607215521483,40.33232628398791,73.03025265957447,60.05291005291006
MaziyarPanahi_calme-3.3-baguette-3b,46.39819475785454,28.02013422818792,63.59514975819713,38.066465256797585,33.41921542553192,39.15343915343915
