id,domain,fineweb_edu,fluency_en,modernbert_cleanliness,modernbert_readability,modernbert_reasoning,modernbert_professionalism,dsir_books,dsir_wiki,dsir_math,qurater,ad_en,rps_doc_word_count,rps_doc_num_sentences,rps_doc_unigram_entropy,rps_doc_frac_unique_words,rps_doc_frac_no_alph_words,rps_doc_frac_chars_top_2gram,rps_doc_frac_chars_top_3gram,rps_lines_uppercase_letter_fraction,rps_lines_ending_with_terminal_punctution_mark,rps_lines_numerical_chars_fraction,rps_doc_mean_word_length
BkiUd7_xK6EuNBRhI0_F,arxiv,2.419147491455078,-0.177734375,-0.4755045572916667,-0.5734049479166666,-0.3448893229166667,0.005696614583333333,-33897.35099732,-33334.49941905,-22924.58698702,3.34014892578125,0.2578125,3428.0,178.0,5.51573954,22.170361726954493,35.997335997335995,1.9447092469018112,0.6101048617731172,18.44671386196127,49.21135646687697,1.9878382195668474,4.590140023337223
BkiUdQs5qhDBLTI4ufm5,arxiv,2.0309886932373047,-0.06103515625,-0.3538004557291667,-0.4899088541666667,-0.31494140625,-0.08365885416666667,-69372.29996441,-68022.47628904,-47812.80271082,4.6669921875,0.0947265625,18276.0,1263.0,6.19933599,11.812359735070338,25.573763624049548,0.5812995477764148,0.2435050074150021,27.40187358956645,46.125,3.8162725541510345,5.977128474502079
BkiUdGc25V5ijU6aQ50T,arxiv,1.9611448049545288,-0.052734375,-0.5985361735026041,-0.51513671875,-0.5133463541666666,-0.072265625,-42047.72048611,-41163.95236179,-25749.56509874,3.22540283203125,0.3505859375,6464.0,579.0,6.30150989,27.18131188118812,34.31125896662854,0.7382408774520144,0.9642329827944678,8.656620029421745,16.561844863731658,5.186197664123967,5.134127475247524
BkiUdtXxK6mkyCfOCqFx,arxiv,1.8387290239334106,-0.2080078125,-0.6155598958333334,-0.44921875,-0.3912760416666667,-0.06673177083333333,-20907.7629493,-20601.75583047,-14568.63316763,5.108642578125,0.3359375,3648.0,158.0,5.86113405,30.235745614035086,24.57514104975209,1.988534575420996,2.418487997133644,4.968019092168723,11.851851851851853,1.9293020277130504,6.120614035087719
BkiUe_XxK7IAFzA-hM6e,arxiv,2.421128034591675,-0.1533203125,-0.591796875,-0.591796875,-0.4656575520833333,-0.044596354166666664,-91767.52123116,-90639.48308709,-55111.08586726,3.1993408203125,0.27734375,5616.0,760.0,6.33938185,29.807692307692307,48.441711901333036,0.7212188598731857,0.2884875439492743,11.045046257674299,27.109783420463028,10.623659268203529,5.925391737891738
BkiUdWg4eIfiUSUPXKB7,arxiv,2.5729756355285645,-0.212890625,-0.446014404296875,-0.4002278645833333,-0.37109375,-0.07291666666666667,-41383.1211256,-41666.15309869,-27750.52758364,5.56982421875,0.3125,6191.0,422.0,5.98563922,22.75884348247456,27.808248176587185,0.6715828285488543,0.9691861996312879,10.664542870604548,64.19753086419753,1.035973852413853,6.133096430302051
BkiUdrY4uzlhYyxW4AF9,arxiv,1.8076921701431274,-0.15283203125,-0.442626953125,-0.5143229166666666,-0.3855794270833333,0.0006510416666666666,-57741.95581694,-57529.22065423,-34812.38205881,4.8319091796875,0.123046875,5976.0,280.0,5.68556671,16.030789825970547,41.022964509394576,0.7636431365244924,0.6258148631029987,46.77108242440656,54.94505494505495,2.6249931703670626,4.492135207496653
BkiUbKA5qg5A53uryxlc,arxiv,1.2115373611450195,-0.1826171875,-0.23990885416666666,-0.441650390625,-0.23844401041666666,0.03515625,-49380.92777422,-49076.10444547,-31450.86340519,5.082275390625,0.326171875,5081.0,216.0,6.00887876,22.67270222397166,38.005507003471806,0.7213405837309955,1.1948359412569822,32.41302407649482,44.35107376283847,4.774741758491614,5.3204093682346
BkiUb0PxK4tBViZLEMtF,arxiv,1.687995195388794,-0.0966796875,-0.5029296875,-0.6458333333333334,-0.3961588541666667,-0.026204427083333332,-64874.03985759,-64477.57588261,-40432.53687503,4.810302734375,0.2421875,3366.0,268.0,5.74844847,27.89661319073084,36.53292997421147,0.9251660076102366,1.7160337237931806,30.967809334147905,42.79475982532751,4.075169519038445,7.9637551990493165
BkiUdaU5qsBC_MvyfcJ2,arxiv,1.4194282293319702,0.00634765625,-0.5475260416666666,-0.5808919270833334,-0.4622395833333333,-0.032877604166666664,-65101.52870364,-64511.01993619,-42349.49529303,0.211181640625,0.1318359375,8111.0,814.0,6.13740103,21.107138453951425,30.117506917645883,0.3391785096496286,1.8722653732659498,15.070506446198198,26.75233644859813,5.166704742556441,7.269880409320676
BkiUbME4uBhhxLtiL-az,arxiv,1.350717544555664,-0.2216796875,-0.4762776692708333,-0.46484375,-0.3531901041666667,0.024251302083333332,-53382.13092454,-52936.89547423,-34444.89101084,5.11181640625,0.310546875,6194.0,370.0,5.87693045,20.7458831126897,33.66710985540968,1.3832710655509928,0.5279896254670083,25.935403879167364,43.673469387755105,1.1685942098362954,5.228769777203746
BkiUbL04eIZijQpFYT83,arxiv,2.1565487384796143,0.185546875,-0.3899739583333333,-0.486328125,-0.38525390625,-0.11328125,-25699.37763805,-25608.8434753,-20340.44905015,4.73193359375,-0.0517578125,8897.0,517.0,6.25157857,21.760143868719794,21.456560930911692,0.4367867365525445,0.936768149882904,48.118700314656074,69.72704714640199,1.7595822694965042,6.04720692368214
BkiUd1M4eIXgu5UZgI1J,arxiv,1.4645164012908936,-0.107177734375,-0.4029134114583333,-0.5849609375,-0.5499674479166666,-0.078125,-31887.24696062,-31556.29785128,-20840.84226068,0.2177734375,0.0859375,4250.0,410.0,6.21528172,32.94117647058823,31.66358405260995,0.7840062720501764,13.456398560279393,22.72595998524225,28.254847645429365,7.2232940546305064,6.602588235294117
