_dir,_model,leaderboard,leaderboard_bbh,leaderboard_bbh_boolean_expressions,leaderboard_bbh_causal_judgement,leaderboard_bbh_date_understanding,leaderboard_bbh_disambiguation_qa,leaderboard_bbh_formal_fallacies,leaderboard_bbh_geometric_shapes,leaderboard_bbh_hyperbaton,leaderboard_bbh_logical_deduction_five_objects,leaderboard_bbh_logical_deduction_seven_objects,leaderboard_bbh_logical_deduction_three_objects,leaderboard_bbh_movie_recommendation,leaderboard_bbh_navigate,leaderboard_bbh_object_counting,leaderboard_bbh_penguins_in_a_table,leaderboard_bbh_reasoning_about_colored_objects,leaderboard_bbh_ruin_names,leaderboard_bbh_salient_translation_error_detection,leaderboard_bbh_snarks,leaderboard_bbh_sports_understanding,leaderboard_bbh_temporal_sequences,leaderboard_bbh_tracking_shuffled_objects_five_objects,leaderboard_bbh_tracking_shuffled_objects_seven_objects,leaderboard_bbh_tracking_shuffled_objects_three_objects,leaderboard_bbh_web_of_lies,leaderboard_gpqa,leaderboard_gpqa_diamond,leaderboard_gpqa_extended,leaderboard_gpqa_main,leaderboard_ifeval,leaderboard_math_hard,leaderboard_math_algebra_hard,leaderboard_math_counting_and_prob_hard,leaderboard_math_geometry_hard,leaderboard_math_intermediate_algebra_hard,leaderboard_math_num_theory_hard,leaderboard_math_prealgebra_hard,leaderboard_math_precalculus_hard,leaderboard_mmlu_pro,leaderboard_musr,leaderboard_musr_murder_mysteries,leaderboard_musr_object_placements,leaderboard_musr_team_allocation,G_leaderboard_bbh,G_leaderboard_math_hard,G_leaderboard_gpqa,G_leaderboard_musr,G_leaderboard,leaderboard_arc_challenge
DreadPoor_BaeZel_V3-8B-Model_Stock,DreadPoor/BaeZel_V3-8B-Model_Stock,49.21520300946945,53.75802812011804,84.8,59.893048128342244,46.800000000000004,56.39999999999999,56.00000000000001,34.0,72.8,39.6,39.6,64.0,56.39999999999999,64.4,40.8,52.054794520547944,70.0,64.4,53.2,64.60674157303372,78.8,56.8,26.400000000000002,24.4,38.800000000000004,49.2,32.04697986577181,34.84848484848485,30.76923076923077,32.36607142857143,79.97784766641402,18.957703927492446,34.527687296416936,10.569105691056912,9.848484848484848,3.571428571428571,16.883116883116884,38.34196891191709,6.666666666666667,38.87965425531915,41.66666666666667,57.199999999999996,32.03125,36.0,53.92310767591349,17.2012084098697,32.66126234876235,41.74375,44.214480083630356,
DreadPoor_Blunt_Edge-8B-SLERP,DreadPoor/Blunt_Edge-8B-SLERP,49.05954079647166,53.74067002256553,84.8,61.49732620320856,46.800000000000004,55.2,54.400000000000006,36.4,72.0,41.199999999999996,43.6,66.8,61.6,63.2,44.800000000000004,52.73972602739726,70.0,68.0,48.4,61.23595505617978,78.8,49.2,25.6,21.2,37.2,48.8,31.1241610738255,34.34343434343434,29.67032967032967,31.473214285714285,76.65560712243513,18.580060422960727,36.48208469055375,9.75609756097561,6.0606060606060606,5.357142857142857,14.285714285714285,35.233160621761655,6.666666666666667,37.66622340425532,41.66666666666667,59.199999999999996,32.8125,33.2,53.89470863694941,16.263067534774414,31.828992766492764,41.7375,43.23889811878482,
DreadPoor_BulkUp,DreadPoor/BulkUp,28.330522765598655,28.27634091303593,46.0,51.87165775401069,17.2,31.2,46.800000000000004,8.4,48.4,22.400000000000002,15.2,32.0,23.599999999999998,42.0,1.2,26.027397260273972,3.2,28.000000000000004,14.000000000000002,46.06741573033708,46.0,26.0,20.4,14.399999999999999,29.599999999999998,48.8,24.748322147651006,24.747474747474747,26.00732600732601,23.214285714285715,17.67432634299215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.095412234042554,34.39153439153439,50.0,25.0,28.4,28.698602947692574,0.0,24.65636215636216,34.46666666666667,19.36432267154267,
DreadPoor_Cadence-8B-LINEAR,DreadPoor/Cadence-8B-LINEAR,49.2281748605526,54.13990626627322,81.2,61.49732620320856,49.2,56.00000000000001,55.60000000000001,39.2,78.0,45.2,41.6,62.8,61.6,60.4,49.6,52.054794520547944,67.60000000000001,65.2,50.8,66.85393258426966,80.80000000000001,48.4,25.2,22.8,34.8,47.599999999999994,30.285234899328863,31.818181818181817,28.021978021978022,32.36607142857143,78.51157151912481,16.76737160120846,33.22475570032573,4.878048780487805,6.8181818181818175,2.5,18.181818181818183,32.64248704663213,5.185185185185185,38.03191489361702,41.66666666666667,55.60000000000001,33.203125,36.4,54.3335855545011,14.775782387518692,30.735410422910423,41.734375,43.23377764103651,
DreadPoor_Caelid-8B-Model_Stock,DreadPoor/Caelid-8B-Model_Stock,49.39680892463355,54.434993924665854,82.39999999999999,62.56684491978609,46.800000000000004,65.2,52.0,38.0,77.60000000000001,42.8,41.199999999999996,63.2,60.4,60.4,42.8,51.369863013698634,68.0,75.6,49.2,65.1685393258427,82.8,53.6,23.599999999999998,21.6,34.0,50.0,31.04026845637584,35.35353535353536,28.388278388278387,32.36607142857143,74.6659973315248,15.105740181268882,28.664495114006517,8.94308943089431,6.8181818181818175,3.9285714285714284,9.740259740259742,32.12435233160622,2.9629629629629632,38.16489361702128,39.94708994708995,54.800000000000004,32.03125,33.2,54.59605196913864,13.311701832354714,32.035961723461725,40.01041666666667,42.2264972429911,
DreadPoor_Casuar-9B-Model_Stock,DreadPoor/Casuar-9B-Model_Stock,54.94876118822156,60.94428050685645,84.0,64.70588235294117,60.8,61.6,62.0,56.39999999999999,70.39999999999999,56.00000000000001,55.2,82.0,60.4,66.4,31.6,61.64383561643836,72.8,82.0,57.99999999999999,66.85393258426966,82.39999999999999,76.8,31.2,32.800000000000004,35.6,54.0,34.47986577181208,36.36363636363637,34.98168498168498,33.035714285714285,78.83504656533555,21.299093655589125,44.951140065146575,10.569105691056912,5.303030303030303,4.285714285714286,18.83116883116883,41.968911917098445,1.4814814814814816,41.56416223404255,41.53439153439153,55.60000000000001,26.5625,42.8,61.06681877306871,18.198650367813833,34.79367854367854,41.65416666666667,46.44280671133788,
DreadPoor_Condensed_Milk-8B-Model_Stock,DreadPoor/Condensed_Milk-8B-Model_Stock,49.51355558438189,54.15726436382573,86.0,61.49732620320856,45.2,53.6,53.6,39.2,75.2,43.6,40.400000000000006,67.60000000000001,60.8,65.60000000000001,44.800000000000004,52.73972602739726,69.19999999999999,65.60000000000001,51.6,65.73033707865169,79.2,52.400000000000006,25.6,20.4,37.2,47.599999999999994,32.13087248322148,33.83838383838384,30.586080586080588,33.25892857142857,76.90040204435343,17.447129909365557,34.20195439739413,6.504065040650407,7.575757575757576,2.142857142857143,16.883116883116884,36.26943005181347,4.444444444444445,38.763297872340424,41.53439153439153,58.4,33.203125,33.2,54.34864122121906,15.43166079086201,32.561130998631,41.60104166666667,43.48889303458302,
DreadPoor_CoolerCoder-8B-LINEAR,DreadPoor/CoolerCoder-8B-LINEAR,43.83188480996238,47.45703870855754,79.60000000000001,62.03208556149733,44.4,64.0,56.8,23.200000000000003,67.60000000000001,34.8,38.800000000000004,56.00000000000001,72.39999999999999,51.6,49.6,45.20547945205479,47.599999999999994,53.2,40.400000000000006,51.12359550561798,77.2,14.399999999999999,19.2,16.8,28.4,48.4,29.026845637583893,30.303030303030305,28.57142857142857,29.017857142857146,46.423101814297176,7.930513595166164,11.726384364820847,4.0650406504065035,2.272727272727273,2.5,5.194805194805195,22.279792746113987,2.2222222222222223,31.590757978723406,39.55026455026455,54.400000000000006,28.90625,35.6,47.61504835496542,7.180138921585147,29.297438672438673,39.635416666666664,33.66308704743212,
DreadPoor_Damasteel-8B-LINEAR,DreadPoor/Damasteel-8B-LINEAR,48.89090673239071,53.723311925013014,84.8,59.893048128342244,47.199999999999996,57.99999999999999,54.400000000000006,40.400000000000006,70.8,41.199999999999996,44.0,66.0,62.0,63.6,45.6,52.73972602739726,71.6,67.2,50.0,62.92134831460674,81.2,40.8,24.0,20.4,35.6,48.8,29.86577181208054,34.84848484848485,27.83882783882784,30.13392857142857,75.07690705106894,16.691842900302113,34.20195439739413,7.317073170731707,6.8181818181818175,1.7857142857142856,12.987012987012985,34.715025906735754,4.444444444444445,37.79089095744681,42.06349206349206,58.8,34.375,33.2,53.88142176959775,14.609915287173589,30.940413752913752,42.125,42.53536945156725,
DreadPoor_Dearly_Beloved-8B-TIES,DreadPoor/Dearly_Beloved-8B-TIES,38.785834738617204,40.25342822426662,80.0,51.87165775401069,28.799999999999997,60.4,47.199999999999996,32.800000000000004,53.6,25.6,21.2,41.6,68.8,42.0,28.799999999999997,39.04109589041096,45.6,45.6,39.6,52.24719101123596,49.6,11.600000000000001,13.600000000000001,14.399999999999999,29.2,48.8,29.86577181208054,30.303030303030305,28.205128205128204,31.69642857142857,83.59486163379832,21.148036253776432,40.71661237785016,13.008130081300814,7.575757575757576,3.571428571428571,13.636363636363635,49.740932642487046,1.4814814814814816,28.26628989361702,41.66666666666667,52.800000000000004,31.640625,40.8,40.49833102731907,18.53295805238133,30.06819569319569,41.746875,40.7991757473676,
DreadPoor_Decayed-8B-LINEAR,DreadPoor/Decayed-8B-LINEAR,49.21520300946945,53.96632529074813,80.4,61.49732620320856,48.8,55.60000000000001,53.6,39.6,77.2,43.6,42.4,62.4,61.6,57.599999999999994,49.2,50.68493150684932,68.4,65.60000000000001,49.2,69.10112359550563,79.60000000000001,48.8,25.6,23.599999999999998,37.2,48.8,30.956375838926174,33.83838383838384,28.93772893772894,32.142857142857146,78.11689650128326,17.14501510574018,32.24755700325733,6.504065040650407,8.333333333333332,3.214285714285714,19.480519480519483,32.64248704663213,5.185185185185185,37.63297872340425,41.7989417989418,57.599999999999994,33.984375,34.0,54.17014088773181,15.372490400551941,31.639656639656646,41.86145833333333,43.26942220984063,
DreadPoor_Derivative-8B-Model_Stock,DreadPoor/Derivative-8B-Model_Stock,49.24114671163575,53.82746051032807,82.8,60.42780748663101,46.800000000000004,56.8,53.6,33.2,76.8,42.8,41.6,64.8,60.0,62.8,43.6,52.054794520547944,70.8,68.0,50.4,61.23595505617978,79.60000000000001,53.2,25.2,22.0,36.8,49.6,31.711409395973156,36.868686868686865,30.036630036630036,31.473214285714285,78.6526970660071,17.900302114803626,35.83061889250814,8.94308943089431,9.090909090909092,3.214285714285714,14.935064935064934,34.715025906735754,3.7037037037037033,38.10671542553192,41.93121693121693,57.99999999999999,32.8125,35.199999999999996,53.95493987763995,15.776099667728806,32.792843730343726,42.00416666666666,43.688300240643464,
DreadPoor_Derivative_V2-8B-Model_Stock,DreadPoor/Derivative_V2-8B-Model_Stock,48.98170968997276,53.792744315223054,82.8,60.42780748663101,50.0,59.599999999999994,55.2,34.0,73.6,40.400000000000006,38.800000000000004,62.4,59.599999999999994,67.60000000000001,41.199999999999996,50.0,68.0,64.4,52.400000000000006,64.60674157303372,79.60000000000001,52.800000000000004,24.4,22.0,40.0,50.4,30.70469798657718,34.34343434343434,28.388278388278387,31.919642857142854,77.13145564878965,17.97583081570997,37.13355048859935,10.569105691056912,9.090909090909092,3.214285714285714,14.935064935064934,31.088082901554404,5.185185185185185,38.56382978723404,41.13756613756614,56.8,29.6875,37.2,53.92643954415271,15.888026286665085,31.55045186295186,41.229166666666664,43.21768744851667,
DreadPoor_Derivative_V2_ALT-8B-Model_Stock,DreadPoor/Derivative_V2_ALT-8B-Model_Stock,48.851991179141265,53.51501475438292,84.8,60.962566844919785,49.2,58.8,57.199999999999996,36.4,70.39999999999999,39.6,36.8,65.60000000000001,57.599999999999994,64.8,40.0,49.31506849315068,68.8,61.199999999999996,49.6,64.60674157303372,78.8,57.599999999999994,26.8,21.6,37.2,50.0,31.1241610738255,34.34343434343434,30.4029304029304,30.580357142857146,78.67142515193022,18.806646525679756,35.50488599348534,14.634146341463413,9.090909090909092,1.7857142857142856,17.532467532467532,36.26943005181347,5.9259259259259265,38.821476063829785,41.269841269841265,58.4,31.640625,34.0,53.65351570462934,17.24906846025415,31.775573963073963,41.346875000000004,43.70142747324824,
DreadPoor_Derivative_V3-8B-Model_Stock,DreadPoor/Derivative_V3-8B-Model_Stock,47.593721624075755,52.16108314528728,81.6,61.49732620320856,50.8,59.199999999999996,54.400000000000006,30.8,74.0,39.6,39.2,62.0,66.0,60.8,38.800000000000004,52.73972602739726,66.4,68.4,49.2,65.73033707865169,79.2,35.6,20.4,18.0,35.6,48.4,29.446308724832214,33.83838383838384,28.388278388278387,28.794642857142854,71.61603434442834,14.652567975830816,29.31596091205212,11.38211382113821,3.0303030303030303,2.857142857142857,11.688311688311687,28.497409326424872,3.7037037037037033,35.02327127659575,41.4021164021164,57.99999999999999,29.296875,37.2,52.4319745545524,12.92499219129664,30.34043502793503,41.498958333333334,40.7168969781818,
DreadPoor_Elusive_Dragon_Heart-8B-LINEAR,DreadPoor/Elusive_Dragon_Heart-8B-LINEAR,49.44869632896614,54.40027772956084,83.6,62.03208556149733,45.6,60.0,52.800000000000004,38.0,76.8,42.4,43.2,64.0,60.0,64.8,41.199999999999996,54.109589041095894,67.60000000000001,70.39999999999999,49.6,61.79775280898876,82.0,58.4,26.400000000000002,21.6,34.8,48.4,30.620805369127517,32.82828282828283,28.205128205128204,32.589285714285715,72.98739566572252,14.803625377643503,27.68729641693811,6.504065040650407,6.0606060606060606,2.5,12.337662337662337,31.606217616580313,5.9259259259259265,38.13996010638298,41.4021164021164,58.4,34.765625,31.2,54.564142808815916,13.23168191405188,31.207565582565582,41.45520833333334,42.059030108425624,
DreadPoor_Emu_Eggs-9B-Model_Stock,DreadPoor/Emu_Eggs-9B-Model_Stock,54.300168634064086,60.44089567783371,84.8,62.03208556149733,58.8,65.2,58.8,52.800000000000004,66.8,56.00000000000001,55.60000000000001,82.0,62.0,66.0,36.0,60.95890410958904,74.4,78.0,57.599999999999994,64.60674157303372,80.0,79.2,32.4,30.8,35.6,52.0,33.30536912751678,34.34343434343434,33.150183150183146,33.035714285714285,77.83337101113933,20.996978851963746,44.62540716612378,6.504065040650407,8.333333333333332,2.857142857142857,16.883116883116884,40.41450777202073,7.4074074074074066,42.27061170212766,40.60846560846561,53.6,28.125,40.400000000000006,60.516572135171664,18.14642577997077,33.50977725977726,40.708333333333336,45.90928199650781,
DreadPoor_Eunoia_Vespera-8B-LINEAR,DreadPoor/Eunoia_Vespera-8B-LINEAR,49.098456349721104,53.862176705433086,84.8,60.42780748663101,46.0,58.8,54.800000000000004,40.400000000000006,76.0,44.0,40.400000000000006,64.4,60.4,54.800000000000004,44.4,50.0,72.0,66.4,51.6,64.60674157303372,78.4,51.6,25.2,20.8,37.2,48.4,30.70469798657718,28.28282828282828,30.4029304029304,32.142857142857146,73.78173246984667,15.407854984894259,29.64169381107492,6.504065040650407,6.0606060606060606,2.857142857142857,14.285714285714285,30.569948186528496,5.9259259259259265,38.38929521276596,41.7989417989418,59.199999999999996,35.546875,30.8,53.99310621081937,13.692156595377563,30.276205276205275,41.848958333333336,42.324116526409824,
DreadPoor_Fu_sion_HA-8B-SLERP,DreadPoor/Fu_sion_HA-8B-SLERP,49.098456349721104,53.56708904704044,84.0,61.49732620320856,47.199999999999996,57.199999999999996,54.800000000000004,35.199999999999996,72.8,40.8,42.0,66.8,59.599999999999994,63.2,42.4,52.73972602739726,69.6,64.4,51.2,61.23595505617978,79.60000000000001,51.2,24.8,22.0,36.8,48.4,32.29865771812081,34.84848484848485,30.586080586080588,33.25892857142857,77.72222148344173,17.522658610271904,34.20195439739413,8.130081300813007,6.8181818181818175,2.857142857142857,16.883116883116884,32.64248704663213,8.148148148148149,38.24800531914894,41.53439153439153,57.99999999999999,33.203125,33.6,53.72804197028273,15.66873035020414,32.89783133533134,41.60104166666667,43.48217061873589,
DreadPoor_HOT_STINKING_GARBAGE,DreadPoor/HOT_STINKING_GARBAGE,44.8566610455312,48.758896024995664,70.8,58.82352941176471,51.6,55.2,60.4,46.0,74.4,32.0,31.2,51.6,63.6,63.6,45.2,47.26027397260274,51.2,69.6,36.0,48.87640449438202,73.2,13.200000000000001,21.6,21.6,30.0,55.2,27.516778523489933,23.232323232323232,28.205128205128204,28.57142857142857,58.97147346817555,6.722054380664652,18.566775244299674,0.8130081300813009,0.7575757575757576,0.7142857142857143,2.5974025974025974,9.844559585492227,3.7037037037037033,30.169547872340424,42.46031746031746,56.00000000000001,37.5,34.0,48.84000866161457,5.2853301046915675,26.669626669626666,42.5,35.76651128833061,
DreadPoor_H_the_eighth-8B-LINEAR,DreadPoor/H_the_eighth-8B-LINEAR,49.26709041380205,53.67123763235549,86.0,60.962566844919785,46.400000000000006,56.00000000000001,57.199999999999996,40.400000000000006,74.0,42.8,40.400000000000006,65.2,58.4,57.199999999999996,43.6,52.054794520547944,70.0,64.0,49.2,63.48314606741573,79.60000000000001,53.2,24.4,20.4,38.0,49.2,32.802013422818796,37.37373737373738,29.48717948717949,34.82142857142857,75.95618514430599,17.749244712990937,32.57328990228013,8.130081300813007,9.090909090909092,2.857142857142857,16.883116883116884,35.233160621761655,8.148148148148149,38.239694148936174,41.66666666666667,60.4,33.984375,30.8,53.83752114303682,16.13083554345311,33.89411514411514,41.728125,43.34750695467901,
DreadPoor_Happy_New_Year-8B-Model_Stock,DreadPoor/Happy_New_Year-8B-Model_Stock,48.96873783888961,53.54973094948794,85.6,59.893048128342244,46.400000000000006,55.60000000000001,51.2,37.2,76.4,41.6,39.2,63.6,56.8,63.2,40.8,50.68493150684932,70.39999999999999,66.4,49.2,62.92134831460674,80.0,53.6,26.8,24.8,37.2,48.8,31.3758389261745,34.34343434343434,30.036630036630036,31.69642857142857,78.10564856802173,15.93655589123867,30.944625407166125,7.317073170731707,3.787878787878788,2.5,15.584415584415584,31.606217616580313,7.4074074074074066,38.78823138297872,41.7989417989418,58.4,34.765625,32.4,53.67913866457493,14.163945424882845,32.02549765049765,41.85520833333334,43.25915791947389,
DreadPoor_Heart_Stolen-8B-Model_Stock,DreadPoor/Heart_Stolen-8B-Model_Stock,49.202231158386304,53.82746051032807,83.6,63.101604278074866,46.400000000000006,56.8,54.800000000000004,34.4,70.8,44.4,42.8,65.60000000000001,56.39999999999999,68.0,44.0,52.73972602739726,70.0,64.4,52.400000000000006,57.865168539325836,81.2,51.6,26.8,24.4,35.6,46.800000000000004,31.711409395973156,32.323232323232325,30.76923076923077,32.589285714285715,73.76799115236462,17.220543806646525,31.27035830618892,10.569105691056912,6.8181818181818175,2.5,18.83116883116883,34.196891191709845,5.9259259259259265,37.9404920212766,41.53439153439153,62.0,30.46875,32.4,53.95443745186659,15.730233109176035,31.893916268916268,41.62291666666667,42.66704807016342,
DreadPoor_Heart_Stolen-ALT-8B-Model_Stock,DreadPoor/Heart_Stolen-ALT-8B-Model_Stock,47.87910234790505,52.52560319388995,86.0,62.03208556149733,45.6,60.4,52.0,36.8,73.6,44.0,40.0,61.199999999999996,55.2,58.8,43.6,49.31506849315068,68.4,70.0,49.6,57.865168539325836,78.8,43.2,22.0,20.4,35.6,48.8,30.11744966442953,29.797979797979796,29.304029304029307,31.25,73.96657535339565,15.634441087613293,31.27035830618892,8.130081300813007,6.0606060606060606,2.857142857142857,13.636363636363635,29.015544041450774,5.9259259259259265,37.72440159574468,40.476190476190474,57.599999999999994,31.25,32.800000000000004,52.63384677474892,13.84228887549874,30.117336367336367,40.550000000000004,41.740776895210594,
DreadPoor_Here_We_Go_Again-8B-SLERP,DreadPoor/Here_We_Go_Again-8B-SLERP,49.70813335062913,54.434993924665854,86.0,61.49732620320856,46.0,56.39999999999999,55.2,37.6,74.8,43.6,41.199999999999996,64.8,60.4,64.8,40.8,52.73972602739726,69.6,65.2,49.6,64.60674157303372,80.4,58.8,26.400000000000002,22.8,39.6,47.599999999999994,31.879194630872483,35.35353535353536,29.67032967032967,33.035714285714285,75.98865454771118,17.29607250755287,33.876221498371336,5.691056910569105,8.333333333333332,2.857142857142857,17.532467532467532,34.715025906735754,3.7037037037037033,38.73005319148936,41.7989417989418,60.4,33.203125,32.0,54.60182474181831,15.244135963189086,32.686526436526435,41.86770833333333,43.35465176687226,
DreadPoor_Howdy-8B-LINEAR,DreadPoor/Howdy-8B-LINEAR,49.0725126475548,53.75802812011804,84.8,59.35828877005348,48.0,57.599999999999994,56.00000000000001,37.2,72.8,42.8,42.8,66.0,57.199999999999996,65.60000000000001,41.6,50.68493150684932,72.39999999999999,62.0,50.8,60.1123595505618,80.4,54.400000000000006,24.0,21.6,35.6,48.4,31.45973154362416,32.323232323232325,29.67032967032967,33.25892857142857,75.49906470387461,17.749244712990937,34.20195439739413,8.94308943089431,11.363636363636363,1.7857142857142856,15.584415584415584,35.751295336787564,4.444444444444445,38.06515957446808,41.13756613756614,61.199999999999996,31.640625,30.8,53.83981582614436,16.010649977612385,31.750830188330188,41.213541666666664,42.94479913210699,
DreadPoor_Incidental-8B-Model_Stock,DreadPoor/Incidental-8B-Model_Stock,49.461668180049294,54.36556153445582,83.6,60.42780748663101,47.599999999999994,58.8,53.2,34.0,76.8,42.8,41.199999999999996,67.2,60.8,62.4,43.6,54.109589041095894,70.39999999999999,68.0,52.0,62.35955056179775,80.80000000000001,57.599999999999994,25.6,23.200000000000003,34.4,47.599999999999994,30.285234899328863,34.34343434343434,27.655677655677657,31.69642857142857,76.38582294977327,16.1631419939577,32.24755700325733,4.0650406504065035,8.333333333333332,3.214285714285714,14.285714285714285,31.606217616580313,5.185185185185185,38.73005319148936,42.32804232804233,58.8,33.203125,35.199999999999996,54.52070612873019,14.133904826966093,31.231846856846857,42.401041666666664,43.04297614950789,
DreadPoor_Irina-8B-model_stock,DreadPoor/Irina-8B-model_stock,47.34725645349591,52.23051553549731,78.4,62.56684491978609,47.199999999999996,67.2,57.99999999999999,34.8,72.8,43.2,46.0,57.599999999999994,62.0,57.599999999999994,44.0,50.68493150684932,62.0,70.0,45.2,56.74157303370787,81.2,34.8,18.8,21.2,36.4,48.4,28.439597315436245,28.28282828282828,28.754578754578752,28.125,70.35332916661126,10.196374622356496,17.91530944625407,2.4390243902439024,5.303030303030303,1.7857142857142856,6.493506493506493,25.906735751295333,3.7037037037037033,35.73803191489361,39.94708994708995,56.39999999999999,29.6875,34.0,52.36638956084763,9.078146339106869,28.387469012469012,40.02916666666666,39.48415641698082,
DreadPoor_Kindling-8B-Model_Stock,DreadPoor/Kindling-8B-Model_Stock,49.83785186146063,54.78215587571602,85.2,62.03208556149733,46.400000000000006,54.0,55.60000000000001,36.4,76.4,45.2,43.2,67.2,59.599999999999994,64.0,44.4,52.73972602739726,71.6,66.0,52.400000000000006,62.92134831460674,78.8,57.99999999999999,28.799999999999997,22.400000000000002,37.2,47.599999999999994,31.79530201342282,34.34343434343434,30.21978021978022,32.589285714285715,74.6497626298222,17.522658610271904,33.876221498371336,8.94308943089431,8.333333333333332,2.857142857142857,16.233766233766232,35.233160621761655,3.7037037037037033,38.297872340425535,40.60846560846561,59.599999999999994,31.25,31.2,54.92054832931256,15.597202525567635,32.38416675916676,40.68333333333333,42.94270284635402,
DreadPoor_L3.1-BaeZel-8B-Della,DreadPoor/L3.1-BaeZel-8B-Della,49.656245946296536,54.33084533935081,86.0,59.35828877005348,46.0,55.60000000000001,54.0,36.4,73.6,43.6,41.199999999999996,65.60000000000001,61.199999999999996,66.4,44.0,53.42465753424658,71.6,67.2,53.6,64.04494382022472,80.0,52.0,25.2,21.6,38.0,48.0,31.963087248322147,33.83838383838384,30.952380952380953,32.36607142857143,52.16713874741242,17.447129909365557,34.85342019543974,8.94308943089431,9.090909090909092,3.571428571428571,13.636363636363635,32.12435233160622,5.9259259259259265,39.020944148936174,41.93121693121693,58.4,33.59375,34.0,54.4844954218552,15.44935559750964,32.38561207311208,41.99791666666667,39.47672705410067,
DreadPoor_Laughing_Stock-8B-Model_Stock,DreadPoor/Laughing_Stock-8B-Model_Stock,49.124400051887406,54.3134872417983,84.8,62.03208556149733,46.400000000000006,60.8,56.39999999999999,37.2,74.4,43.6,43.6,66.0,60.8,60.0,46.400000000000006,54.109589041095894,69.6,67.2,53.2,62.92134831460674,76.0,50.4,26.400000000000002,24.0,33.6,48.0,28.942953020134226,31.313131313131315,28.57142857142857,28.348214285714285,73.61561767222081,15.785498489425981,32.24755700325733,7.317073170731707,6.0606060606060606,2.857142857142857,10.38961038961039,31.088082901554404,6.666666666666667,37.64128989361702,41.4021164021164,56.8,34.765625,32.800000000000004,54.494292621549995,13.8038198642242,29.410924723424724,41.45520833333333,41.95016045321879,
DreadPoor_Lava_Lamp-8B-SLERP,DreadPoor/Lava_Lamp-8B-SLERP,48.86496303022441,53.58444714459295,84.8,62.03208556149733,45.6,58.4,53.6,38.0,71.2,44.800000000000004,46.0,66.0,65.2,63.2,44.800000000000004,50.0,67.2,68.4,48.4,58.98876404494382,78.8,45.6,24.8,21.6,32.4,48.4,30.536912751677853,33.83838383838384,29.120879120879124,30.80357142857143,75.5315341072798,17.371601208459214,31.921824104234524,10.569105691056912,8.333333333333332,2.857142857142857,17.532467532467532,34.196891191709845,5.185185185185185,37.5,41.7989417989418,60.0,32.8125,32.800000000000004,53.675868733601725,15.799421413590027,31.254278129278134,41.87083333333334,42.7205728351586,
DreadPoor_LemonP-8B-Model_Stock,DreadPoor/LemonP-8B-Model_Stock,49.21520300946945,54.24405485158827,85.6,60.42780748663101,46.800000000000004,56.8,55.60000000000001,35.199999999999996,76.4,41.6,32.800000000000004,63.2,58.4,64.4,40.8,50.0,67.2,67.60000000000001,54.0,67.41573033707866,78.0,66.0,25.6,24.4,40.0,47.199999999999996,30.285234899328863,31.313131313131315,29.853479853479854,30.357142857142854,78.5278062208274,17.673716012084594,31.27035830618892,8.130081300813007,7.575757575757576,3.571428571428571,18.181818181818183,36.787564766839374,6.666666666666667,40.04321808510639,40.74074074074074,57.599999999999994,32.03125,32.800000000000004,54.39348074265457,16.026239338501757,30.507918007918008,40.81041666666667,43.58579513494604,
DreadPoor_Lydia_of_Whiterun-8B-LINEAR,DreadPoor/Lydia_of_Whiterun-8B-LINEAR,49.098456349721104,53.58444714459295,82.8,59.893048128342244,46.400000000000006,54.400000000000006,53.6,39.2,75.6,43.2,40.8,64.4,59.199999999999996,55.2,48.8,52.73972602739726,67.2,64.8,48.4,66.85393258426966,78.8,51.6,27.200000000000003,22.8,38.0,49.2,31.62751677852349,36.36363636363637,29.304029304029307,32.36607142857143,77.64603474336982,17.673716012084594,30.618892508143325,10.569105691056912,12.121212121212121,2.5,16.233766233766232,36.26943005181347,6.666666666666667,38.00698138297872,42.46031746031746,59.199999999999996,36.71875,31.6,53.795279447500384,16.425581896094105,32.67791236541237,42.506249999999994,43.49983558697784,
DreadPoor_Machroom-3B-model_stock,,35.20560383966792,35.84447144592953,68.4,57.21925133689839,24.4,51.6,50.0,7.6,54.400000000000006,18.8,18.8,38.800000000000004,40.8,61.199999999999996,23.200000000000003,26.71232876712329,28.799999999999997,19.6,28.4,64.04494382022472,62.8,17.2,13.600000000000001,12.0,30.0,51.6,25.25167785234899,23.232323232323232,24.358974358974358,27.232142857142854,34.785203260681655,2.416918429003021,3.5830618892508146,1.6260162601626018,1.5151515151515151,0.35714285714285715,3.2467532467532463,5.699481865284974,0.0,16.12367021276596,46.03174603174603,57.199999999999996,38.671875,42.4,36.249021830176936,2.289658233392287,24.941146816146812,46.090624999999996,26.742281205412535,
