model_dir,n_tasks,mean_all,ifeval,bbh,math,gpqa,musr,mmlu_pro
JayHyeon_Qwen_0.5-IRPO_1e-7-3ep_1alp_0lam,44,26.024590550927694,26.889209519630136,31.972627950814882,4.113237719652493,27.129157545474662,32.596639384920636,15.857712765957446
JayHyeon_Qwen_0.5-IRPO_3e-6-1ep_1alp_0lam,44,25.25532171883298,23.83547875193376,32.541729084898634,0.15047309997342964,24.66490561079487,31.66984540343915,16.115359042553195
JayHyeon_Qwen_0.5-IRPO_3e-6-2ep_1alp_0lam,44,25.774738394534985,24.65480480680151,33.135782072892844,0.0,25.08361470976823,33.39505208333333,15.317486702127658
JayHyeon_Qwen_0.5-IRPO_3e-6-3ep_1alp_0lam,44,26.992338445345883,27.172735009774062,33.609230028094075,4.506290169651677,25.293912835859146,33.794258432539685,15.608377659574469
JayHyeon_Qwen_0.5-IRPO_3e-7-1ep_1alp_0lam,44,26.18953358035712,26.28968913593709,32.30674039308157,4.476217690206075,26.88619202618783,31.93598296957672,15.89095744680851
JayHyeon_Qwen_0.5-IRPO_3e-7-3ep_1alp_0lam,44,25.539935356436366,26.93791362473792,32.56559940302829,0.0,26.762686651528934,32.0667080026455,15.866023936170212
JayHyeon_Qwen_0.5-IRPO_5e-7-1ep_1alp_0lam,44,26.141529409278508,25.949979388023774,32.12929633750774,4.901752963742982,27.01971342648776,31.66984540343915,15.84940159574468
JayHyeon_Qwen_0.5-IRPO_5e-7-2ep_1alp_0lam,44,25.568668515915665,24.975786468791693,32.65319323968268,0.0,27.204393993404064,31.93598296957672,15.541888297872342
JayHyeon_Qwen_0.5-IRPO_5e-7-3ep_1alp_0lam,44,26.224460722367944,24.897106344499264,32.45131479290673,4.3889714337577095,27.07719026406107,31.802914186507934,15.633311170212766
JayHyeon_Qwen_0.5-MDPO_0.1_3e-6-3ep_0alp_0lam,44,26.59722078968195,26.014918194834145,32.606954082357184,4.444271917943792,27.808206486373432,33.79660218253969,15.217752659574469
JayHyeon_Qwen_0.5-MDPO_0.1_5e-7-3ep_0alp_0lam,44,25.057363416838776,25.220581390709985,31.7901127958376,0.11106710387345567,25.635227410080596,33.13125826719577,15.658244680851062
JayHyeon_Qwen_0.5-MDPO_0.3_3e-6-3ep_0alp_0lam,44,25.482284633633608,25.527821735218108,32.150258627795566,0.0,27.44327587028929,33.79660218253969,15.44215425531915
JayHyeon_Qwen_0.5-MDPO_0.3_5e-7-3ep_0alp_0lam,44,25.135837915982957,25.359213553371724,31.768493121773894,0.2131007840793413,26.233107519810538,33.26198330026455,15.691489361702127
JayHyeon_Qwen_0.5-MDPO_0.5_1e-5-3ep_0alp_0lam,44,26.076036983734912,23.62065984920012,32.32934255402357,3.2640527900203775,26.92587084103443,33.6658771494709,15.425531914893616
JayHyeon_Qwen_0.5-MDPO_0.5_3e-7-1ep_0alp_0lam,44,25.626868778358723,24.994514554714826,31.74846087982594,3.5632208940727885,25.558450684289614,32.8627769510582,15.799534574468085
JayHyeon_Qwen_0.5-MDPO_0.5_3e-7-2ep_0alp_0lam,44,25.855070100982964,25.631491110254125,31.959590819886742,3.685017931822104,26.028394901612184,33.12891451719577,15.708111702127658
JayHyeon_Qwen_0.5-MDPO_0.5_3e-7-3ep_0alp_0lam,44,25.705611743549678,25.947486003803245,31.969196722065607,3.4185110234300224,25.393802168655355,32.59898313492064,15.508643617021276
JayHyeon_Qwen_0.5-MDPO_0.5_4e-6-3ep_0alp_0lam,44,26.436481280751366,26.609451810086128,32.47513841069707,3.9790883851313263,27.244072808250664,34.19346478174604,15.392287234042554
JayHyeon_Qwen_0.5-MDPO_0.5_6e-6-3ep_0alp_0lam,44,25.684779063964434,23.756798627641324,32.64883196259353,0.07420792699153139,26.668844066075607,33.927327215608464,15.367353723404257
JayHyeon_Qwen_0.5-MDPO_0.5_7e-6-3ep_0alp_0lam,44,25.708763843913168,25.454128379366747,32.72431871665966,0.0,26.715572714943526,33.39505208333333,15.309175531914892
JayHyeon_Qwen_0.5-MDPO_0.5_7e-7-3ep_0alp_0lam,44,24.808553867108234,26.042400829798268,31.28717244575138,0.10203368020588566,26.2056787591603,32.865120701058196,15.641622340425531
JayHyeon_Qwen_0.5-MDPO_0.7_3e-6-3ep_0alp_0lam,44,26.09532221094935,25.56405891922322,32.201516445986094,3.7880279490196385,26.99263154118439,33.12891451719577,15.383976063829788
JayHyeon_Qwen_0.5-MDPO_0.7_5e-7-3ep_0alp_0lam,44,25.617422998180807,25.29676813078188,31.793205915739094,3.0774204464494312,26.204138481298717,32.732051917989416,15.724734042553193
JayHyeon_Qwen_0.5-MDPO_0.9_5e-7-3ep_0alp_0lam,44,25.11335726957992,25.876286032172413,31.938622791399812,0.050157699991143216,25.768748810380526,32.59898313492064,15.757978723404257
JayHyeon_Qwen_0.5-VDPO_5e-7-1ep_0alp_0lam,44,25.324659397994164,25.86005133046982,32.1733315511066,0.15439934473843664,26.574307729928538,32.33050181878307,15.949135638297873
JayHyeon_Qwen_0.5-VDPO_5e-7-1ep_10vpo_const,44,26.189799788854984,26.213502395865195,32.33755338369262,4.072546796077203,27.07907741726953,32.33518931878307,15.965757978723405
JayHyeon_Qwen_0.5-VDPO_5e-7-1ep_3vpo_const,44,26.025700787669727,25.928757917880112,32.26364679419598,3.844407327559609,26.58802211025365,32.0713955026455,15.89095744680851
JayHyeon_Qwen_0.5-VDPO_5e-7-3ep_0alp_0lam,44,26.293536024326787,25.236816092412578,32.54416482102424,4.298996825463166,26.992284665837516,32.0620205026455,15.866023936170212
JayHyeon_Qwen_0.5-VIPO_5e-7-1ep_0alp_0lam,44,26.90031618334896,26.85175334778388,33.128990887852375,5.854718139565184,26.713338686388184,31.66515790343915,16.339760638297875
JayHyeon_Qwen_0.5-VIPO_5e-7-1ep_30vpo_const,44,26.88312090338134,26.35967011972677,32.813856928197275,6.4993310939946465,26.82682803540606,32.19508928571428,16.339760638297875
JayHyeon_Qwen_0.5-VIPO_5e-7-1ep_3vpo_const,44,26.740349865691805,26.37463042504998,32.973299159863515,5.457033902144464,26.81311365508094,31.66281415343915,16.51429521276596
JayHyeon_Qwen_0.5-VIPO_5e-7-3ep_0alp_0lam,44,25.335219744010562,30.487495401091323,32.187298730374614,0.0,27.00149257668133,31.13991402116402,15.907579787234042
JayHyeon_Qwen_0.5-cDPO_5e-7-3ep_0vpo_const_0.1,44,26.2815260303848,24.29010580814461,32.43499218247115,4.52488068133449,27.232630868851505,32.199776785714285,15.733045212765958
JayHyeon_Qwen_0.5-cDPO_5e-7-3ep_0vpo_const_0.3,44,26.055242942924668,25.520341582556505,32.08385304565368,3.887193538873887,27.429214614617305,32.732051917989416,15.66655585106383
JayHyeon_Qwen_0.5-rDPO_3e-6-1ep_0vpo_const_0.1,44,26.002180827391292,23.77680110994384,32.771738548643675,3.949984109096824,25.590656838035198,30.203745039682538,14.960106382978724
JayHyeon_Qwen_0.5-rDPO_5e-7-3ep_0vpo_const_0.3,44,25.89877657075988,27.980813131380295,32.44512128555746,3.7489698969616945,24.98576530665457,30.87377645502646,15.965757978723405
Jimmy19991222_Llama-3-Instruct-8B-SimPO-v0.2,44,39.38237702491507,68.7371729233988,49.831475179595316,5.951561695357521,31.86007836542652,40.11359126984127,36.86003989361702
Jimmy19991222_llama-3-8b-instruct-gapo-v2-bert-f1-beta10-gamma0.3-lr1.0e-6-1minus-rerun,44,38.529674730416815,69.48529900663573,48.791542619668505,5.591917087713726,29.634399844655718,40.39144758597884,36.336436170212764
Jimmy19991222_llama-3-8b-instruct-gapo-v2-bert_f1-beta10-gamma0.3-lr1.0e-6-scale-log,44,38.40319082965842,68.19012442541346,49.34180366286103,2.937989115186313,30.636542509969523,39.98755373677249,36.57746010638298
Jimmy19991222_llama-3-8b-instruct-gapo-v2-bert_p-beta10-gamma0.3-lr1.0e-6-scale-log,44,38.60115445210731,66.52775746131377,49.15835272134477,6.323829742500492,28.50432128693454,39.33392857142857,36.11203457446808
Jimmy19991222_llama-3-8b-instruct-gapo-v2-bleu-beta0.1-no-length-scale-gamma0.4,44,38.303129685852205,67.2434141411455,49.85290976159937,1.4166598079863657,29.732287660140006,40.12296626984127,35.44714095744681
Jimmy19991222_llama-3-8b-instruct-gapo-v2-rouge2-beta10-1minus-gamma0.3-rerun,44,38.955725341389694,68.84582906687588,49.40102751257626,5.780860809097945,30.609113749319288,39.856828703703705,36.57746010638298
Jimmy19991222_llama-3-8b-instruct-gapo-v2-rouge2-beta10-gamma0.3-lr1.0e-6-scale-log,44,38.87466849124833,68.83458113361436,49.156526229283756,6.06109528212178,30.590160736448485,39.98989748677249,36.643949468085104
Jimmy19991222_llama-3-8b-instruct-gapo-v2-rougeL-beta10-gamma0.3-lr1.0e-6-scale-log,44,38.63078518105578,68.11393768534155,49.51924924778204,4.096316103148058,29.983804878939104,39.597722387566144,37.109375
Joseph717171_Hermes-3-Llama-3.1-8B_TIES_with_Base_Embeds_Initialized_to_Special_Instruct_Toks_dtypeF32,44,40.01682859772824,62.812060887334496,51.769157994104454,5.024009712520815,27.522671912353125,43.68301091269841,31.441156914893615
Joseph717171_Llama-3.1-SuperNova-8B-Lite_TIES_with_Base,44,42.59078462082132,82.33215645598125,51.45935158834571,16.627741868863883,30.513151499414082,41.07554150132275,38.80485372340425
Josephgflowers_Cinder-Phi-2-V1-F16-gguf,44,32.995244989929226,23.884182857041537,43.956517618409876,2.207078394333518,28.009220749887696,34.324189814814815,21.60904255319149
Josephgflowers_Differential-Attention-Liquid-Metal-Tinyllama,44,23.89425514189495,22.919963474691595,29.242130479004786,2.712706996462297,25.156731493245754,33.532808366402115,12.142619680851062
Josephgflowers_TinyLlama-Cinder-Agent-v1,44,25.046644117948087,26.984124345625165,31.151237851248233,3.072091082749847,23.547115519640688,33.92498346560846,11.610704787234043
Josephgflowers_TinyLlama-v1.1-Cinders-World,44,24.33108490049927,25.40542427425897,29.96637227375032,3.243301192548135,23.67732385297402,33.53749586640212,11.98470744680851
Josephgflowers_TinyLlama_v1.1_math_code-world-test-1,44,24.457058315421403,0.7843632672420289,31.45335198454769,1.8424246969421934,23.168394571498602,34.97312748015873,11.319813829787234
Josephgflowers_Tinyllama-STEM-Cinder-Agent-v1,44,25.147873732141363,21.984501123685156,30.82998318604912,5.82836271477798,23.254840447583735,33.39270833333333,10.862699468085106
JungZoona_T3Q-Qwen2.5-14B-Instruct-1M-e3,44,61.71742962870116,74.35000243797568,75.85605436860432,26.556593183412335,42.08479172300481,59.08148974867725,58.84308510638297
JungZoona_T3Q-qwen2.5-14b-v1.0-e3,44,61.71742962870116,74.35000243797568,75.85605436860432,26.556593183412335,42.08479172300481,59.08148974867725,58.84308510638297
Junhoee_Qwen-Megumin,44,48.56682585629782,72.82626763653772,52.842375419260094,47.04708126612413,29.455690073349466,39.77297867063492,41.98803191489361
KSU-HW-SEC_Llama3-70b-SVA-FT-1415,44,52.794198647240265,64.12845693870042,66.49997109167475,19.162978566919968,37.04780462592963,45.616286375661375,52.42686170212766
KSU-HW-SEC_Llama3-70b-SVA-FT-500,44,53.19967273171282,63.7162728227769,66.9193071687292,19.95720642757425,37.897126002725834,45.07932374338624,52.268949468085104
KSU-HW-SEC_Llama3-70b-SVA-FT-final,44,52.794198647240265,64.12845693870042,66.49997109167475,19.162978566919968,37.04780462592963,45.616286375661375,52.42686170212766
KSU-HW-SEC_Llama3.1-70b-SVA-FT-1000step,44,56.381806090827645,75.24302184869481,69.02642139692335,28.0687673653104,39.29948599359253,45.880080191798946,52.51828457446809
Khetterman_DarkAtom-12B-v3,44,41.146367815764215,63.65011502812538,51.523868202861976,10.002385118697878,29.337423331236252,44.654336144179894,35.46376329787234
Khetterman_Kosmos-8B-v1,44,40.48382167861048,42.44765001307641,52.328262768598336,8.714079460660013,30.017589722916902,39.179766038359794,36.6938164893617
Kimargin_GPT-NEO-1.3B-wiki,44,24.513800753249637,19.479093250353507,30.248489299067728,1.2473507314534664,24.19723383439826,38.80868468915344,10.987367021276597
KingNish_Qwen2.5-0.5b-Test-ft,44,25.73325444966816,28.3817493140423,32.30722425117118,0.907707479859561,25.967143757621947,34.191121031746036,16.888297872340424
KingNish_Reasoning-Llama-3b-v0.1,44,34.770479479514286,63.705080298053616,43.42928126884189,10.0876725323514,25.835048271080147,31.66047040343915,30.294215425531917
KingNish_qwen-1b-continued,44,24.313971950624634,13.334120134576258,29.89490142037927,0.770652497536873,26.522340448514942,38.56364087301587,12.608045212765958
KingNish_qwen-1b-continued-v2.1,44,24.851949281230155,11.554342477958484,30.402488717864014,0.8641616306801525,26.37175318855268,41.505216600529096,12.782579787234042
KingNish_qwen-1b-continued-v2.2,44,24.483890508020387,14.776681427501254,30.5684625657273,1.4804965227034423,25.86617538641448,35.11088376322751,12.62466755319149
Kquant03_CognitiveFusion2-4x7B-BF16,44,33.05302347265566,36.57744783840211,41.07028745647071,5.321085670109873,28.92603498989824,41.4419353505291,27.925531914893615
Kquant03_L3-Pneuma-8B,44,37.793169147463104,24.864636941094073,49.544461675062166,4.426999783111933,29.90047797094777,41.70338541666667,31.840093085106385
Krystalan_DRT-o1-14B,44,55.71167307375501,43.23201328031844,63.7836577308574,46.58327881290633,34.91334937433931,47.93418072089947,51.78690159574468
Krystalan_DRT-o1-7B,44,49.438323353063716,41.95806016923984,54.67211608456445,42.555131610702254,32.614863406075656,50.8476314484127,41.51429521276596
Kukedlc_NeuralExperiment-7b-MagicCoder-v7.5,44,32.912753867617695,47.51719881026787,39.877005593977216,5.903852537600858,29.656704336863733,42.79606068121693,28.241356382978722
Kukedlc_NeuralLLaMa-3-8b-DT-v0.1,44,38.955899155432704,47.06135276621586,49.861550481472456,6.85903304405287,29.778051634700127,40.68571015211641,37.9155585106383
Kukedlc_NeuralLLaMa-3-8b-ORPO-v0.3,44,35.04224408908341,56.57472173832099,45.562827136505526,4.131094674510092,23.367597633537233,36.978534226190476,30.56848404255319
Kukedlc_NeuralSynthesis-7B-v0.1,44,39.6036788245704,45.18787927144421,51.437812129264856,5.872604295059994,28.46537463515232,43.30958581349207,30.4936835106383
Kukedlc_NeuralSynthesis-7B-v0.3,44,39.76343907316574,43.8539741219963,51.37103483365647,7.160610746790183,28.2777278766163,43.44031084656085,30.501994680851062
Kukedlc_NeuralSynthesis-7b-v0.4-slerp,44,39.45548792685322,42.67870361751264,51.42040798304846,5.700800275870575,27.946890567486204,43.30724206349207,30.42719414893617
Kukedlc_Qwen-2.5-7b-Spanish-o1-CoT,44,46.39712961072625,43.882731153339805,56.015116393723105,22.568945633351106,32.63824693669493,47.76361193783069,43.63364361702128
Kumar955_Hemanth-llm,44,40.49853522692803,53.080105231895814,52.23762251238173,6.369063603339449,28.458324801131006,44.85250496031746,31.125332446808514
LEESM_llama-2-7b-hf-lora-oki100p,44,27.629126401834046,26.299718081357465,34.90873041575564,1.256789333198844,26.73633692928995,36.84780919312169,18.558843085106382
LEESM_llama-2-7b-hf-lora-oki10p,44,27.452499208954734,23.52325163898456,35.300846255415465,1.2932903520268455,25.565039278860592,34.72808366402116,16.788563829787233
LEESM_llama-3-8b-bnb-4b-kowiki231101,44,31.185591836773813,18.18264427275185,41.30267057050689,1.182229011064207,26.819431326037872,35.498371362433865,24.251994680851062
LEESM_llama-3-Korean-Bllossom-8B-trexlab-oki10p,44,33.58805346457055,22.95370727447617,43.418311219267196,4.348727979355003,26.98192176484962,38.67561590608466,31.765292553191486
LGAI-EXAONE_EXAONE-3.0-7.8B-Instruct,44,38.050000307218674,74.57606927397084,41.7319045730448,28.46293381699374,26.962507512528482,36.58635912698413,35.77127659574468
LGAI-EXAONE_EXAONE-3.5-2.4B-Instruct,44,38.78406930464107,80.96578190312815,40.91541616607206,34.85161580213148,26.64026031528128,36.58635912698413,32.804188829787236
LGAI-EXAONE_EXAONE-3.5-32B-Instruct,44,52.02130803026906,85.12108981945681,57.59881810265286,49.91664286647184,28.737656068297845,38.040740740740745,46.36801861702128
LGAI-EXAONE_EXAONE-3.5-7.8B-Instruct,44,44.81589247615808,82.79177028063316,47.27691875507808,46.25371698481261,25.42901292639128,37.76991567460317,41.331449468085104
LLM360_K2,44,37.022533707316455,22.826323045075952,49.71330588292794,2.639103081783663,26.964855905187278,39.77063492063492,30.044880319148938
LLM360_K2-Chat,45,42.69323039344892,53.17502005789084,53.57280244928235,9.705771389238912,30.70892713038267,45.68373015873016,33.71010638297872
LLM4Binary_llm4decompile-1.3b-v2,44,26.185306177932528,23.027400630327534,32.70635785489227,1.2168802234047236,23.75471837772593,40.6903976521164,12.092752659574469
Lambent_qwen2.5-reinstruct-alternate-lumen-14B,44,51.641296034819064,51.100524386405844,64.5815377493627,19.205148554711354,37.43242041794894,47.679761904761904,53.881316489361694
Langboat_Mengzi3-8B-Chat,44,37.252341177893825,54.287845139784665,46.826631060085695,7.8847447983743155,28.38409143988003,40.76956018518519,31.416223404255316
LenguajeNaturalAI_leniachat-gemma-2b-v0,44,24.70121527418715,22.727640438481007,30.727753219977426,0.2855904308472735,26.30834396773994,36.56995287698413,11.702127659574469
LenguajeNaturalAI_leniachat-qwen2-1.5B-v0,44,28.60193534261534,22.954981670855553,36.82857866902343,0.9793431154442163,25.78388910446377,37.48268435846561,18.799867021276594
LeroyDyer_CheckPoint_A,44,37.063278158916106,47.51221204182679,47.4685615467124,5.338341908927366,28.02185609180156,42.2801917989418,28.798204787234045
LeroyDyer_CheckPoint_B,44,37.2161897517144,45.82984259542458,47.790638178848894,6.594132556449941,28.847793937978505,38.96050347222222,29.072473404255316
LeroyDyer_CheckPoint_C,44,35.85660086558976,37.351837568762,45.852247071372645,5.029467570840317,26.829794227025772,43.44265459656085,30.211103723404253
LeroyDyer_LCARS_AI_001,44,33.13947089690832,31.489170955287527,42.56987111369134,1.928988511788967,26.238617075970268,43.8231109457672,26.70378989361702
LeroyDyer_LCARS_AI_1x4_003_SuperAI,44,38.18431966663011,43.31568017305195,49.187862510777435,5.061583114065472,27.844225358906566,45.039479993386244,29.720744680851062
LeroyDyer_LCARS_AI_StarTrek_Computer,44,34.23880909184771,37.14826659928988,44.44979541892689,3.7401956362839996,26.17004517434467,39.48105985449736,24.5844414893617
LeroyDyer_LCARS_TOP_SCORE,44,39.59138651207786,46.880222254728565,51.264768693598015,6.1360720435270375,28.92603498989824,42.91037946428572,30.310837765957448
LeroyDyer_Mixtral_AI_SwahiliTron_7b,44,24.429407641020173,15.930730461841247,30.53492816868127,1.34324379769777,26.513403461285172,34.18408978174604,12.076130319148938
LeroyDyer_SpydazWebAI_Human_AGI,44,27.46393555339092,36.176567064278345,33.733861287822776,1.3789749344669657,27.83420933326554,39.63522238756614,14.785571808510639
LeroyDyer_SpydazWebAI_Human_AGI_001,44,28.023237012883317,33.18777510339233,34.325197078233934,1.9670979763951233,29.515054064131245,39.9083912037037,14.261968085106384
LeroyDyer_SpydazWeb_AI_CyberTron_Ultra_7b,44,35.940430867866944,16.044373373759402,48.09767766230996,1.199479140037134,28.736191742169094,41.33933531746031,28.65691489361702
LeroyDyer_SpydazWeb_AI_HumanAGI_001_M2,44,37.836504787350464,41.77692965775254,48.874030312928724,3.717627388285892,29.01209557826588,45.016042493386244,30.0531914893617
LeroyDyer_SpydazWeb_AI_HumanAGI_002,44,39.446799085248884,42.04671383041441,50.429848572513656,5.86291355504591,28.540340159467682,48.62296213624339,30.585106382978722
LeroyDyer_SpydazWeb_AI_HumanAI_001,44,27.00150325778336,23.746825090759188,33.43307042975413,1.7371277401385048,28.623781431562474,38.57535962301587,12.70777925531915
LeroyDyer_SpydazWeb_AI_HumanAI_006,44,26.03678318212821,14.513158419659836,33.00400162517383,0.9211509586090038,28.107108565371984,35.654877645502644,11.353058510638297
LeroyDyer_SpydazWeb_AI_HumanAI_007,44,28.01672891207402,35.66198796969818,34.148489182046845,2.2277369131912255,28.603402504933545,40.940128968253966,13.522273936170212
LeroyDyer_SpydazWeb_AI_HumanAI_009_CHAT,44,27.152719493805165,30.691066370563437,33.06033948529259,1.7270641008844192,27.7514618118645,41.348710317460316,14.32845744680851
LeroyDyer_SpydazWeb_AI_HumanAI_010_CHAT,44,27.049172208905297,25.464157324787116,33.354796824969235,1.936521149642501,25.704146187053063,41.346366567460315,14.303523936170212
LeroyDyer_SpydazWeb_AI_HumanAI_011_INSTRUCT,44,28.13371807621545,33.446311342792676,35.22236289647694,1.4515123540932584,27.205548983548145,38.29281580687831,15.949135638297873
LeroyDyer_SpydazWeb_AI_HumanAI_011_INSTRUCT_ML,44,31.84423854271819,39.41015394708263,39.83449911093568,2.569826581748813,29.319896232123583,42.37576058201058,20.18783244680851
LeroyDyer_SpydazWeb_AI_HumanAI_011_INSTRUCT_ML_r1,44,37.40096227148761,43.12585052106189,48.574393792446145,5.0671687942898975,29.188994148096498,39.19851603835979,29.562832446808514
LeroyDyer_SpydazWeb_AI_HumanAI_012_INSTRUCT_IA,44,35.61573789204907,31.682768387877502,45.75376717413259,4.3454308474808325,30.205930232146677,42.520548115079364,23.179853723404257
LeroyDyer_SpydazWeb_AI_HumanAI_012_INSTRUCT_MX,44,25.683930377118863,32.84557197125849,31.570633634387384,1.4399689981279744,29.11522202629585,34.4267898478836,11.070478723404255
LeroyDyer_SpydazWeb_AI_HumanAI_012_INSTRUCT_XA,44,35.14369440950647,40.15079987765795,44.81322529102029,3.5905287882988572,31.313818661763293,41.460685350529104,23.88630319148936
LeroyDyer_SpydazWeb_AI_HumanAI_RP,44,26.754541739352888,26.576982406680937,33.22574190256195,1.1400527491388095,27.39466006821292,38.80868468915344,13.23969414893617
LeroyDyer_SpydazWeb_AI_HumanAI_TextVision,44,27.304819576416055,31.82766171535969,33.52270051262317,1.4845516049140552,28.790317100405183,39.35970982142857,13.871343085106384
LeroyDyer_SpydazWeb_HumanAI_M1,44,28.428351849683047,37.461768108618465,35.62381832674686,2.458191007779796,26.381422338846832,36.693646660052906,16.63065159574468
LeroyDyer_SpydazWeb_HumanAI_M2,44,30.91183763313446,39.47758613811354,39.30142772613307,2.7166812787144847,27.2656451373943,37.49440310846561,20.10472074468085
LeroyDyer_SpydazWeb_HumanAI_M3,44,25.32911930589932,20.442038236324063,31.25826051396028,0.9270246931158012,26.5279259564075,39.112322255291005,11.486037234042554
LeroyDyer__Spydaz_Web_AI_12,44,25.498112619327173,29.473352925792458,31.619773552008418,1.344833240475763,26.407772061085822,35.790290178571425,11.36968085106383
LeroyDyer__Spydaz_Web_AI_14,44,24.070685655049857,18.48240446459838,29.880235895195174,1.2865909208825719,26.650276340922314,33.929670965608466,11.394614361702128
LeroyDyer__Spydaz_Web_AI_BIBLE_002,44,26.19205736803723,22.570280189896142,32.8783197547783,1.71553967257747,28.058568715028454,34.05102099867725,13.680186170212766
LeroyDyer__Spydaz_Web_AI_ChatML_002,44,25.02456156540962,26.945449185937754,31.051624504509896,1.1022672087362215,25.6915108451392,36.20121527777778,10.945811170212766
LeroyDyer__Spydaz_Web_AI_ChatQA,44,25.451961157191494,14.67672442452692,32.344753035487884,0.9457381257947067,26.26758611448209,34.4525710978836,14.752327127659576
LeroyDyer__Spydaz_Web_AI_ChatQA_003,44,25.60277021131196,23.077379131814695,31.703338482222343,1.0115283414183656,26.859842303948845,38.162090773809524,11.328125
LightningRodLabs_Flashlight-v1.0,44,58.923695363452126,70.51318279941667,68.7587905429295,48.64969781649282,33.88115863210243,40.975285218253966,54.02260638297872
LightningRodLabs_Flashlight-v1.1,44,59.62615224811546,69.76505671617974,69.00325669225609,52.29854529008122,33.4394512902273,40.443010085978834,54.15558510638297
LightningRodLabs_Flashlight-v1.2,44,29.853683720479886,43.81153118170897,32.629511162282235,15.247393924132316,23.251835843593398,45.494936342592595,24.850398936170212
Lil-R_2_PRYMMAL-ECE-2B-SLERP-V1,44,35.39354264903085,59.10262547817568,42.866681350662134,7.733309899644955,30.507912866868402,43.72285466269841,26.778590425531917
Lil-R_2_PRYMMAL-ECE-2B-SLERP-V2,44,35.93576053965021,56.934433968536815,43.75759954803897,7.972238194817676,29.589211473649396,44.789748677248674,27.44348404255319
Lil-R_2_PRYMMAL-ECE-7B-SLERP,40,48.427044795059025,58.084715222276884,55.56642048146725,34.133287829948046,31.79465210715211,43.96041666666666,45.071476063829785
Lil-R_2_PRYMMAL-ECE-7B-SLERP-V1,44,24.322905111593766,10.899856824337203,30.514277885775275,0.05408394475615019,24.533309776074038,39.086541005291004,11.236702127659575
Lil-R_2_PRYMMAL-ECE-7B-SLERP-V2,44,24.322905111593766,10.899856824337203,30.514277885775275,0.05408394475615019,24.533309776074038,39.086541005291004,11.236702127659575
Lil-R_2_PRYMMAL-ECE-7B-SLERP-V3,44,28.222793545065738,23.83298536771322,35.769743632615956,0.5822931902776675,25.55394421480831,41.054447751322755,18.168218085106382
Lil-R_PRYMMAL-ECE-1B-SLERP-V1,44,33.812285455695054,30.112822865552292,41.88777962813965,9.04635792450128,27.68281395850607,39.728447420634915,29.25531914893617
Lil-R_PRYMMAL-ECE-7B-SLERP-V8,44,23.7905293974094,14.100974303736308,29.54299419453482,0.8295639541088137,25.41256486568987,36.29678406084656,11.278257978723403
LilRg_10PRYMMAL-3B-slerp,44,42.18119933473151,19.823734358169656,53.19539095280354,13.495162647069348,32.343043212380465,45.27749255952381,38.81316489361702
LilRg_ECE-1B-merge-PRYMMAL,44,33.84356434541631,27.92839665421083,42.327874069502585,8.807365900030392,28.02293513021282,37.99855324074075,29.064162234042552
LilRg_ECE_Finetunning,44,35.40765013918617,4.500059841221293,47.31243366549948,3.9589045872250956,27.542357088288295,38.38604083994709,31.914893617021278
LilRg_PRYMMAL-6B-slerp,44,23.084361765122168,11.802849771938456,28.66924691160342,0.0,24.887416251719944,36.95744047619048,11.07878989361702
LilRg_PRYMMAL-ECE-7B-SLERP-V3,44,23.903821550440057,13.91862480440786,29.564985582065052,0.8295639541088137,26.127632679121778,36.69599041005291,11.269946808510637
LilRg_PRYMMAL-ECE-7B-SLERP-V4,44,23.90277130678352,13.872414083520612,29.564985582065052,0.8295639541088137,26.127632679121778,36.69599041005291,11.269946808510637
LilRg_PRYMMAL-ECE-7B-SLERP-V5,44,23.906915613586442,14.054763582849061,29.564985582065052,0.8295639541088137,26.127632679121778,36.69599041005291,11.269946808510637
LilRg_PRYMMAL-ECE-7B-SLERP-V6,44,23.905184096766625,13.978576842777166,29.564985582065052,0.8295639541088137,26.127632679121778,36.69599041005291,11.269946808510637
LilRg_PRYMMAL-ECE-7B-SLERP-V7,44,23.90314027727677,13.888648785223207,29.564985582065052,0.8295639541088137,26.127632679121778,36.69599041005291,11.269946808510637
LilRg_PRYMMAL-slerp-Merge,44,43.023078647349195,30.85092000336884,53.63511215135281,14.808467100329503,32.346741567064555,46.33501157407407,38.630319148936174
LimYeri_CodeMind-Llama3-8B-unsloth_v2-merged,44,37.57445952590193,72.50528597454753,48.59127043892798,6.015038830115108,26.694385673517385,33.138289517195766,35.05651595744681
LimYeri_CodeMind-Llama3-8B-unsloth_v3-merged,44,37.73362469331914,70.3995398874985,49.075649100886075,5.865485333569992,25.778303596571217,33.53749586640212,34.95678191489361
LimYeri_CodeMind-Llama3-8B-unsloth_v4-one-DPO-merged,44,37.80416644077384,68.92450919116831,48.51643380109146,6.479117732807913,27.052266455580217,36.054083994708996,33.53557180851064
LimYeri_CodeMind-Llama3-8B-unsloth_v4-one-merged,44,36.84593294472253,33.46132705665412,47.3771720353885,5.189640310906222,30.402975217362798,40.671647652116405,33.527260638297875
LimYeri_CodeMind-Llama3.1-8B-unsloth-merged,44,37.50939372915235,67.22590504306352,46.944541938067225,9.659487978790219,26.52711784161029,37.501434358465616,33.40259308510639
Locutusque_CollectiveLM-Falcon-3-7B,44,41.99625335751637,44.288598695904646,51.0380756344744,19.95405871849563,32.4654695486281,38.84384093915344,35.9873670212766
