index,arxiv,freelaw,nih_exporter,pubmed_central,wikipedia_en,dm_mathematics,github,philpapers,stackexchange,enron_emails,gutenberg_pg_19,pile_cc,ubuntu_irc,europarl,hackernews,pubmed_abstracts,uspto_backgrounds,loss_arxiv,loss_freelaw,loss_pubmed_central,loss_wikipedia_en,loss_dm_mathematics,loss_github,loss_stackexchange,loss_gutenberg_pg_19,loss_pile_cc,loss_ubuntu_irc,loss_hackernews,loss_pubmed_abstracts,loss_uspto_backgrounds,raw_sum,L_avg
12,0.0,0.5911823647294588,0.04609218436873747,0.1342685370741483,0.002004008016032064,0.0,0.0,0.013026052104208414,0.002004008016032064,0.0,0.1713426853707415,0.0,0.0,0.0,0.0,0.04008016032064128,0.0,1.7387,1.1543,1.2636,1.7125,1.6563,1.9263,1.8277,1.3948,1.7084,2.2451,1.6817,1.4684,1.5934,0.9980000000000001,1.6439384615384611
13,0.0,0.006,0.0,0.818,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.161,0.0,0.001,0.012,0.0,0.0,1.811,1.7189,1.2529,1.9163,1.7771,2.2243,2.056,1.791,1.7871,2.2652,1.6632,1.6052,1.7362,1.0,1.8157230769230768
14,0.0,0.00899100899100899,0.03396603396603397,0.1858141858141858,0.045954045954045945,0.01898101898101898,0.07192807192807192,0.007992007992007992,0.02597402597402597,0.0,0.0779220779220779,0.012987012987012984,0.03496503496503497,0.001998001998001998,0.10789210789210787,0.34365634365634357,0.020979020979020976,2.1978,2.1098,1.6711,2.2264,0.9423,1.8851,2.0109,2.0407,2.263,2.1723,1.9536,1.848,1.9996,1.0010000000000001,1.9477384615384614
15,0.003006012024048096,0.0,0.001002004008016032,0.01603206412825651,0.13026052104208416,0.008016032064128256,0.10020040080160321,0.001002004008016032,0.37975951903807614,0.0,0.033066132264529056,0.004008016032064128,0.0,0.003006012024048096,0.027054108216432865,0.21442885771543085,0.07915831663326653,1.7649,2.1811,1.7141,1.9293,0.9534,1.5569,1.5596,1.9024,2.0813,2.61,1.8236,1.7462,1.7145,0.998,1.8105615384615386
16,0.094,0.07,0.022,0.131,0.002,0.222,0.1,0.006,0.133,0.0,0.04,0.0,0.087,0.02,0.0,0.003,0.07,1.7386,1.9295,1.8135,2.5032,0.7558,1.8065,1.8731,2.1526,2.4014,2.0405,2.2718,2.1914,1.9595,1.0,1.9567230769230766
17,0.5335335335335335,0.17917917917917917,0.0030030030030030025,0.0,0.001001001001001001,0.005005005005005005,0.013013013013013011,0.0,0.13113113113113112,0.001001001001001001,0.005005005005005005,0.028028028028028024,0.04304304304304304,0.0,0.001001001001001001,0.0,0.05605605605605605,1.384,1.6211,2.1906,2.2266,0.9781,1.7851,1.6943,2.0101,2.1053,1.9599,1.9625,2.2223,1.7957,0.9990000000000001,1.8411999999999997
18,0.0,0.005005005005005005,0.025025025025025027,0.24024024024024024,0.018018018018018018,0.012012012012012012,0.028028028028028028,0.019019019019019017,0.1031031031031031,0.0,0.0,0.4294294294294294,0.08408408408408409,0.001001001001001001,0.002002002002002002,0.03303303303303304,0.0,2.0365,2.0635,1.6685,2.1519,0.9632,1.879,1.8386,2.1079,2.0731,1.9829,2.0035,1.9871,2.1058,0.999,1.9124230769230768
19,0.15615615615615616,0.17817817817817816,0.03903903903903904,0.004004004004004004,0.06706706706706707,0.009009009009009009,0.0,0.001001001001001001,0.06106106106106106,0.002002002002002002,0.0,0.3863863863863864,0.02302302302302302,0.027027027027027025,0.04304304304304304,0.0,0.003003003003003003,1.6176,1.6935,2.0167,2.0638,0.9706,2.1303,1.8828,2.041,2.05,2.0772,1.8881,2.1875,2.0729,0.999,1.8993846153846157
20,0.001,0.0,0.016,0.396,0.04,0.0,0.022,0.0,0.0,0.0,0.151,0.227,0.022,0.006,0.014,0.104,0.001,1.8685,1.9755,1.4084,1.8739,1.9175,1.7985,1.9157,1.6962,1.8602,1.8989,1.7393,1.6634,1.8465,1.0,1.8048076923076921
21,0.7382617382617381,0.001998001998001998,0.0,0.03196803196803197,0.06093906093906093,0.0,0.013986013986013984,0.001998001998001998,0.0,0.0,0.0,0.0,0.06193806193806193,0.0,0.042957042957042946,0.0,0.045954045954045945,1.2036,1.8713,1.5686,1.808,1.8189,1.7246,1.8052,1.8861,1.9045,1.6741,1.6411,1.8739,1.5965,1.0010000000000001,1.7212615384615384
22,0.004,0.118,0.011,0.004,0.0,0.026,0.181,0.02,0.0,0.0,0.395,0.0,0.0,0.072,0.0,0.0,0.169,1.8974,1.6342,1.979,2.2744,0.7975,1.5756,1.9102,1.6997,2.1646,2.712,2.0596,2.0939,1.6553,1.0,1.8810307692307693
23,0.002,0.024,0.0,0.4,0.006,0.0,0.049,0.0,0.002,0.0,0.0,0.0,0.148,0.004,0.0,0.12,0.245,1.826,1.7669,1.4184,2.1054,1.9448,1.7199,1.8944,2.1094,2.0901,1.6982,2.0224,1.6652,1.5421,1.0,1.831015384615385
24,0.0,0.6946946946946947,0.0,0.0,0.0,0.0,0.009009009009009009,0.0,0.0,0.006006006006006006,0.009009009009009009,0.0,0.0,0.016016016016016016,0.0,0.0,0.2652652652652653,2.1918,1.125,1.9149,1.8275,1.6991,1.6036,1.7406,1.5173,1.7244,2.1805,1.6645,1.6829,1.2626,0.999,1.7026692307692306
